"","reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"23528","2016-2","2471090","June 30, 2016","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",2,2,1,1.5,2016,2,"4156769.97",0.00481142813875746
"23529","2016-2","2471100","June 30, 2016","1060","MONTRÉAL","HUDSON V",1,1,1,2,2016,2,"4156769.97",0.00240571406937873
"23530","2016-2","2471105","June 30, 2016","1060","MONTRÉAL","SAINT-LAZARE V",13,9,1.44444444444444,0.666666666666667,2016,2,"4156769.97",0.0312742829019235
"23531","2016-2","2472005","June 30, 2016","1060","MONTRÉAL","MIRABEL V",97,12,8.08333333333333,2.33333333333333,2016,2,"4156769.97",0.233354264729737
"23532","2016-2","2472010","June 30, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",12,5,2.4,1.4,2016,2,"4156769.97",0.0288685688325448
"23533","2016-2","2472015","June 30, 2016","1060","MONTRÉAL","SAINT-AMABLE MÉ",55,32,1.71875,0.59375,2016,2,"4156769.97",0.13231427381583
"23534","2016-2","2472020","June 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",2,2,1,0,2016,2,"4156769.97",0.00481142813875746
"23535","2016-2","2472025","June 30, 2016","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",30,11,2.72727272727273,1.81818181818182,2016,2,"4156769.97",0.0721714220813619
"23536","2016-2","2473005","June 30, 2016","1060","MONTRÉAL","MIRABEL V",35,8,4.375,1.625,2016,2,"4156769.97",0.0841999924282555
"23537","2016-2","2473010","June 30, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",62,5,12.4,2.2,2016,2,"4156769.97",0.149154272301481
"23538","2016-2","2473015","June 30, 2016","1060","MONTRÉAL","SAINT-AMABLE MÉ",114,41,2.78048780487805,1.29268292682927,2016,2,"4156769.97",0.274251403909175
"23539","2016-2","2473020","June 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",5,4,1.25,0,2016,2,"4156769.97",0.0120285703468936
"23540","2016-2","2473025","June 30, 2016","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,1,1,0,2016,2,"4156769.97",0.00240571406937873
"23541","2016-2","2473030","June 30, 2016","1060","MONTRÉAL","BOIS-DES-FILION V",4,4,1,0.75,2016,2,"4156769.97",0.00962285627751492
"23542","2016-2","2473035","June 30, 2016","1060","MONTRÉAL","SAINT-CONSTANT V",17,6,2.83333333333333,2,2016,2,"4156769.97",0.0408971391794384
"23543","2016-2","2474005","June 30, 2016","1060","MONTRÉAL","MIRABEL V",165,91,1.81318681318681,0.714285714285714,2016,2,"4156769.97",0.39694282144749
"23544","2016-2","2475005","June 30, 2016","1060","MONTRÉAL","MIRABEL V",5,5,1,0,2016,2,"4156769.97",0.0120285703468936
"23545","2016-2","2475017","June 30, 2016","1060","MONTRÉAL","SAINT-JÉRÔME V",139,55,2.52727272727273,0.818181818181818,2016,2,"4156769.97",0.334394255643643
"23546","2016-2","2476025","June 30, 2016","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,1,1,0,2016,2,"4156769.97",0.00240571406937873
"23547","2016-2","3502036","June 30, 2016","1265","OTTAWA","CLARENCE-ROCKLAND C",10,8,1.25,0,2016,2,"1013876.50740989",0.0986313414593914
"23548","2016-2","3502048","June 30, 2016","1265","OTTAWA","RUSSELL TP",30,26,1.15384615384615,0.269230769230769,2016,2,"1013876.50740989",0.295894024378174
"23549","2016-2","3506008","June 30, 2016","1265","OTTAWA","OTTAWA CV",849,229,3.70742358078603,1.44978165938865,2016,2,"1013876.50740989",8.37380088990233
"23550","2016-2","3518005","June 30, 2016","2270","TORONTO","AJAX T",4,4,1,0,2016,2,"6157671.44",0.00649596205152511
"23551","2016-2","3519028","June 30, 2016","2270","TORONTO","VAUGHAN CY",18,18,1,0,2016,2,"6157671.44",0.029231829231863
"23552","2016-2","3519036","June 30, 2016","2270","TORONTO","MARKHAM CY",153,24,6.375,7.33333333333333,2016,2,"6157671.44",0.248470548470836
"23553","2016-2","3519038","June 30, 2016","2270","TORONTO","RICHMOND HILL T",4,3,1.33333333333333,0,2016,2,"6157671.44",0.00649596205152511
"23554","2016-2","3519046","June 30, 2016","2270","TORONTO","AURORA T",6,1,6,2,2016,2,"6157671.44",0.00974394307728767
"23555","2016-2","3519048","June 30, 2016","2270","TORONTO","NEWMARKET T",2,2,1,0,2016,2,"6157671.44",0.00324798102576256
"23556","2016-2","3519049","June 30, 2016","2270","TORONTO","KING TP",8,8,1,0,2016,2,"6157671.44",0.0129919241030502
"23557","2016-2","3520005","June 30, 2016","2270","TORONTO","AJAX T",1504,273,5.50915750915751,6.31868131868132,2016,2,"6157671.44",2.44248173137344
"23558","2016-2","3521010","June 30, 2016","2270","TORONTO","BRAMPTON CY",1,1,1,0,2016,2,"6157671.44",0.00162399051288128
"23559","2016-2","3521024","June 30, 2016","2270","TORONTO","CALEDON T",22,4,5.5,0,2016,2,"6157671.44",0.0357277912833881
"23560","2016-2","3522012","June 30, 2016","2270","TORONTO","MONO T",2,2,1,0,2016,2,"6157671.44",0.00324798102576256
"23561","2016-2","3522014","June 30, 2016","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",16,2,8,0,2016,2,"6157671.44",0.0259838482061005
"23562","2016-2","3524001","June 30, 2016","2270","TORONTO","PICKERING CY",73,22,3.31818181818182,0.545454545454545,2016,2,"6157671.44",0.118551307440333
"23563","2016-2","3524002","June 30, 2016","0610","HAMILTON","BURLINGTON CY",8,8,1,0,2016,2,"772064.656",0.10361826484128
"23564","2016-2","3525005","June 30, 2016","0610","HAMILTON","HAMILTON C",268,136,1.97058823529412,0.00735294117647059,2016,2,"772064.656",3.47121187218289
"23565","2016-2","3526065","June 30, 2016","0610","HAMILTON","GRIMSBY T",25,9,2.77777777777778,0,2016,2,"772064.656",0.323807077629001
"23566","2016-2","3543007","June 30, 2016","2270","TORONTO","NEW TECUMSETH T",1,1,1,3,2016,2,"6157671.44",0.00162399051288128
"23567","2016-2","3543014","June 30, 2016","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",4,4,1,0,2016,2,"6157671.44",0.00649596205152511
"23568","2016-2","4602069","June 30, 2016","2680","WINNIPEG","TACHÉ RM",17,6,2.83333333333333,1.5,2016,2,"807163.4689999999",0.210614090613657
"23569","2016-2","4602075","June 30, 2016","2680","WINNIPEG","RITCHOT RM",9,6,1.5,0.666666666666667,2016,2,"807163.4689999999",0.111501577383701
"23570","2016-2","4610035","June 30, 2016","2680","WINNIPEG","MACDONALD RM",12,12,1,0,2016,2,"807163.4689999999",0.148668769844935
"23571","2016-2","4610052","June 30, 2016","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",1,1,1,0,2016,2,"807163.4689999999",0.0123890641537446
"23572","2016-2","4611040","June 30, 2016","2680","WINNIPEG","WINNIPEG CY",531,244,2.17622950819672,0.295081967213115,2016,2,"807163.4689999999",6.57859306563836
"23573","2016-2","4611042","June 30, 2016","2680","WINNIPEG","HEADINGLEY RM",2,2,1,0,2016,2,"807163.4689999999",0.0247781283074891
"23574","2016-2","4612047","June 30, 2016","2680","WINNIPEG","SPRINGFIELD RM",11,10,1.1,0,2016,2,"807163.4689999999",0.13627970569119
"23575","2016-2","4613032","June 30, 2016","2680","WINNIPEG","EAST ST. PAUL RM",2,2,1,0,2016,2,"807163.4689999999",0.0247781283074891
"23576","2016-2","4613037","June 30, 2016","2680","WINNIPEG","WEST ST. PAUL RM",4,4,1,0,2016,2,"807163.4689999999",0.0495562566149782
"23577","2016-2","4613056","June 30, 2016","2680","WINNIPEG","ST. CLEMENTS RM",3,3,1,0,2016,2,"807163.4689999999",0.0371671924612337
"23578","2016-2","4706027","June 30, 2016","1490","REGINA","REGINA CY",411,149,2.75838926174497,0.516778523489933,2016,2,"247437.313",16.610267668078
"23579","2016-2","4706030","June 30, 2016","1490","REGINA","WHITE CITY T",4,4,1,0,2016,2,"247437.313",0.161657106258667
"23580","2016-2","4711066","June 30, 2016","1700","SASKATOON","SASKATOON CY",717,354,2.02542372881356,0.234463276836158,2016,2,"310443.094",23.0960202967182
"23581","2016-2","4711068","June 30, 2016","1700","SASKATOON","WARMAN CY",55,49,1.12244897959184,0,2016,2,"310443.094",1.77166125009693
"23582","2016-2","4711070","June 30, 2016","1700","SASKATOON","MARTENSVILLE CY",46,32,1.4375,0.125,2016,2,"310443.094",1.48175304553562
"23583","2016-2","4711075","June 30, 2016","1700","SASKATOON","OSLER T",3,2,1.5,0,2016,2,"310443.094",0.0966360681871055
"23584","2016-2","4711999","June 30, 2016","1700","SASKATOON","FIRST NATIONS MARKET HOUSING",1,1,1,0,2016,2,"310443.094",0.0322120227290352
"23585","2016-2","4806014","June 30, 2016","0140","CALGARY","ROCKY VIEW COUNTY MD",20,20,1,0,2016,2,"1446346.94",0.13827940895011
"23586","2016-2","4806016","June 30, 2016","0140","CALGARY","CALGARY CY",879,405,2.17037037037037,0.303703703703704,2016,2,"1446346.94",6.07738002335733
"23587","2016-2","4806017","June 30, 2016","0140","CALGARY","CHESTERMERE CY",22,17,1.29411764705882,0,2016,2,"1446346.94",0.152107349845121
"23588","2016-2","4806019","June 30, 2016","0140","CALGARY","COCHRANE T",56,42,1.33333333333333,0.0714285714285714,2016,2,"1446346.94",0.387182345060308
"23589","2016-2","4806021","June 30, 2016","0140","CALGARY","AIRDRIE CY",113,55,2.05454545454545,0.109090909090909,2016,2,"1446346.94",0.781278660568121
"23590","2016-2","4806026","June 30, 2016","0140","CALGARY","CROSSFIELD T",2,2,1,0,2016,2,"1446346.94",0.013827940895011
"23591","2016-2","4810066","June 30, 2016","0340","EDMONTON","BON ACCORD T",2,2,1,0,2016,2,"1374137.59",0.014554583285943
"23592","2016-2","4811012","June 30, 2016","0340","EDMONTON","LEDUC COUNTY MD",10,10,1,0,2016,2,"1374137.59",0.072772916429715
"23593","2016-2","4811013","June 30, 2016","0340","EDMONTON","BEAUMONT CY",50,41,1.21951219512195,0,2016,2,"1374137.59",0.363864582148575
"23594","2016-2","4811016","June 30, 2016","0340","EDMONTON","LEDUC CY",80,76,1.05263157894737,0,2016,2,"1374137.59",0.58218333143772
"23595","2016-2","4811018","June 30, 2016","0340","EDMONTON","DEVON T",2,2,1,0,2016,2,"1374137.59",0.014554583285943
"23596","2016-2","4811019","June 30, 2016","0340","EDMONTON","CALMAR T",3,3,1,0,2016,2,"1374137.59",0.0218318749289145
"23597","2016-2","4811021","June 30, 2016","0340","EDMONTON","THORSBY T",1,1,1,0,2016,2,"1374137.59",0.0072772916429715
"23598","2016-2","4811024","June 30, 2016","0340","EDMONTON","WARBURG VL",1,1,1,0,2016,2,"1374137.59",0.0072772916429715
"23599","2016-2","4811034","June 30, 2016","0340","EDMONTON","PARKLAND COUNTY MD",7,7,1,0,2016,2,"1374137.59",0.0509410415008005
"23600","2016-2","4811048","June 30, 2016","0340","EDMONTON","STONY PLAIN T",57,47,1.21276595744681,0,2016,2,"1374137.59",0.414805623649376
"23601","2016-2","4811049","June 30, 2016","0340","EDMONTON","SPRUCE GROVE CY",148,100,1.48,0.08,2016,2,"1374137.59",1.07703916315978
"23602","2016-2","4811052","June 30, 2016","0340","EDMONTON","STRATHCONA COUNTY SM",94,51,1.84313725490196,0.156862745098039,2016,2,"1374137.59",0.684065414439321
"23603","2016-2","4811056","June 30, 2016","0340","EDMONTON","FORT SASKATCHEWAN CY",106,83,1.27710843373494,0,2016,2,"1374137.59",0.771392914154979
"23604","2016-2","4811059","June 30, 2016","0340","EDMONTON","STURGEON COUNTY MD",3,3,1,0,2016,2,"1374137.59",0.0218318749289145
"23605","2016-2","4811061","June 30, 2016","0340","EDMONTON","EDMONTON CY",1221,753,1.62151394422311,0.269588313413015,2016,2,"1374137.59",8.8855730960682
"23606","2016-2","4811062","June 30, 2016","0340","EDMONTON","ST. ALBERT CY",59,50,1.18,0,2016,2,"1374137.59",0.429360206935319
"23607","2016-2","4811068","June 30, 2016","0340","EDMONTON","MORINVILLE T",19,16,1.1875,0,2016,2,"1374137.59",0.138268541216459
"23608","2016-2","4811069","June 30, 2016","0340","EDMONTON","LEGAL T",4,1,4,0,2016,2,"1374137.59",0.029109166571886
"23609","2016-2","5915001","June 30, 2016","2410","VANCOUVER","LANGLEY DM",33,23,1.43478260869565,0,2016,2,"2595686.5",0.127133997114058
"23610","2016-2","5915002","June 30, 2016","2410","VANCOUVER","LANGLEY CY",3,3,1,0,2016,2,"2595686.5",0.011557636101278
"23611","2016-2","5915004","June 30, 2016","2410","VANCOUVER","SURREY CY",135,97,1.39175257731959,0.216494845360825,2016,2,"2595686.5",0.520093624557511
"23612","2016-2","5915007","June 30, 2016","2410","VANCOUVER","WHITE ROCK CY",18,16,1.125,0.125,2016,2,"2595686.5",0.0693458166076681
"23613","2016-2","5915011","June 30, 2016","2410","VANCOUVER","DELTA DM",23,14,1.64285714285714,0,2016,2,"2595686.5",0.0886085434431315
"23614","2016-2","5915015","June 30, 2016","2410","VANCOUVER","RICHMOND CY",214,162,1.32098765432099,0.814814814814815,2016,2,"2595686.5",0.824444708557832
"23615","2016-2","5915020","June 30, 2016","2410","VANCOUVER","GREATER VANCOUVER A RDA",1,1,1,0,2016,2,"2595686.5",0.00385254536709267
"23616","2016-2","5915022","June 30, 2016","2410","VANCOUVER","VANCOUVER CY",334,286,1.16783216783217,0.335664335664336,2016,2,"2595686.5",1.28675015260895
"23617","2016-2","5915025","June 30, 2016","2410","VANCOUVER","BURNABY CY",73,66,1.10606060606061,0.681818181818182,2016,2,"2595686.5",0.281235811797765
"23618","2016-2","5915029","June 30, 2016","2410","VANCOUVER","NEW WESTMINSTER CY",44,6,7.33333333333333,4.33333333333333,2016,2,"2595686.5",0.169511996152078
"23619","2016-2","5915034","June 30, 2016","2410","VANCOUVER","COQUITLAM CY",43,34,1.26470588235294,0.117647058823529,2016,2,"2595686.5",0.165659450784985
"23620","2016-2","5915039","June 30, 2016","2410","VANCOUVER","PORT COQUITLAM CY",33,7,4.71428571428571,6.42857142857143,2016,2,"2595686.5",0.127133997114058
"23621","2016-2","5915043","June 30, 2016","2410","VANCOUVER","PORT MOODY CY",1,1,1,0,2016,2,"2595686.5",0.00385254536709267
"23622","2016-2","5915046","June 30, 2016","2410","VANCOUVER","NORTH VANCOUVER DM",13,13,1,0,2016,2,"2595686.5",0.0500830897722048
"23623","2016-2","5915051","June 30, 2016","2410","VANCOUVER","NORTH VANCOUVER CY",101,12,8.41666666666667,2.08333333333333,2016,2,"2595686.5",0.38910708207636
"23624","2016-2","5915055","June 30, 2016","2410","VANCOUVER","WEST VANCOUVER DM",23,23,1,0,2016,2,"2595686.5",0.0886085434431315
"23625","2016-2","5915070","June 30, 2016","2410","VANCOUVER","PITT MEADOWS CY",8,1,8,4,2016,2,"2595686.5",0.0308203629367414
"23626","2016-2","5915075","June 30, 2016","2410","VANCOUVER","MAPLE RIDGE CY",97,16,6.0625,1.0625,2016,2,"2595686.5",0.373696900607989
"23627","2016-2","5917010","June 30, 2016","2440","VICTORIA","SIDNEY T",1,1,1,0,2016,2,"387294.84400000004",0.0258201216848629
"23628","2016-2","5917015","June 30, 2016","2440","VICTORIA","CENTRAL SAANICH DM",1,1,1,0,2016,2,"387294.84400000004",0.0258201216848629
"23629","2016-2","5917021","June 30, 2016","2440","VICTORIA","SAANICH DM",3,3,1,1.33333333333333,2016,2,"387294.84400000004",0.0774603650545887
"23630","2016-2","5917030","June 30, 2016","2440","VICTORIA","OAK BAY DM",7,1,7,5,2016,2,"387294.84400000004",0.18074085179404
"23631","2016-2","5917034","June 30, 2016","2440","VICTORIA","VICTORIA CY",31,3,10.3333333333333,8.33333333333333,2016,2,"387294.84400000004",0.80042377223075
"23632","2016-2","5917041","June 30, 2016","2440","VICTORIA","COLWOOD CY",4,2,2,2,2016,2,"387294.84400000004",0.103280486739452
"23633","2016-2","5917044","June 30, 2016","2440","VICTORIA","LANGFORD CY",24,9,2.66666666666667,0.888888888888889,2016,2,"387294.84400000004",0.61968292043671
"23634","2016-2","5917047","June 30, 2016","2440","VICTORIA","VIEW ROYAL T",7,1,7,4,2016,2,"387294.84400000004",0.18074085179404
"23635","2016-2","5917052","June 30, 2016","2440","VICTORIA","SOOKE DM",10,5,2,0.8,2016,2,"387294.84400000004",0.258201216848629
"23636","2016-3","1209034","September 30, 2016","0580","HALIFAX","HALIFAX RGM",146,78,1.87179487179487,0.179487179487179,2016,3,"418750",3.4865671641791
"23637","2016-3","2419068","September 30, 2016","1400","QUÉBEC","SAINT-HENRI MÉ",1,1,1,0,2016,3,"807913.125",0.0123775684421515
"23638","2016-3","2419105","September 30, 2016","1400","QUÉBEC","BEAUMONT MÉ",2,2,1,0,2016,3,"807913.125",0.024755136884303
"23639","2016-3","2420005","September 30, 2016","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",2,2,1,0,2016,3,"807913.125",0.024755136884303
"23640","2016-3","2420010","September 30, 2016","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",3,3,1,0,2016,3,"807913.125",0.0371327053264545
"23641","2016-3","2420015","September 30, 2016","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,1,1,0,2016,3,"807913.125",0.0123775684421515
"23642","2016-3","2420020","September 30, 2016","1400","QUÉBEC","SHANNON V",1,1,1,0,2016,3,"807913.125",0.0123775684421515
"23643","2016-3","2421035","September 30, 2016","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",3,1,3,0,2016,3,"807913.125",0.0371327053264545
"23644","2016-3","2421040","September 30, 2016","1400","QUÉBEC","LAC-BEAUPORT MÉ",3,3,1,1,2016,3,"807913.125",0.0371327053264545
"23645","2016-3","2421045","September 30, 2016","1400","QUÉBEC","BOISCHATEL MÉ",15,11,1.36363636363636,0.363636363636364,2016,3,"807913.125",0.185663526632272
"23646","2016-3","2422005","September 30, 2016","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",10,7,1.42857142857143,0.857142857142857,2016,3,"807913.125",0.123775684421515
"23647","2016-3","2422020","September 30, 2016","1400","QUÉBEC","SHANNON V",15,9,1.66666666666667,0.333333333333333,2016,3,"807913.125",0.185663526632272
"23648","2016-3","2422035","September 30, 2016","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",10,9,1.11111111111111,0,2016,3,"807913.125",0.123775684421515
"23649","2016-3","2422040","September 30, 2016","1400","QUÉBEC","LAC-BEAUPORT MÉ",7,4,1.75,1,2016,3,"807913.125",0.0866429790950605
"23650","2016-3","2422045","September 30, 2016","1400","QUÉBEC","BOISCHATEL MÉ",12,9,1.33333333333333,0,2016,3,"807913.125",0.148530821305818
"23651","2016-3","2423027","September 30, 2016","1400","QUÉBEC","QUÉBEC V",390,131,2.97709923664122,1.55725190839695,2016,3,"807913.125",4.82725169243909
"23652","2016-3","2423057","September 30, 2016","1400","QUÉBEC","L'ANCIENNE-LORETTE V",9,5,1.8,1.4,2016,3,"807913.125",0.111398115979363
"23653","2016-3","2423072","September 30, 2016","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",28,2,14,7.5,2016,3,"807913.125",0.346571916380242
"23654","2016-3","2425213","September 30, 2016","1400","QUÉBEC","LÉVIS V",107,51,2.09803921568627,0.823529411764706,2016,3,"807913.125",1.32439982331021
"23655","2016-3","2452007","September 30, 2016","1060","MONTRÉAL","BROSSARD V",7,4,1.75,0,2016,3,"4170467.3400000003",0.0167846896506328
"23656","2016-3","2455057","September 30, 2016","1060","MONTRÉAL","RICHELIEU V",1,1,1,0,2016,3,"4170467.3400000003",0.00239781280723325
"23657","2016-3","2455065","September 30, 2016","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",1,1,1,0,2016,3,"4170467.3400000003",0.00239781280723325
"23658","2016-3","2457005","September 30, 2016","1060","MONTRÉAL","MIRABEL V",67,41,1.63414634146341,1.70731707317073,2016,3,"4170467.3400000003",0.160653458084628
"23659","2016-3","2457010","September 30, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",57,26,2.19230769230769,0.884615384615385,2016,3,"4170467.3400000003",0.136675330012295
"23660","2016-3","2457020","September 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",7,4,1.75,2.25,2016,3,"4170467.3400000003",0.0167846896506328
"23661","2016-3","2457030","September 30, 2016","1060","MONTRÉAL","BOIS-DES-FILION V",3,1,3,2,2016,3,"4170467.3400000003",0.00719343842169976
"23662","2016-3","2457035","September 30, 2016","1060","MONTRÉAL","SAINT-CONSTANT V",9,6,1.5,1.66666666666667,2016,3,"4170467.3400000003",0.0215803152650993
"23663","2016-3","2457040","September 30, 2016","1060","MONTRÉAL","BELOEIL V",27,6,4.5,1.5,2016,3,"4170467.3400000003",0.0647409457952978
"23664","2016-3","2457045","September 30, 2016","1060","MONTRÉAL","MERCIER V",3,2,1.5,3,2016,3,"4170467.3400000003",0.00719343842169976
"23665","2016-3","2458007","September 30, 2016","1060","MONTRÉAL","BROSSARD V",62,31,2,1.48387096774194,2016,3,"4170467.3400000003",0.148664394048462
"23666","2016-3","2458012","September 30, 2016","1060","MONTRÉAL","SAINT-LAMBERT V",8,2,4,6.5,2016,3,"4170467.3400000003",0.019182502457866
"23667","2016-3","2458033","September 30, 2016","1060","MONTRÉAL","BOUCHERVILLE V",14,6,2.33333333333333,2,2016,3,"4170467.3400000003",0.0335693793012656
"23668","2016-3","2458037","September 30, 2016","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",8,7,1.14285714285714,2,2016,3,"4170467.3400000003",0.019182502457866
"23669","2016-3","2458227","September 30, 2016","1060","MONTRÉAL","LONGUEUIL V",102,52,1.96153846153846,1.5,2016,3,"4170467.3400000003",0.244576906337792
"23670","2016-3","2459010","September 30, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",6,2,3,3,2016,3,"4170467.3400000003",0.0143868768433995
"23671","2016-3","2459015","September 30, 2016","1060","MONTRÉAL","SAINT-AMABLE MÉ",20,12,1.66666666666667,1,2016,3,"4170467.3400000003",0.0479562561446651
"23672","2016-3","2459020","September 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",25,10,2.5,1.2,2016,3,"4170467.3400000003",0.0599453201808313
"23673","2016-3","2459025","September 30, 2016","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,1,1,0,2016,3,"4170467.3400000003",0.00239781280723325
"23674","2016-3","2460005","September 30, 2016","1060","MONTRÉAL","MIRABEL V",1,1,1,5,2016,3,"4170467.3400000003",0.00239781280723325
"23675","2016-3","2460013","September 30, 2016","1060","MONTRÉAL","REPENTIGNY V",5,4,1.25,1.5,2016,3,"4170467.3400000003",0.0119890640361663
"23676","2016-3","2460020","September 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",3,2,1.5,1,2016,3,"4170467.3400000003",0.00719343842169976
"23677","2016-3","2460028","September 30, 2016","1060","MONTRÉAL","L'ASSOMPTION V",22,14,1.57142857142857,0.857142857142857,2016,3,"4170467.3400000003",0.0527518817591316
"23678","2016-3","2460040","September 30, 2016","1060","MONTRÉAL","BELOEIL V",1,1,1,0,2016,3,"4170467.3400000003",0.00239781280723325
"23679","2016-3","2464008","September 30, 2016","1060","MONTRÉAL","TERREBONNE V",161,72,2.23611111111111,1.43055555555556,2016,3,"4170467.3400000003",0.386047861964554
"23680","2016-3","2464015","September 30, 2016","1060","MONTRÉAL","SAINT-AMABLE MÉ",78,27,2.88888888888889,1.48148148148148,2016,3,"4170467.3400000003",0.187029398964194
"23681","2016-3","2465005","September 30, 2016","1060","MONTRÉAL","MIRABEL V",420,119,3.52941176470588,1.88235294117647,2016,3,"4170467.3400000003",1.00708137903797
"23682","2016-3","2466023","September 30, 2016","1060","MONTRÉAL","MONTRÉAL V",509,140,3.63571428571429,4.74285714285714,2016,3,"4170467.3400000003",1.22048671888173
"23683","2016-3","2466047","September 30, 2016","1060","MONTRÉAL","MONTRÉAL-OUEST V",9,1,9,3,2016,3,"4170467.3400000003",0.0215803152650993
"23684","2016-3","2466058","September 30, 2016","1060","MONTRÉAL","CÔTE-SAINT-LUC V",1,1,1,0,2016,3,"4170467.3400000003",0.00239781280723325
"23685","2016-3","2466072","September 30, 2016","1060","MONTRÉAL","MONT-ROYAL V",8,2,4,3.5,2016,3,"4170467.3400000003",0.019182502457866
"23686","2016-3","2466087","September 30, 2016","1060","MONTRÉAL","DORVAL V",13,4,3.25,2.75,2016,3,"4170467.3400000003",0.0311715664940323
"23687","2016-3","2466097","September 30, 2016","1060","MONTRÉAL","POINTE-CLAIRE V",23,5,4.6,4.6,2016,3,"4170467.3400000003",0.0551496945663648
"23688","2016-3","2466142","September 30, 2016","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",24,3,8,5.66666666666667,2016,3,"4170467.3400000003",0.0575475073735981
"23689","2016-3","2467005","September 30, 2016","1060","MONTRÉAL","MIRABEL V",7,5,1.4,0,2016,3,"4170467.3400000003",0.0167846896506328
"23690","2016-3","2467010","September 30, 2016","1060","MONTRÉAL","DEUX-MONTAGNES V",7,7,1,0,2016,3,"4170467.3400000003",0.0167846896506328
"23691","2016-3","2467015","September 30, 2016","1060","MONTRÉAL","SAINT-AMABLE MÉ",46,27,1.7037037037037,1.11111111111111,2016,3,"4170467.3400000003",0.11029938913273
"23692","2016-3","2467020","September 30, 2016","1060","MONTRÉAL","POINTE-CALUMET MÉ",5,5,1,0,2016,3,"4170467.3400000003",0.0119890640361663
"23693","2016-3","2467030","September 30, 2016","1060","MONTRÉAL","BOIS-DES-FILION V",1,1,1,3,2016,3,"4170467.3400000003",0.00239781280723325
"23694","2016-3","2467035","September 30, 2016","1060","MONTRÉAL","SAINT-CONSTANT V",31,21,1.47619047619048,0.857142857142857,2016,3,"4170467.3400000003",0.0743321970242309
"23695","2016-3","2467045","September 30, 2016","1060","MONTRÉAL","MERCIER V",5,3,1.66666666666667,0.666666666666667,2016,3,"4170467.3400000003",0.0119890640361663
"23696","2016-3","2467050","September 30, 2016","1060","MONTRÉAL","CHÂTEAUGUAY V",14,8,1.75,2.125,2016,3,"4170467.3400000003",0.0335693793012656
"23697","2016-3","2470022","September 30, 2016","1060","MONTRÉAL","BEAUHARNOIS V",25,15,1.66666666666667,0.6,2016,3,"4170467.3400000003",0.0599453201808313
"23698","2016-3","2471025","September 30, 2016","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",9,4,2.25,0,2016,3,"4170467.3400000003",0.0215803152650993
"23699","2016-3","2471033","September 30, 2016","1060","MONTRÉAL","BOUCHERVILLE V",5,5,1,0,2016,3,"4170467.3400000003",0.0119890640361663
"23700","2016-3","2471040","September 30, 2016","1060","MONTRÉAL","BELOEIL V",4,2,2,1.5,2016,3,"4170467.3400000003",0.00959125122893301
"23701","2016-3","2471050","September 30, 2016","1060","MONTRÉAL","CHÂTEAUGUAY V",8,8,1,0,2016,3,"4170467.3400000003",0.019182502457866
"23702","2016-3","2471055","September 30, 2016","1060","MONTRÉAL","LÉRY V",2,2,1,0,2016,3,"4170467.3400000003",0.00479562561446651
"23703","2016-3","2471060","September 30, 2016","1060","MONTRÉAL","L'ÎLE-PERROT V",11,2,5.5,0,2016,3,"4170467.3400000003",0.0263759408795658
"23704","2016-3","2471065","September 30, 2016","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",5,5,1,0.4,2016,3,"4170467.3400000003",0.0119890640361663
"23705","2016-3","2471083","September 30, 2016","1060","MONTRÉAL","VAUDREUIL-DORION V",63,12,5.25,2.25,2016,3,"4170467.3400000003",0.151062206855695
