"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","comp_per_10kpop"
"111","1990-1","0610",4,3,"March 31, 1990",NA,197,NA,NA,27,7.2962962962963,0,5.85,0.148148148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"616713.997",3.19434942223307
"112","1990-1","1060",2,1,"March 31, 1990",NA,100,NA,NA,50,2,0,8.34615384615385,0.673469387755102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"3391074.04",0.294891821353449
"113","1990-1","1060",4,1,"March 31, 1990",NA,50,NA,NA,12,4.16666666666667,0.666666666666667,3.7,1.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"3391074.04",0.147445910676725
"114","1990-1","1400",1,1,"March 31, 1990",NA,304,NA,NA,304,1,0,4.12977099236641,0.289473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"659630.535",4.6086405020653
"115","1990-1","1400",4,1,"March 31, 1990",NA,8,NA,NA,2,4,0,15.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"659630.535",0.121280013212245
"116","1990-1","1400",5,1,"March 31, 1990",NA,2,NA,NA,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"659630.535",0.0303200033030612
"117","1990-1","1490",5,2,"March 31, 1990","REGINA",60,NA,NA,1,60,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"195363.544",3.07119735706678
"118","1990-1","1700",1,1,"March 31, 1990","SASKATOON",52,NA,NA,52,1,0,4.16666666666667,0.211538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"215969.104",2.40775180509153
"119","1990-1","2270",1,1,"March 31, 1990","TORONTO",3234,NA,NA,3234,1,0,7.99290780141844,0.653560371517028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"3997034.52",8.09099842350123
"120","1990-1","2410",4,3,"March 31, 1990","VANCOUVER",679,NA,NA,142,4.78169014084507,0.0985915492957746,6.66923076923077,0.640845070422535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"1612349.69",4.21124526652776
"121","1990-1","2440",2,2,"March 31, 1990",NA,2,NA,NA,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"291476.097",0.0686162611817874
"122","1990-1","2440",5,3,"March 31, 1990","VICTORIA",34,NA,NA,2,17,3,8.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,1,"291476.097",1.16647644009039
"123","1990-2","0340",1,1,"June 30, 1990","EDMONTON",1023,NA,NA,1023,1,0,4.37349397590361,0.242424242424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"847777.235",12.0668491410954
"124","1990-2","0340",5,2,"June 30, 1990","EDMONTON",36,NA,NA,1,36,0,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"847777.235",0.424639852472566
"125","1990-2","0580",2,1,"June 30, 1990",NA,50,NA,NA,25,2,0,4.66666666666667,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"334504.78500000003",1.49474692865754
"126","1990-2","0610",2,1,"June 30, 1990",NA,2,NA,NA,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"617939.295",0.0323656387639177
"127","1990-2","1060",1,1,"June 30, 1990",NA,3003,NA,NA,3003,1,0,5.45735174654752,0.73217854763491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"3397346.2",8.83925223752587
"128","1990-2","1265",4,2,"June 30, 1990",NA,11,NA,NA,3,3.66666666666667,0,6.33333333333333,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"721042.211265245",0.152556949206868
"129","1990-2","1400",4,2,"June 30, 1990",NA,4,NA,NA,1,4,0,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"662134.02",0.0604107307460203
"130","1990-2","1400",5,2,"June 30, 1990",NA,1226,NA,NA,156,7.85897435897436,0,5.09174311926605,0.403846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"662134.02",18.5158889736552
"131","1990-2","1490",4,2,"June 30, 1990","REGINA",3,NA,NA,1,3,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"195472.159",0.153474541609785
"132","1990-2","1700",4,3,"June 30, 1990","SASKATOON",23,NA,NA,3,7.66666666666667,0.333333333333333,15.6666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"216219.988",1.06373144373683
"133","1990-2","2270",1,1,"June 30, 1990","TORONTO",2959,NA,NA,2959,1,0,8.67777777777778,0.865267433987813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"4008790.0100000002",7.38127961958277
"134","1990-2","2270",5,2,"June 30, 1990",NA,1246,NA,NA,16,77.875,1.5,10.5333333333333,2.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"4008790.0100000002",3.10816978911799
"135","1990-2","2410",2,3,"June 30, 1990","VANCOUVER",142,NA,NA,71,2,0,6.41428571428571,1.09859154929577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"1622070.1400000001",0.875424536204088
"136","1990-2","2440",1,1,"June 30, 1990","VICTORIA",420,NA,NA,420,1,0,4.66423357664234,0.230952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"292879.31",14.3403779529527
"137","1990-2","2440",2,2,"June 30, 1990","VICTORIA",3,NA,NA,2,1.5,0,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"292879.31",0.102431271092519
"138","1990-2","2680",1,1,"June 30, 1990","WINNIPEG",465,NA,NA,465,1,0,5.6271186440678,0.084051724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2,"673099.279",6.90834197134833
"139","1990-3","0340",2,4,"September 30, 1990","EDMONTON",16,NA,NA,8,2,0,4,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"851626.5140000001",0.187875785182517
"140","1990-3","0340",4,1,"September 30, 1990","EDMONTON",38,NA,NA,9,4.22222222222222,0,7,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"851626.5140000001",0.446204989808478
"141","1990-3","0580",1,1,"September 30, 1990","HALIFAX",320,NA,NA,320,1,0,4.15740740740741,0.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",9.52792533234081
"142","1990-3","0580",2,1,"September 30, 1990",NA,64,NA,NA,32,2,0,5.42857142857143,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",1.90558506646816
"143","1990-3","0580",4,2,"September 30, 1990",NA,7,NA,NA,1,7,0,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",0.208423366644955
"144","1990-3","0580",5,2,"September 30, 1990",NA,230,NA,NA,5,46,0,5.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"335854.85699999996",6.84819633261996
"145","1990-3","0610",2,1,"September 30, 1990",NA,2,NA,NA,1,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"618601.108",0.0323310122490114
"146","1990-3","1060",1,1,"September 30, 1990",NA,4308,NA,NA,4308,1,0,5.98766519823789,0.812441968430826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",12.658963211519
"147","1990-3","1060",2,2,"September 30, 1990",NA,2,NA,NA,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",0.00587695599420567
"148","1990-3","1060",4,3,"September 30, 1990",NA,27,NA,NA,5,5.4,0.4,12.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",0.0793389059217766
"149","1990-3","1060",5,1,"September 30, 1990",NA,2,NA,NA,1,2,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"3403122.3",0.00587695599420567
"150","1990-3","1265",4,1,"September 30, 1990",NA,199,NA,NA,40,4.975,0,6.65789473684211,1.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"724926.075003741",2.74510749249809
"151","1990-3","1400",4,3,"September 30, 1990",NA,5,NA,NA,1,5,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"665108.8200000001",0.0751756682462879
"152","1990-3","2270",1,1,"September 30, 1990","TORONTO",2822,NA,NA,2822,1,0,9.38233137829912,0.466519499632082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"4012389.8600000003",7.03321486312399
"153","1990-3","2270",4,1,"September 30, 1990","TORONTO",149,NA,NA,26,5.73076923076923,1.23076923076923,6.42857142857143,0.307692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"4012389.8600000003",0.371349757124548
"154","1990-3","2410",2,1,"September 30, 1990","VANCOUVER",56,NA,NA,28,2,0,5.11538461538461,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"1630773.3399999999",0.343395361123576
"155","1990-3","2410",2,2,"September 30, 1990","VANCOUVER",18,NA,NA,9,2,0,5.55555555555556,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"1630773.3399999999",0.110377080361149
"156","1990-3","2410",5,3,"September 30, 1990","VANCOUVER",1461,NA,NA,54,27.0555555555556,4.7962962962963,8.31481481481481,1.0188679245283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"1630773.3399999999",8.95893968931329
"157","1990-3","2440",4,3,"September 30, 1990","VICTORIA",49,NA,NA,7,7,0.285714285714286,8.71428571428571,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"294054.696",1.66635665631403
"158","1990-3","2680",2,3,"September 30, 1990","WINNIPEG",18,NA,NA,9,2,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,3,"675163.447",0.26660211064418
"159","1990-4","0140",1,2,"December 31, 1990","CALGARY",1,NA,NA,1,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"764404.198",0.0130820840939442
"160","1990-4","0140",2,1,"December 31, 1990","CALGARY",30,NA,NA,15,2,0,8.30769230769231,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"764404.198",0.392462522818327
"161","1990-4","0340",4,4,"December 31, 1990","EDMONTON",64,NA,NA,15,4.26666666666667,0.2,6.93333333333333,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"855178.476",0.748381791592238
"162","1990-4","0580",1,1,"December 31, 1990",NA,425,NA,NA,425,1,0,4.84593023255814,0.0847058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"336873.735",12.6160028474764
"163","1990-4","0580",5,2,"December 31, 1990","HALIFAX",254,NA,NA,7,36.2857142857143,0,5.83333333333333,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"336873.735",7.53991699590352
"164","1990-4","0610",1,1,"December 31, 1990","HAMILTON",290,NA,NA,290,1,0,6.19087136929461,0.603448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"619584.027",4.68055965555097
"165","1990-4","0610",4,1,"December 31, 1990",NA,83,NA,NA,15,5.53333333333333,0,8.46666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"619584.027",1.33960845314045
"166","1990-4","1060",1,1,"December 31, 1990",NA,2487,NA,NA,2487,1,0,6.5568669527897,4.00442477876106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"3408409.74",7.29665794230479
"167","1990-4","1060",5,2,"December 31, 1990",NA,1388,NA,NA,208,6.67307692307692,0.764423076923077,7.45161290322581,1.20192307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"3408409.74",4.07228034737396
"168","1990-4","1265",1,1,"December 31, 1990",NA,747,NA,NA,747,1,0,5.39083969465649,0.815261044176707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"728702.2202749951",10.2511009190846
"169","1990-4","1265",2,2,"December 31, 1990","OTTAWA",4,NA,NA,2,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"728702.2202749951",0.054892106661765
"170","1990-4","1265",5,2,"December 31, 1990",NA,290,NA,NA,9,32.2222222222222,0,7.25,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"728702.2202749951",3.97967773297796
"171","1990-4","1400",4,2,"December 31, 1990",NA,16,NA,NA,2,8,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"667363.106",0.239749543481656
"172","1990-4","1700",2,3,"December 31, 1990","SASKATOON",14,NA,NA,7,2,0,4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"217086.473",0.644904300416728
"173","1990-4","1700",5,3,"December 31, 1990","SASKATOON",48,NA,NA,1,48,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"217086.473",2.21110045857164
"174","1990-4","2270",4,1,"December 31, 1990","TORONTO",137,NA,NA,21,6.52380952380952,0.19047619047619,6.71428571428571,1.04761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"4024230.39",0.340437765045554
"175","1990-4","2270",5,4,"December 31, 1990","TORONTO",150,NA,NA,1,150,13,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"4024230.39",0.37274207851703
"176","1990-4","2410",1,1,"December 31, 1990","VANCOUVER",1566,NA,NA,1566,1,0,6.60549777117385,0.469348659003831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",9.54475388206046
"177","1990-4","2410",4,1,"December 31, 1990","VANCOUVER",24,NA,NA,1,24,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.14627975298177
"178","1990-4","2410",4,2,"December 31, 1990","VANCOUVER",94,NA,NA,10,9.4,0.6,6.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.572929032511931
"179","1990-4","2410",4,4,"December 31, 1990","VANCOUVER",72,NA,NA,8,9,0.375,4.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.438839258945309
"180","1990-4","2410",5,1,"December 31, 1990","VANCOUVER",1,NA,NA,1,1,0,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"1640691.8599999999",0.00609498970757373
"181","1990-4","2440",4,1,"December 31, 1990","VICTORIA",50,NA,NA,9,5.55555555555556,0,6.11111111111111,-3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"295354.935",1.69287843455197
"182","1990-4","2440",4,2,"December 31, 1990","VICTORIA",20,NA,NA,2,10,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"295354.935",0.677151373820789
"183","1990-4","2680",1,2,"December 31, 1990","WINNIPEG",3,NA,NA,3,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"676292.5410000001",0.0443595015193284
"184","1990-4","2680",2,3,"December 31, 1990","WINNIPEG",8,NA,NA,4,2,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,4,"676292.5410000001",0.118292004051543
"185","1991-1","0340",2,2,"March 31, 1991","EDMONTON",10,NA,NA,5,2,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"858512.878",0.116480489183763
"186","1991-1","0580",2,1,"March 31, 1991",NA,30,NA,NA,15,2,0,4.75,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"337772.929",0.88817064436801
"187","1991-1","0580",4,3,"March 31, 1991",NA,20,NA,NA,1,20,0,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"337772.929",0.592113762912006
"188","1991-1","0610",4,3,"March 31, 1991","HAMILTON",89,NA,NA,10,8.9,0,3.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"620519.4709999999",1.43428214841626
"189","1991-1","1060",5,4,"March 31, 1991",NA,147,NA,NA,4,36.75,0,7.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"3413205.43",0.430680200810532
"190","1991-1","1265",1,1,"March 31, 1991",NA,445,NA,NA,445,1,0,5.43699731903485,0.669662921348315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"732414.1119574379",6.07579773156883
"191","1991-1","1265",5,2,"March 31, 1991",NA,99,NA,NA,5,19.8,0.8,8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"732414.1119574379",1.35169432679846
"192","1991-1","1490",1,1,"March 31, 1991","REGINA",44,NA,NA,44,1,0,4.60975609756098,0.0256410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"196094.31900000002",2.24381819036787
"193","1991-1","1490",1,3,"March 31, 1991","REGINA",2,NA,NA,2,1,0,4,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"196094.31900000002",0.101991735925812
"194","1991-1","1490",4,3,"March 31, 1991","REGINA",6,NA,NA,2,3,0,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"196094.31900000002",0.305975207777437
"195","1991-1","1700",5,3,"March 31, 1991","SASKATOON",35,NA,NA,1,35,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"217540.041",1.60889920950231
"196","1991-1","2270",2,1,"March 31, 1991","TORONTO",74,NA,NA,37,2,0,5.5,4.37837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"4037479.8000000003",0.183282650726822
"197","1991-1","2410",1,1,"March 31, 1991","VANCOUVER",1270,NA,NA,1270,1,0,6.73411978221416,0.965354330708661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"1650895.47",7.69279474732583
"198","1991-1","2410",2,1,"March 31, 1991","VANCOUVER",22,NA,NA,11,2,0,5.27272727272727,1.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"1650895.47",0.133261011370999
"199","1991-1","2440",4,1,"March 31, 1991","VICTORIA",3,NA,NA,1,3,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"296633.076",0.101135046720144
"200","1991-1","2680",5,2,"March 31, 1991","WINNIPEG",67,NA,NA,1,67,5,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,1,"677187.6",0.989386102167258
"201","1991-2","0340",1,1,"June 30, 1991","EDMONTON",565,NA,NA,565,1,0,5.64976958525346,0.612389380530973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",6.55734112031635
"202","1991-2","0340",4,4,"June 30, 1991","EDMONTON",28,NA,NA,4,7,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",0.324965577643996
"203","1991-2","0340",5,2,"June 30, 1991","EDMONTON",139,NA,NA,3,46.3333333333333,5.33333333333333,8.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",1.61322197473269
"204","1991-2","0340",5,3,"June 30, 1991","EDMONTON",72,NA,NA,2,36,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"861629.721",0.835625771084561
"205","1991-2","0610",1,3,"June 30, 1991","HAMILTON",1,NA,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"621407.4419999999",0.0160925011902255
"206","1991-2","0610",5,3,"June 30, 1991",NA,158,NA,NA,2,79,0,15.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"621407.4419999999",2.54261518805563
"207","1991-2","1700",4,3,"June 30, 1991","SASKATOON",14,NA,NA,4,3.5,0.25,6.75,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"218045.739",0.642067121522609
"208","1991-2","2270",4,2,"June 30, 1991","TORONTO",89,NA,NA,10,8.9,1.4,9.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"4052138.08",0.219637135366325
"209","1991-2","2270",4,3,"June 30, 1991","TORONTO",113,NA,NA,17,6.64705882352941,1,7.58823529411765,2.35294117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"4052138.08",0.278865126925783
"210","1991-2","2270",5,3,"June 30, 1991",NA,1361,NA,NA,11,123.727272727273,7.81818181818182,16.1818181818182,4.63636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"4052138.08",3.35872068801762
"211","1991-2","2410",2,1,"June 30, 1991","VANCOUVER",22,NA,NA,11,2,0,7.4,0.181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"1661384.17",0.132419703986947
"212","1991-2","2410",5,3,"June 30, 1991","VANCOUVER",1549,NA,NA,47,32.9574468085106,5.85106382978723,10.8936170212766,1.04255319148936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"1661384.17",9.32355097617187
"213","1991-2","2680",2,2,"June 30, 1991","WINNIPEG",4,NA,NA,2,2,0,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2,"677848.623",0.0590102253552856
"214","1991-3","0140",5,3,"September 30, 1991","CALGARY",184,NA,NA,25,7.36,0.12,12.84,-12.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"775716.732",2.37199988616463
"215","1991-3","0340",4,3,"September 30, 1991","EDMONTON",50,NA,NA,13,3.84615384615385,0,6.27272727272727,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"864653.2660000001",0.578266479363532
"216","1991-3","0610",4,3,"September 30, 1991","HAMILTON",97,NA,NA,16,6.0625,0,5.88888888888889,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"622314.3280000001",1.55869784184047
"217","1991-3","1265",2,2,"September 30, 1991",NA,2,NA,NA,1,2,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"739556.4163377191",0.0270432377546529
"218","1991-3","1265",5,2,"September 30, 1991",NA,117,NA,NA,2,58.5,0,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"739556.4163377191",1.58202940864719
"219","1991-3","1400",2,2,"September 30, 1991",NA,2,NA,NA,1,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"672026.583",0.029760727485984
"220","1991-3","1490",1,1,"September 30, 1991","REGINA",46,NA,NA,46,1,0,5.17948717948718,0.0238095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"196524.938",2.3406698645034
"221","1991-3","1700",4,3,"September 30, 1991","SASKATOON",19,NA,NA,5,3.8,0.6,7.2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"218807.933",0.868341459996334
"222","1991-3","2270",4,3,"September 30, 1991","TORONTO",53,NA,NA,9,5.88888888888889,0.555555555555556,6.88888888888889,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.130114032625588
"223","1991-3","2270",4,4,"September 30, 1991","TORONTO",142,NA,NA,23,6.17391304347826,0,7.65217391304348,-0.173913043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.34860740816667
"224","1991-3","2270",5,4,"September 30, 1991","TORONTO",161,NA,NA,2,80.5,4,10.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"4073350.04",0.395252061372069
"225","1991-3","2440",5,1,"September 30, 1991","VICTORIA",1,NA,NA,1,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,3,"299170.955",0.0334257047112077
"226","1991-4","0140",4,2,"December 31, 1991","CALGARY",10,NA,NA,3,3.33333333333333,0,4.66666666666667,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"779040.068",0.128363102371263
"227","1991-4","0140",5,2,"December 31, 1991","CALGARY",49,NA,NA,5,9.8,0,6.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"779040.068",0.628979201619191
"228","1991-4","0140",5,4,"December 31, 1991","CALGARY",41,NA,NA,1,41,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"779040.068",0.52628871972218
"229","1991-4","0340",4,3,"December 31, 1991","EDMONTON",36,NA,NA,8,4.5,0,4.14285714285714,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"867285.2860000001",0.41508832884777
"230","1991-4","0580",1,1,"December 31, 1991",NA,313,NA,NA,313,1,0,5.83756345177665,0.115015974440895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"339543.428",9.21826117629937
"231","1991-4","0580",2,1,"December 31, 1991",NA,58,NA,NA,29,2,0,12.9166666666667,0.0689655172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"339543.428",1.7081761924133
"232","1991-4","0580",5,3,"December 31, 1991",NA,81,NA,NA,2,40.5,0,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"339543.428",2.38555640664616
"233","1991-4","1265",2,1,"December 31, 1991",NA,20,NA,NA,11,1.81818181818182,0,4.11111111111111,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"742919.301303064",0.269208243276496
"234","1991-4","1265",4,2,"December 31, 1991","OTTAWA",162,NA,NA,28,5.78571428571429,0.0714285714285714,4.14814814814815,0.678571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"742919.301303064",2.18058677053962
"235","1991-4","1490",1,1,"December 31, 1991","REGINA",50,NA,NA,50,1,0,6.2,0.447368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,4,"196775.47699999998",2.54096703320404
