"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2006-1","2270","M1L","March 31, 2006","TORONTO",135,NA,NA,2,67.5,0,14
"2006-1","0140","T2V","March 31, 2006","CALGARY",9,NA,NA,5,1.8,0,8.2
"2006-1","1060","J3X","March 31, 2006","MONTRÉAL",14,NA,NA,3,4.66666666666667,2.33333333333333,6.33333333333333
"2006-1","1060","J7Z","March 31, 2006","MONTRÉAL",18,NA,NA,6,3,1,5
"2006-1","2410","V6Y","March 31, 2006","VANCOUVER",155,NA,NA,23,6.73913043478261,0.521739130434783,7.95652173913043
"2006-1","0340","T7X","March 31, 2006","EDMONTON",4,NA,NA,1,4,0,4
"2006-1","1060","H2X","March 31, 2006","MONTRÉAL",70,NA,NA,3,23.3333333333333,2.33333333333333,16.3333333333333
"2006-1","1060","H4B","March 31, 2006","MONTRÉAL",16,NA,NA,2,8,3,5
"2006-1","2270","L4P","March 31, 2006","TORONTO",77,NA,NA,76,1.01315789473684,0,3.30263157894737
"2006-1","2440","V8L","March 31, 2006","VICTORIA",22,NA,NA,6,3.66666666666667,0.5,13.1666666666667
"2006-1","0340","T5A","March 31, 2006","EDMONTON",12,NA,NA,6,2,0,8.83333333333333
"2006-1","2270","M4S","March 31, 2006","TORONTO",1,NA,NA,1,1,0,10
"2006-1","0610","L9A","March 31, 2006","HAMILTON",8,NA,NA,8,1,0,7.625
"2006-1","1060","J7M","March 31, 2006","MONTRÉAL",97,NA,NA,62,1.56451612903226,0.0806451612903226,4.61290322580645
"2006-1","1265","K1W","March 31, 2006","OTTAWA",5,NA,NA,5,1,0,10.4
"2006-1","2440","V9C","March 31, 2006","VICTORIA",34,NA,NA,32,1.0625,0,5.59375
"2006-1","0340","T6H","March 31, 2006","EDMONTON",54,NA,NA,3,18,1.33333333333333,10.3333333333333
"2006-1","2270","L6Y","March 31, 2006","TORONTO",44,NA,NA,8,5.5,0,9.5
"2006-1","2270","M5J","March 31, 2006","TORONTO",15,NA,NA,2,7.5,0,8.5
"2006-1","1265","K2H","March 31, 2006","OTTAWA",13,NA,NA,2,6.5,0,9
"2006-1","2270","M5M","March 31, 2006","TORONTO",28,NA,NA,28,1,0,8.75
"2006-1","2410","V3H","March 31, 2006","VANCOUVER",54,NA,NA,29,1.86206896551724,0,7.13793103448276
"2006-1","1060","J6J","March 31, 2006","MONTRÉAL",23,NA,NA,23,1,0,4
"2006-1","0340","T8N","March 31, 2006","EDMONTON",4,NA,NA,4,1,0,8.25
"2006-1","2410","V6W","March 31, 2006","VANCOUVER",1,NA,NA,1,1,0,10
"2006-1","2410","V7S","March 31, 2006","VANCOUVER",6,NA,NA,6,1,0,14.1666666666667
"2006-1","1700","S7H","March 31, 2006","SASKATOON",4,NA,NA,4,1,0,5.25
"2006-1","0580","B2W","March 31, 2006","HALIFAX",24,NA,NA,8,3,0,7.875
"2006-1","2270","M8Z","March 31, 2006","TORONTO",45,NA,NA,7,6.42857142857143,0,10.1428571428571
"2006-1","2410","V6E","March 31, 2006","VANCOUVER",140,NA,NA,1,140,24,25
"2006-1","0610","L7N","March 31, 2006","HAMILTON",7,NA,NA,7,1,0,12.4285714285714
"2006-1","1060","H2L","March 31, 2006","MONTRÉAL",4,NA,NA,1,4,3,6
"2006-1","2270","M1C","March 31, 2006","TORONTO",40,NA,NA,36,1.11111111111111,0,5.25
"2006-1","2410","V3S","March 31, 2006","VANCOUVER",143,NA,NA,123,1.16260162601626,0,6.53658536585366
"2006-1","1060","H2G","March 31, 2006","MONTRÉAL",7,NA,NA,1,7,3,9
"2006-1","1400","G1C","March 31, 2006","QUÉBEC",37,NA,NA,28,1.32142857142857,0,4.25
"2006-1","2270","L1W","March 31, 2006","TORONTO",1,NA,NA,1,1,0,4
"2006-1","2410","V7C","March 31, 2006","VANCOUVER",25,NA,NA,23,1.08695652173913,0,5.69565217391304
"2006-1","1400","G1W","March 31, 2006","QUÉBEC",3,NA,NA,2,1.5,0,3.5
"2006-1","2270","L3S","March 31, 2006","TORONTO",23,NA,NA,22,1.04545454545455,0,5.09090909090909
"2006-1","1265","K2K","March 31, 2006","OTTAWA",10,NA,NA,10,1,0,6.2
"2006-1","2410","V5R","March 31, 2006","VANCOUVER",27,NA,NA,26,1.03846153846154,0,7.07692307692308
"2006-1","1060","H4N","March 31, 2006","MONTRÉAL",4,NA,NA,3,1.33333333333333,0,10.3333333333333
"2006-1","1400","G1K","March 31, 2006","QUÉBEC",80,NA,NA,1,80,0,10
"2006-1","1060","H1E","March 31, 2006","MONTRÉAL",13,NA,NA,8,1.625,0.25,4.5
"2006-1","1060","J7R","March 31, 2006","MONTRÉAL",102,NA,NA,8,12.75,0.75,8.25
"2006-1","2270","L0E","March 31, 2006","TORONTO",13,NA,NA,13,1,0,4.30769230769231
"2006-1","2270","M4G","March 31, 2006","TORONTO",2,NA,NA,2,1,0,12.5
"2006-1","0340","T9G","March 31, 2006","EDMONTON",12,NA,NA,12,1,0,4.66666666666667
"2006-1","1400","G1M","March 31, 2006","QUÉBEC",1,NA,NA,1,1,0,0
"2006-1","2410","V0N","March 31, 2006","VANCOUVER",25,NA,NA,25,1,0,28.36
"2006-1","2410","V5B","March 31, 2006","VANCOUVER",23,NA,NA,21,1.0952380952381,0,9.95238095238095
"2006-1","2410","V6K","March 31, 2006","VANCOUVER",9,NA,NA,7,1.28571428571429,0,13.8571428571429
"2006-1","0340","T7Z","March 31, 2006","EDMONTON",4,NA,NA,2,2,0,10
"2006-1","1490","S4S","March 31, 2006","REGINA",1,NA,NA,1,1,0,9
"2006-1","2270","L3Z","March 31, 2006","TORONTO",22,NA,NA,22,1,0,8.72727272727273
"2006-1","2410","V3Y","March 31, 2006","VANCOUVER",3,NA,NA,3,1,0,4
"2006-1","1060","H9C","March 31, 2006","MONTRÉAL",17,NA,NA,17,1,0,3.23529411764706
"2006-1","1060","J6A","March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,1
"2006-1","2680","R5A","March 31, 2006","WINNIPEG",9,NA,NA,9,1,0,4.55555555555556
"2006-1","0140","T2M","March 31, 2006","CALGARY",18,NA,NA,14,1.28571428571429,0,6.5
"2006-1","0340","T5E","March 31, 2006","EDMONTON",4,NA,NA,4,1,0,5.5
"2006-1","1265","K2G","March 31, 2006","OTTAWA",3,NA,NA,3,1,0,5.66666666666667
"2006-1","1265","K2B","March 31, 2006","OTTAWA",1,NA,NA,1,1,0,16
"2006-1","2270","M2L","March 31, 2006","TORONTO",3,NA,NA,3,1,0,29.3333333333333
"2006-1","2410","V5M","March 31, 2006","VANCOUVER",130,NA,NA,35,3.71428571428571,0.114285714285714,6.74285714285714
"2006-1","0580","B4C","March 31, 2006","HALIFAX",5,NA,NA,4,1.25,0,3.25
"2006-1","1060","H7K","March 31, 2006","MONTRÉAL",3,NA,NA,3,1,0,5.33333333333333
"2006-1","1060","J3H","March 31, 2006","MONTRÉAL",44,NA,NA,27,1.62962962962963,0.148148148148148,4.74074074074074
"2006-1","0340","T6A","March 31, 2006","EDMONTON",3,NA,NA,3,1,0,13.3333333333333
"2006-1","1060","H1C","March 31, 2006","MONTRÉAL",6,NA,NA,4,1.5,0,6
"2006-1","1060","H8Y","March 31, 2006","MONTRÉAL",4,NA,NA,4,1,0,4.25
"2006-1","1265","K1J","March 31, 2006","OTTAWA",1,NA,NA,1,1,0,8
"2006-1","1490","S4T","March 31, 2006","REGINA",22,NA,NA,19,1.15789473684211,0,6.73684210526316
"2006-1","2410","V3J","March 31, 2006","VANCOUVER",19,NA,NA,12,1.58333333333333,1,12.4166666666667
"2006-1","0340","T6C","March 31, 2006","EDMONTON",18,NA,NA,4,4.5,0.75,9
"2006-1","2270","L3Y","March 31, 2006","TORONTO",29,NA,NA,15,1.93333333333333,0,12.5333333333333
"2006-1","2270","M9P","March 31, 2006","TORONTO",4,NA,NA,4,1,0,10.75
"2006-1","0580","B2Z","March 31, 2006","HALIFAX",15,NA,NA,15,1,0,4.4
"2006-1","1060","H4G","March 31, 2006","MONTRÉAL",32,NA,NA,4,8,0.75,4
"2006-1","1060","H4K","March 31, 2006","MONTRÉAL",62,NA,NA,3,20.6666666666667,0,14
"2006-1","0140","T2W","March 31, 2006","CALGARY",6,NA,NA,1,6,0,14
"2006-1","1265","K2M","March 31, 2006","OTTAWA",5,NA,NA,5,1,0,3.6
"2006-1","2680","R3P","March 31, 2006","WINNIPEG",1,NA,NA,1,1,0,4
"2006-1","1060","J6W","March 31, 2006","MONTRÉAL",9,NA,NA,5,1.8,0,5.6
"2006-1","2270","M6M","March 31, 2006","TORONTO",2,NA,NA,1,2,0,7
"2006-1","1060","H8S","March 31, 2006","MONTRÉAL",14,NA,NA,3,4.66666666666667,0,5
"2006-1","0340","T6M","March 31, 2006","EDMONTON",2,NA,NA,1,2,0,4
"2006-1","2270","L4Z","March 31, 2006","TORONTO",20,NA,NA,10,2,0,12.6
"2006-1","0140","T2L","March 31, 2006","CALGARY",1,NA,NA,1,1,0,15
"2006-1","0610","N1R","March 31, 2006","HAMILTON",4,NA,NA,4,1,0,12.25
"2006-1","2270","L6C","March 31, 2006","TORONTO",11,NA,NA,11,1,0,6.63636363636364
"2006-1","2270","L6W","March 31, 2006","TORONTO",1,NA,NA,1,1,0,6
"2006-1","0610","L9B","March 31, 2006","HAMILTON",12,NA,NA,7,1.71428571428571,0,8
"2006-1","1060","H4E","March 31, 2006","MONTRÉAL",2,NA,NA,1,2,0,5
"2006-1","2270","M3H","March 31, 2006","TORONTO",106,NA,NA,2,53,4,13
"2006-1","0340","T8G","March 31, 2006","EDMONTON",3,NA,NA,3,1,0,8.66666666666667
"2006-1","1400","G1G","March 31, 2006","QUÉBEC",5,NA,NA,4,1.25,0,2.75
"2006-1","2270","M4W","March 31, 2006","TORONTO",1,NA,NA,1,1,0,9
"2006-1","2410","V5H","March 31, 2006","VANCOUVER",1,NA,NA,1,1,0,6
"2006-1","0610","L8W","March 31, 2006","HAMILTON",1,NA,NA,1,1,0,7
"2006-1","1060","J7A","March 31, 2006","MONTRÉAL",3,NA,NA,3,1,0,8.33333333333333
"2006-1","1490","S4R","March 31, 2006","REGINA",7,NA,NA,7,1,0,5.85714285714286
"2006-1","2680","R3J","March 31, 2006","WINNIPEG",3,NA,NA,3,1,0,3
"2006-1","0340","T8B","March 31, 2006","EDMONTON",6,NA,NA,6,1,0,8.33333333333333
"2006-1","1060","J4T","March 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,4.5
"2006-1","0140","T2B","March 31, 2006","CALGARY",4,NA,NA,1,4,0,16
"2006-1","2270","L5H","March 31, 2006","TORONTO",4,NA,NA,4,1,0,13.5
"2006-1","0610","L8K","March 31, 2006","HAMILTON",3,NA,NA,3,1,0,12.6666666666667
"2006-1","2270","L5C","March 31, 2006","TORONTO",1,NA,NA,1,1,0,16
"2006-1","2410","V3M","March 31, 2006","VANCOUVER",160,NA,NA,33,4.84848484848485,1.6969696969697,18.2727272727273
"2006-1","2680","R2L","March 31, 2006","WINNIPEG",2,NA,NA,2,1,0,2.5
"2006-1","1060","J6X","March 31, 2006","MONTRÉAL",9,NA,NA,9,1,0,4.11111111111111
"2006-1","2410","V7K","March 31, 2006","VANCOUVER",4,NA,NA,2,2,0,7
"2006-1","0340","T5T","March 31, 2006","EDMONTON",155,NA,NA,2,77.5,2.5,26.5
"2006-1","1060","J4W","March 31, 2006","MONTRÉAL",7,NA,NA,2,3.5,0,8
"2006-1","1265","K1E","March 31, 2006","OTTAWA",1,NA,NA,1,1,0,5
"2006-1","2270","L5B","March 31, 2006","TORONTO",3,NA,NA,3,1,0,6.66666666666667
"2006-1","2270","L5J","March 31, 2006","TORONTO",6,NA,NA,5,1.2,0,7
"2006-1","2410","V7H","March 31, 2006","VANCOUVER",6,NA,NA,6,1,0,11
"2006-1","0610","L8H","March 31, 2006","HAMILTON",2,NA,NA,2,1,0,6
"2006-1","0610","L9C","March 31, 2006","HAMILTON",9,NA,NA,9,1,0,7.33333333333333
"2006-1","1060","H9H","March 31, 2006","MONTRÉAL",24,NA,NA,2,12,3,9.5
"2006-1","1400","G2B","March 31, 2006","QUÉBEC",22,NA,NA,18,1.22222222222222,0,2.88888888888889
"2006-1","1490","S4P","March 31, 2006","REGINA",10,NA,NA,10,1,0,7
"2006-1","0340","T6R","March 31, 2006","EDMONTON",26,NA,NA,26,1,0,6.57692307692308
"2006-1","1060","H3P","March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,7
"2006-1","1060","H7E","March 31, 2006","MONTRÉAL",16,NA,NA,12,1.33333333333333,0,10.25
"2006-1","1060","H1N","March 31, 2006","MONTRÉAL",6,NA,NA,2,3,0,7
"2006-1","0340","nan","March 31, 2006","EDMONTON",2009,NA,NA,1618,1.24165636588381,0.0123609394313968,5.63782447466007
"2006-1","1400","G3G","March 31, 2006","QUÉBEC",11,NA,NA,10,1.1,0,1.4
"2006-1","1400","G6K","March 31, 2006","QUÉBEC",19,NA,NA,19,1,0,3.15789473684211
"2006-1","2410","V1M","March 31, 2006","VANCOUVER",1,NA,NA,1,1,0,5
"2006-1","1265","K1Y","March 31, 2006","OTTAWA",1,NA,NA,1,1,0,6
"2006-1","0140","T2S","March 31, 2006","CALGARY",6,NA,NA,6,1,0,17
"2006-1","0610","nan","March 31, 2006","HAMILTON",527,NA,NA,249,2.11646586345382,0,6.04417670682731
"2006-1","1265","K1L","March 31, 2006","OTTAWA",4,NA,NA,2,2,0,10
"2006-1","1060","J4M","March 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,3
"2006-1","2410","V7J","March 31, 2006","VANCOUVER",2,NA,NA,2,1,0,12
"2006-1","0580","B3J","March 31, 2006","HALIFAX",52,NA,NA,1,52,0,8
"2006-1","2270","M4K","March 31, 2006","TORONTO",1,NA,NA,1,1,0,8
"2006-1","2410","V2X","March 31, 2006","VANCOUVER",10,NA,NA,10,1,0,16.1
"2006-1","2410","V4R","March 31, 2006","VANCOUVER",2,NA,NA,2,1,0,22
"2006-1","1060","H3X","March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,8
"2006-1","1060","J7L","March 31, 2006","MONTRÉAL",3,NA,NA,3,1,0,5.66666666666667
"2006-1","1060","H7M","March 31, 2006","MONTRÉAL",17,NA,NA,13,1.30769230769231,0.153846153846154,9.07692307692308
"2006-1","2410","V6L","March 31, 2006","VANCOUVER",3,NA,NA,3,1,0,18
"2006-1","0340","T5M","March 31, 2006","EDMONTON",4,NA,NA,2,2,0,7.5
"2006-1","0340","T8A","March 31, 2006","EDMONTON",1,NA,NA,1,1,0,9
"2006-1","0580","B3M","March 31, 2006","HALIFAX",28,NA,NA,6,4.66666666666667,0,6.83333333333333
"2006-1","1400","G2E","March 31, 2006","QUÉBEC",12,NA,NA,12,1,0,4.5
"2006-1","2270","L1S","March 31, 2006","TORONTO",13,NA,NA,4,3.25,0,5.5
"2006-1","2410","V4A","March 31, 2006","VANCOUVER",66,NA,NA,10,6.6,0.4,10
"2006-1","2440","V8V","March 31, 2006","VICTORIA",6,NA,NA,4,1.5,0,7.25
"2006-1","2440","V9E","March 31, 2006","VICTORIA",5,NA,NA,5,1,0,9.6
"2006-1","0580","B2X","March 31, 2006","HALIFAX",4,NA,NA,4,1,0,5.75
"2006-1","2270","L5L","March 31, 2006","TORONTO",20,NA,NA,4,5,0,16.75
"2006-1","2410","V5S","March 31, 2006","VANCOUVER",123,NA,NA,19,6.47368421052632,0.578947368421053,7.89473684210526
"2006-1","2410","V2Z","March 31, 2006","VANCOUVER",3,NA,NA,3,1,0,1.33333333333333
"2006-1","2410","V4W","March 31, 2006","VANCOUVER",6,NA,NA,6,1,0,4.66666666666667
"2006-1","2440","V8T","March 31, 2006","VICTORIA",24,NA,NA,2,12,1.5,6.5
"2006-1","2270","M1G","March 31, 2006","TORONTO",1,NA,NA,1,1,0,6
"2006-1","2410","V3B","March 31, 2006","VANCOUVER",5,NA,NA,4,1.25,0.5,6.75
"2006-1","2410","V5Z","March 31, 2006","VANCOUVER",5,NA,NA,4,1.25,0.5,11.25
"2006-1","2680","R0A","March 31, 2006","WINNIPEG",16,NA,NA,13,1.23076923076923,0,4.15384615384615
"2006-1","1060","J4R","March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,3
"2006-1","0340","T8T","March 31, 2006","EDMONTON",9,NA,NA,9,1,0,5.33333333333333
"2006-1","0580","B3K","March 31, 2006","HALIFAX",73,NA,NA,5,14.6,0,4.8
"2006-1","1060","J4N","March 31, 2006","MONTRÉAL",25,NA,NA,9,2.77777777777778,0.333333333333333,5.33333333333333
"2006-1","2440","V9A","March 31, 2006","VICTORIA",72,NA,NA,5,14.4,2.4,7.8
"2006-1","2270","L5G","March 31, 2006","TORONTO",22,NA,NA,8,2.75,0,11.875
"2006-1","2410","V3K","March 31, 2006","VANCOUVER",14,NA,NA,7,2,1.14285714285714,6.42857142857143
"2006-1","2680","R3Y","March 31, 2006","WINNIPEG",12,NA,NA,11,1.09090909090909,0,4.45454545454545
"2006-1","1060","H9G","March 31, 2006","MONTRÉAL",110,NA,NA,1,110,0,11
"2006-1","1060","J3N","March 31, 2006","MONTRÉAL",9,NA,NA,9,1,0,4.66666666666667
"2006-1","1060","J5A","March 31, 2006","MONTRÉAL",24,NA,NA,1,24,0,6
"2006-1","2270","M3B","March 31, 2006","TORONTO",2,NA,NA,2,1,0,13.5
"2006-1","2680","R2K","March 31, 2006","WINNIPEG",3,NA,NA,3,1,0,3.66666666666667
"2006-1","2680","R4L","March 31, 2006","WINNIPEG",2,NA,NA,2,1,0,5.5
"2006-1","0340","T7Y","March 31, 2006","EDMONTON",3,NA,NA,3,1,0,5.66666666666667
"2006-1","0580","B3V","March 31, 2006","HALIFAX",8,NA,NA,8,1,0,3.25
"2006-1","1265","K1R","March 31, 2006","OTTAWA",33,NA,NA,1,33,0,15
"2006-1","2270","L6L","March 31, 2006","TORONTO",45,NA,NA,26,1.73076923076923,0,8.23076923076923
"2006-1","2270","L5E","March 31, 2006","TORONTO",1,NA,NA,1,1,0,7
"2006-1","1265","K1S","March 31, 2006","OTTAWA",3,NA,NA,2,1.5,0,6
"2006-1","2270","L5A","March 31, 2006","TORONTO",22,NA,NA,2,11,0,9
"2006-1","0140","T3C","March 31, 2006","CALGARY",4,NA,NA,3,1.33333333333333,0,8
"2006-1","2410","V5X","March 31, 2006","VANCOUVER",21,NA,NA,10,2.1,0,5.1
"2006-1","2410","V6H","March 31, 2006","VANCOUVER",3,NA,NA,3,1,0,13
"2006-1","2270","M6B","March 31, 2006","TORONTO",6,NA,NA,5,1.2,0,9
"2006-1","2410","V7R","March 31, 2006","VANCOUVER",41,NA,NA,22,1.86363636363636,0,11.4090909090909
"2006-1","0340","T8R","March 31, 2006","EDMONTON",16,NA,NA,15,1.06666666666667,0,7
"2006-1","1060","J4Z","March 31, 2006","MONTRÉAL",12,NA,NA,4,3,1,6.5
"2006-1","1060","J5Z","March 31, 2006","MONTRÉAL",95,NA,NA,44,2.15909090909091,0.477272727272727,3.95454545454545
"2006-1","1265","K2C","March 31, 2006","OTTAWA",3,NA,NA,3,1,0,6
"2006-1","2270","M5P","March 31, 2006","TORONTO",3,NA,NA,3,1,0,15.3333333333333
"2006-1","2410","V5J","March 31, 2006","VANCOUVER",74,NA,NA,7,10.5714285714286,1.42857142857143,6
"2006-1","1060","J5T","March 31, 2006","MONTRÉAL",22,NA,NA,15,1.46666666666667,0.133333333333333,3.26666666666667
"2006-1","1265","K1Z","March 31, 2006","OTTAWA",3,NA,NA,2,1.5,0,5
"2006-1","2270","M2P","March 31, 2006","TORONTO",14,NA,NA,14,1,0,12.2857142857143
"2006-1","1060","J7V","March 31, 2006","MONTRÉAL",84,NA,NA,54,1.55555555555556,0.111111111111111,5.61111111111111
"2006-1","0140","T2N","March 31, 2006","CALGARY",32,NA,NA,23,1.39130434782609,0,11.304347826087
"2006-1","2270","L7G","March 31, 2006","TORONTO",13,NA,NA,3,4.33333333333333,0,14
"2006-1","2270","L9P","March 31, 2006","TORONTO",28,NA,NA,22,1.27272727272727,0,5.18181818181818
"2006-1","1060","H1J","March 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,6.5
"2006-1","1265","K2S","March 31, 2006","OTTAWA",17,NA,NA,17,1,0,5.64705882352941
"2006-1","2410","V5A","March 31, 2006","VANCOUVER",251,NA,NA,12,20.9166666666667,3.58333333333333,12.4166666666667
"2006-1","0580","B3Z","March 31, 2006","HALIFAX",5,NA,NA,5,1,0,3.2
"2006-1","1060","J3V","March 31, 2006","MONTRÉAL",1,NA,NA,1,1,0,5
"2006-1","0610","L8E","March 31, 2006","HAMILTON",33,NA,NA,22,1.5,0,5.45454545454545
"2006-1","2270","M2J","March 31, 2006","TORONTO",232,NA,NA,1,232,0,11
"2006-1","1060","H8R","March 31, 2006","MONTRÉAL",14,NA,NA,1,14,3,14
"2006-1","1265","K0A","March 31, 2006","OTTAWA",101,NA,NA,96,1.05208333333333,0,5.125
"2006-1","2270","L1T","March 31, 2006","TORONTO",14,NA,NA,7,2,0,4
"2006-1","2270","L9R","March 31, 2006","TORONTO",16,NA,NA,16,1,0,4.625
"2006-1","2440","V8Y","March 31, 2006","VICTORIA",12,NA,NA,12,1,0,9.16666666666667
"2006-1","1060","H4L","March 31, 2006","MONTRÉAL",55,NA,NA,1,55,0,8
"2006-1","1400","G6Z","March 31, 2006","QUÉBEC",33,NA,NA,24,1.375,0,4.20833333333333
"2006-2","2270","M6S","June 30, 2006","TORONTO",1,NA,NA,1,1,0,8
"2006-2","2410","V4B","June 30, 2006","VANCOUVER",7,NA,NA,7,1,0,8
"2006-2","2410","V5R","June 30, 2006","VANCOUVER",30,NA,NA,26,1.15384615384615,0.0769230769230769,3.30769230769231
"2006-2","0340","T6C","June 30, 2006","EDMONTON",42,NA,NA,4,10.5,1,10.5
"2006-2","1060","H3E","June 30, 2006","MONTRÉAL",48,NA,NA,8,6,1.875,9.25
"2006-2","1265","K2B","June 30, 2006","OTTAWA",4,NA,NA,2,2,0,9
"2006-2","1490","S4P","June 30, 2006","REGINA",8,NA,NA,8,1,0,5.75
"2006-2","0340","T5R","June 30, 2006","EDMONTON",2,NA,NA,2,1,0,22
"2006-2","1060","H7R","June 30, 2006","MONTRÉAL",19,NA,NA,4,4.75,1,5.5
"2006-2","0140","T2N","June 30, 2006","CALGARY",18,NA,NA,13,1.38461538461538,0,8.76923076923077
"2006-2","2270","L4L","June 30, 2006","TORONTO",15,NA,NA,9,1.66666666666667,0.333333333333333,9.33333333333333
"2006-2","2270","L5H","June 30, 2006","TORONTO",3,NA,NA,3,1,0,10.6666666666667
"2006-2","1060","J3Y","June 30, 2006","MONTRÉAL",23,NA,NA,23,1,0,3.78260869565217
"2006-2","2270","M8X","June 30, 2006","TORONTO",3,NA,NA,3,1,0,8
"2006-2","2410","V4C","June 30, 2006","VANCOUVER",12,NA,NA,12,1,0,5.75
"2006-2","2410","V6H","June 30, 2006","VANCOUVER",1,NA,NA,1,1,0,23
"2006-2","2270","M6K","June 30, 2006","TORONTO",118,NA,NA,5,23.6,0,7.8
"2006-2","2410","V3B","June 30, 2006","VANCOUVER",12,NA,NA,3,4,1.33333333333333,6.33333333333333
"2006-2","2680","R1A","June 30, 2006","WINNIPEG",42,NA,NA,13,3.23076923076923,0.461538461538462,5.30769230769231
"2006-2","2680","R2P","June 30, 2006","WINNIPEG",18,NA,NA,18,1,0,4.88888888888889
"2006-2","2270","L3Y","June 30, 2006","TORONTO",4,NA,NA,4,1,0,9.25
"2006-2","2270","M1H","June 30, 2006","TORONTO",12,NA,NA,1,12,0,7
"2006-2","1400","G2M","June 30, 2006","QUÉBEC",4,NA,NA,3,1.33333333333333,0,1
"2006-2","2680","R2M","June 30, 2006","WINNIPEG",10,NA,NA,10,1,0,6.1
"2006-2","2680","R4L","June 30, 2006","WINNIPEG",2,NA,NA,2,1,0,7
"2006-2","1700","S7L","June 30, 2006","SASKATOON",30,NA,NA,29,1.03448275862069,0,7.68965517241379
"2006-2","1700","S7T","June 30, 2006","SASKATOON",3,NA,NA,3,1,0,3.33333333333333
"2006-2","2270","L0E","June 30, 2006","TORONTO",7,NA,NA,6,1.16666666666667,0,4.33333333333333
"2006-2","2410","V0N","June 30, 2006","VANCOUVER",4,NA,NA,4,1,0,6.25
"2006-2","2410","V3C","June 30, 2006","VANCOUVER",159,NA,NA,9,17.6666666666667,2,7.88888888888889
"2006-2","0140","T2Y","June 30, 2006","CALGARY",18,NA,NA,15,1.2,0,7.46666666666667
"2006-2","1060","H7P","June 30, 2006","MONTRÉAL",32,NA,NA,22,1.45454545454545,0.0909090909090909,5.04545454545455
"2006-2","1060","J6Y","June 30, 2006","MONTRÉAL",78,NA,NA,68,1.14705882352941,0.102941176470588,3.61764705882353
"2006-2","2270","L0P","June 30, 2006","TORONTO",9,NA,NA,6,1.5,0,10.1666666666667
"2006-2","2410","V5S","June 30, 2006","VANCOUVER",132,NA,NA,22,6,0.727272727272727,6.31818181818182
"2006-2","2410","V6K","June 30, 2006","VANCOUVER",6,NA,NA,4,1.5,0,21.5
"2006-2","1060","H9A","June 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,13
"2006-2","1490","S4S","June 30, 2006","REGINA",19,NA,NA,2,9.5,0,12
"2006-2","2410","V6W","June 30, 2006","VANCOUVER",2,NA,NA,2,1,0,6
"2006-2","2410","V7S","June 30, 2006","VANCOUVER",17,NA,NA,13,1.30769230769231,0,14.6153846153846
"2006-2","0610","nan","June 30, 2006","HAMILTON",580,NA,NA,286,2.02797202797203,0.020979020979021,5.52097902097902
"2006-2","1060","H9C","June 30, 2006","MONTRÉAL",36,NA,NA,31,1.16129032258065,0,5.96774193548387
"2006-2","2270","M4B","June 30, 2006","TORONTO",1,NA,NA,1,1,0,9
"2006-2","0340","T5B","June 30, 2006","EDMONTON",34,NA,NA,5,6.8,0,4.2
"2006-2","0340","T6H","June 30, 2006","EDMONTON",53,NA,NA,2,26.5,2,12.5
"2006-2","1060","H9R","June 30, 2006","MONTRÉAL",6,NA,NA,2,3,0,1
"2006-2","2270","L3R","June 30, 2006","TORONTO",31,NA,NA,5,6.2,0,7
"2006-2","2270","L6H","June 30, 2006","TORONTO",65,NA,NA,59,1.10169491525424,0,3.6271186440678
"2006-2","1400","G6X","June 30, 2006","QUÉBEC",24,NA,NA,2,12,0,7
"2006-2","2270","L4J","June 30, 2006","TORONTO",14,NA,NA,14,1,0,11.4285714285714
"2006-2","2410","V5B","June 30, 2006","VANCOUVER",74,NA,NA,13,5.69230769230769,1.53846153846154,9
"2006-2","0580","B3M","June 30, 2006","HALIFAX",88,NA,NA,12,7.33333333333333,0.25,6.41666666666667
"2006-2","1060","J7Y","June 30, 2006","MONTRÉAL",60,NA,NA,31,1.93548387096774,0.548387096774194,3.41935483870968
"2006-2","2270","M3H","June 30, 2006","TORONTO",11,NA,NA,11,1,0,9.09090909090909
"2006-2","2410","V4A","June 30, 2006","VANCOUVER",20,NA,NA,20,1,0,9.35
"2006-2","1060","H4E","June 30, 2006","MONTRÉAL",53,NA,NA,5,10.6,2.6,7.2
"2006-2","2410","V3V","June 30, 2006","VANCOUVER",24,NA,NA,24,1,0,6.04166666666667
"2006-2","2410","V3H","June 30, 2006","VANCOUVER",181,NA,NA,39,4.64102564102564,0.58974358974359,6.61538461538461
"2006-2","2410","V3T","June 30, 2006","VANCOUVER",5,NA,NA,5,1,0,5.8
"2006-2","2680","R3N","June 30, 2006","WINNIPEG",1,NA,NA,1,1,0,20
"2006-2","1265","K1W","June 30, 2006","OTTAWA",5,NA,NA,5,1,0,4.2
