"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"9781","2019","2440","V8X","December 31, 2019","VICTORIA",132,122,10,26,5.07692307692308,0.307692307692308,12.8076923076923,0.923076923076923
"9782","2019","2440","V8Y","September 30, 2019","VICTORIA",58,56,2,13,4.46153846153846,0.615384615384615,16.3076923076923,0.230769230769231
"9783","2019","2440","V8Z","December 31, 2019","VICTORIA",111,105,6,17,6.52941176470588,0.294117647058824,10.0588235294118,0.529411764705882
"9784","2019","2440","V9A","June 30, 2019","VICTORIA",181,178,3,17,10.6470588235294,1.76470588235294,15.5882352941176,1.23529411764706
"9785","2019","2440","V9B","June 30, 2019","VICTORIA",1280,1222,58,270,4.74074074074074,0.303703703703704,11.5687732342007,0.718518518518519
"9786","2019","2440","V9C","December 31, 2019","VICTORIA",347,272,75,281,1.23487544483986,0.0177935943060498,9.60142348754448,0.370106761565836
"9787","2019","2440","V9E","December 31, 2019","VICTORIA",165,164,1,17,9.70588235294118,0.705882352941177,13.5294117647059,1.23529411764706
"9788","2019","2440","V9Z","September 30, 2019","VICTORIA",253,215,38,181,1.39779005524862,0.0276243093922652,8.45251396648045,4.98342541436464
"9789","2019","2440","nan","September 30, 2019","VICTORIA",2,NA,NA,2,1,0,48.5,4.5
"9790","2020","0140",NA,"December 31, 2020","CALGARY",2968,2904,64,2095,1.41670644391408,0.033890214797136,5.19384765625,0.881622911694511
"9791","2020","0140","T0L","December 31, 2020","CALGARY",4,NA,NA,4,1,0,12,0.5
"9792","2020","0140","T0M","December 31, 2020","CALGARY",222,198,24,194,1.14432989690722,0,6.28350515463918,0.469072164948454
"9793","2020","0140","T1X","March 31, 2020","CALGARY",83,NA,NA,75,1.10666666666667,0,7.79411764705882,1.16
"9794","2020","0140","T1Y","March 31, 2020","CALGARY",4,NA,NA,4,1,0,7.25,0
"9795","2020","0140","T2A","December 31, 2020","CALGARY",36,34,2,12,3,0.25,14.1818181818182,1.66666666666667
"9796","2020","0140","T2B","September 30, 2020","CALGARY",6,5,1,3,2,0,9.33333333333333,0.666666666666667
"9797","2020","0140","T2C","March 31, 2020","CALGARY",20,NA,NA,2,10,1.5,15,1.5
"9798","2020","0140","T2E","March 31, 2020","CALGARY",137,130,7,59,2.32203389830508,0.152542372881356,15.0344827586207,1.54237288135593
"9799","2020","0140","T2G","December 31, 2020","CALGARY",132,131,1,11,12,1.36363636363636,16.8181818181818,3.09090909090909
"9800","2020","0140","T2H","December 31, 2020","CALGARY",8,NA,NA,6,1.33333333333333,0.333333333333333,17.6,0.166666666666667
"9801","2020","0140","T2J","December 31, 2020","CALGARY",195,192,3,127,1.53543307086614,0,7.54330708661417,0.68503937007874
"9802","2020","0140","T2K","December 31, 2020","CALGARY",37,36,1,22,1.68181818181818,0.227272727272727,12.5909090909091,1.45454545454545
"9803","2020","0140","T2L","December 31, 2020","CALGARY",174,173,1,11,15.8181818181818,1,12,1.09090909090909
"9804","2020","0140","T2M","December 31, 2020","CALGARY",159,NA,NA,48,3.3125,0.208333333333333,13.7916666666667,1.875
"9805","2020","0140","T2N","March 31, 2020","CALGARY",711,708,3,68,10.4558823529412,0.455882352941176,13.546875,1.79411764705882
"9806","2020","0140","T2P","March 31, 2020","CALGARY",73,NA,NA,2,36.5,8,16.5,13
"9807","2020","0140","T2R","September 30, 2020","CALGARY",462,NA,NA,1,462,34,27,4
"9808","2020","0140","T2S","June 30, 2020","CALGARY",9,NA,NA,9,1,0,16.5555555555556,1.77777777777778
"9809","2020","0140","T2T","December 31, 2020","CALGARY",345,343,2,73,4.72602739726027,0.273972602739726,13.7671232876712,1.50684931506849
"9810","2020","0140","T2V","March 31, 2020","CALGARY",292,NA,NA,21,13.9047619047619,0.761904761904762,16.3333333333333,1.23809523809524
"9811","2020","0140","T2W","September 30, 2020","CALGARY",1,NA,NA,1,1,0,9,0
"9812","2020","0140","T2X","March 31, 2020","CALGARY",432,426,6,186,2.32258064516129,0.043010752688172,6.62903225806452,1.60752688172043
"9813","2020","0140","T2Y","June 30, 2020","CALGARY",61,NA,NA,6,10.1666666666667,0.666666666666667,10.6666666666667,6.16666666666667
"9814","2020","0140","T2Z","March 31, 2020","CALGARY",36,33,3,20,1.8,0,8.35,4.2
"9815","2020","0140","T3A","December 31, 2020","CALGARY",128,NA,NA,28,4.57142857142857,0.142857142857143,10.5,3.03571428571429
"9816","2020","0140","T3B","December 31, 2020","CALGARY",165,NA,NA,57,2.89473684210526,0.245614035087719,12.3214285714286,1.47368421052632
"9817","2020","0140","T3C","December 31, 2020","CALGARY",124,NA,NA,30,4.13333333333333,0.233333333333333,11.9333333333333,0.933333333333333
"9818","2020","0140","T3E","June 30, 2020","CALGARY",123,122,1,61,2.01639344262295,0.19672131147541,12,0.475409836065574
"9819","2020","0140","T3G","June 30, 2020","CALGARY",9,NA,NA,9,1,0,8.77777777777778,0.333333333333333
"9820","2020","0140","T3H","June 30, 2020","CALGARY",254,NA,NA,71,3.57746478873239,0.112676056338028,10.6619718309859,2.97183098591549
"9821","2020","0140","T3J","December 31, 2020","CALGARY",24,23,1,12,2,0.25,8.66666666666667,0.5
"9822","2020","0140","T3K","September 30, 2020","CALGARY",114,NA,NA,22,5.18181818181818,0.272727272727273,6.36842105263158,0.954545454545455
"9823","2020","0140","T3L","June 30, 2020","CALGARY",8,NA,NA,3,2.66666666666667,0,10.3333333333333,1.66666666666667
"9824","2020","0140","T3M","December 31, 2020","CALGARY",801,773,28,291,2.75257731958763,0.116838487972509,6.47058823529412,0.553264604810997
"9825","2020","0140","T3N","March 31, 2020","CALGARY",1017,1007,10,397,2.56171284634761,0.146095717884131,5.36040609137056,0.984886649874055
"9826","2020","0140","T3P","December 31, 2020","CALGARY",202,201,1,159,1.27044025157233,0,4.84276729559748,0.283018867924528
"9827","2020","0140","T3R","March 31, 2020","CALGARY",253,NA,NA,111,2.27927927927928,0.0810810810810811,8.22522522522523,1.16216216216216
"9828","2020","0140","T3Z","December 31, 2020","CALGARY",69,NA,NA,59,1.16949152542373,0,8.63157894736842,0.135593220338983
"9829","2020","0140","T4A","December 31, 2020","CALGARY",82,NA,NA,67,1.22388059701493,0,7.46268656716418,0.462686567164179
"9830","2020","0140","T4B","December 31, 2020","CALGARY",474,NA,NA,316,1.5,0.00949367088607595,8.26898734177215,1.55379746835443
"9831","2020","0140","T4C","March 31, 2020","CALGARY",225,224,1,144,1.5625,0.0208333333333333,8.52777777777778,1.24305555555556
"9832","2020","0140","nan","March 31, 2020","CALGARY",26,NA,NA,7,3.71428571428571,0,12,30.4285714285714
"9833","2020","0610",NA,"December 31, 2020","HAMILTON",361,NA,NA,170,2.12352941176471,0,7.23225806451613,2.1301775147929
"9834","2020","0610","L0R","December 31, 2020","HAMILTON",502,NA,NA,156,3.21794871794872,0.205128205128205,8.77564102564103,1.19871794871795
"9835","2020","0610","L3M","December 31, 2020","HAMILTON",53,NA,NA,24,2.20833333333333,0,9.65217391304348,0.708333333333333
"9836","2020","0610","L7L","December 31, 2020","HAMILTON",169,NA,NA,12,14.0833333333333,1.25,14.9166666666667,0.916666666666667
"9837","2020","0610","L7M","September 30, 2020","HAMILTON",7,NA,NA,1,7,0,8,0
"9838","2020","0610","L7N","December 31, 2020","HAMILTON",15,NA,NA,11,1.36363636363636,0,12.0909090909091,0.636363636363636
"9839","2020","0610","L7P","March 31, 2020","HAMILTON",12,NA,NA,12,1,0,17.5,2.41666666666667
"9840","2020","0610","L7R","December 31, 2020","HAMILTON",33,NA,NA,17,1.94117647058824,0,12.5294117647059,0.588235294117647
"9841","2020","0610","L7S","December 31, 2020","HAMILTON",62,NA,NA,2,31,3,19.5,-1.5
"9842","2020","0610","L7T","December 31, 2020","HAMILTON",180,NA,NA,7,25.7142857142857,1.71428571428571,19.4285714285714,2.57142857142857
"9843","2020","0610","L8E","December 31, 2020","HAMILTON",285,NA,NA,52,5.48076923076923,0.115384615384615,13.2115384615385,0.538461538461538
"9844","2020","0610","L8G","December 31, 2020","HAMILTON",11,NA,NA,11,1,0,11.8181818181818,0.818181818181818
"9845","2020","0610","L8H","December 31, 2020","HAMILTON",54,NA,NA,5,10.8,0.8,12.8,3
"9846","2020","0610","L8J","December 31, 2020","HAMILTON",368,NA,NA,192,1.91666666666667,0,11.1822916666667,1.19270833333333
"9847","2020","0610","L8K","September 30, 2020","HAMILTON",38,NA,NA,12,3.16666666666667,0,7.5,3
"9848","2020","0610","L8L","September 30, 2020","HAMILTON",6,NA,NA,4,1.5,0,8,2.25
"9849","2020","0610","L8N","September 30, 2020","HAMILTON",135,NA,NA,14,9.64285714285714,0.642857142857143,14.4285714285714,0.428571428571429
"9850","2020","0610","L8P","December 31, 2020","HAMILTON",111,NA,NA,10,11.1,1.1,12,1.6
"9851","2020","0610","L8R","December 31, 2020","HAMILTON",11,NA,NA,11,1,0,9.27272727272727,1.81818181818182
"9852","2020","0610","L8S","December 31, 2020","HAMILTON",124,NA,NA,1,124,5,11,0
"9853","2020","0610","L8T","June 30, 2020","HAMILTON",2,NA,NA,2,1,0,5,0.5
"9854","2020","0610","L8W","March 31, 2020","HAMILTON",1,NA,NA,1,1,0,6,0
"9855","2020","0610","L9A","March 31, 2020","HAMILTON",3,NA,NA,3,1,0,23.3333333333333,0.333333333333333
"9856","2020","0610","L9B","December 31, 2020","HAMILTON",194,NA,NA,12,16.1666666666667,1.16666666666667,8.72727272727273,2.91666666666667
"9857","2020","0610","L9C","December 31, 2020","HAMILTON",2,NA,NA,2,1,0,10,1.5
"9858","2020","0610","L9G","September 30, 2020","HAMILTON",67,NA,NA,37,1.81081081081081,0,7.27027027027027,0.783783783783784
"9859","2020","0610","L9H","September 30, 2020","HAMILTON",14,NA,NA,14,1,0,7.42857142857143,0.285714285714286
"9860","2020","0610","L9K","December 31, 2020","HAMILTON",131,NA,NA,36,3.63888888888889,0,8.44444444444444,1.27777777777778
"9861","2020","0610","N1R","June 30, 2020","HAMILTON",7,NA,NA,7,1,0,6.28571428571429,1.14285714285714
"9862","2020","0610","nan","June 30, 2020","HAMILTON",13,NA,NA,7,1.85714285714286,0,NA,52.8571428571429
"9863","2020","1265",NA,"December 31, 2020","OTTAWA",1365,NA,NA,919,1.48531011969532,0.0261153427638738,6.74532710280374,1.72578890097933
"9864","2020","1265","K0A","December 31, 2020","OTTAWA",680,679,1,445,1.52808988764045,0.0247191011235955,9.25393258426966,0.925842696629213
"9865","2020","1265","K0G","December 31, 2020","OTTAWA",62,NA,NA,60,1.03333333333333,0,10.0333333333333,0.683333333333333
"9866","2020","1265","K1B","March 31, 2020","OTTAWA",5,NA,NA,1,5,0,8,0
"9867","2020","1265","K1C","December 31, 2020","OTTAWA",13,NA,NA,7,1.85714285714286,0,11.2857142857143,0.142857142857143
"9868","2020","1265","K1E","December 31, 2020","OTTAWA",171,NA,NA,3,57,2.66666666666667,14.3333333333333,1
"9869","2020","1265","K1G","September 30, 2020","OTTAWA",1,NA,NA,1,1,0,13,0
"9870","2020","1265","K1H","December 31, 2020","OTTAWA",653,NA,NA,16,40.8125,2.8125,15.9375,2.9375
"9871","2020","1265","K1J","September 30, 2020","OTTAWA",2,NA,NA,2,1,0,13,0.5
"9872","2020","1265","K1K","December 31, 2020","OTTAWA",103,NA,NA,20,5.15,0.3,12.1,1.7
"9873","2020","1265","K1L","December 31, 2020","OTTAWA",21,NA,NA,5,4.2,1,10.6,0.4
"9874","2020","1265","K1M","December 31, 2020","OTTAWA",44,NA,NA,7,6.28571428571429,1.42857142857143,15.5714285714286,6.28571428571429
"9875","2020","1265","K1N","December 31, 2020","OTTAWA",18,NA,NA,3,6,2,13.3333333333333,1.33333333333333
"9876","2020","1265","K1S","December 31, 2020","OTTAWA",288,NA,NA,15,19.2,1.73333333333333,16.2,3.46666666666667
"9877","2020","1265","K1T","December 31, 2020","OTTAWA",456,NA,NA,234,1.94871794871795,0.0769230769230769,9.83333333333333,0.935897435897436
"9878","2020","1265","K1V","December 31, 2020","OTTAWA",121,NA,NA,17,7.11764705882353,0.411764705882353,12.8235294117647,1.94117647058824
"9879","2020","1265","K1W","March 31, 2020","OTTAWA",248,NA,NA,129,1.92248062015504,0,10.077519379845,1.96899224806202
"9880","2020","1265","K1Y","December 31, 2020","OTTAWA",281,NA,NA,31,9.06451612903226,1.2258064516129,14.0645161290323,1.90322580645161
"9881","2020","1265","K1Z","December 31, 2020","OTTAWA",31,NA,NA,19,1.63157894736842,0.157894736842105,12.3157894736842,1.15789473684211
"9882","2020","1265","K2A","December 31, 2020","OTTAWA",17,NA,NA,10,1.7,0.5,13.4,3.8
"9883","2020","1265","K2B","December 31, 2020","OTTAWA",24,23,1,10,2.4,0.3,12.6,1.4
"9884","2020","1265","K2C","September 30, 2020","OTTAWA",4,NA,NA,3,1.33333333333333,0,14.3333333333333,0.333333333333333
"9885","2020","1265","K2E","March 31, 2020","OTTAWA",179,NA,NA,11,16.2727272727273,1.45454545454545,15.2727272727273,3.81818181818182
"9886","2020","1265","K2G","December 31, 2020","OTTAWA",85,NA,NA,23,3.69565217391304,0.652173913043478,14.5217391304348,0.91304347826087
"9887","2020","1265","K2H","December 31, 2020","OTTAWA",20,NA,NA,10,2,0,15.2,0.7
"9888","2020","1265","K2J","December 31, 2020","OTTAWA",813,812,1,307,2.64820846905537,0.130293159609121,9.96091205211726,0.86970684039088
"9889","2020","1265","K2K","December 31, 2020","OTTAWA",59,NA,NA,17,3.47058823529412,0.235294117647059,11.2352941176471,1
"9890","2020","1265","K2L","December 31, 2020","OTTAWA",187,NA,NA,69,2.71014492753623,0,8.47826086956522,0.710144927536232
"9891","2020","1265","K2P","December 31, 2020","OTTAWA",31,NA,NA,24,1.29166666666667,0,8.29166666666667,1.125
"9892","2020","1265","K2R","December 31, 2020","OTTAWA",3,NA,NA,3,1,0,12.6666666666667,1.33333333333333
"9893","2020","1265","K2S","December 31, 2020","OTTAWA",1015,NA,NA,380,2.67105263157895,0.0868421052631579,9.49210526315789,0.676315789473684
"9894","2020","1265","K2T","December 31, 2020","OTTAWA",54,NA,NA,14,3.85714285714286,0.428571428571429,11.5714285714286,1
"9895","2020","1265","K2V","December 31, 2020","OTTAWA",189,NA,NA,133,1.42105263157895,0,9.06766917293233,1.64661654135338
"9896","2020","1265","K4A","September 30, 2020","OTTAWA",156,NA,NA,109,1.43119266055046,0,8.09174311926606,0.724770642201835
"9897","2020","1265","K4B","December 31, 2020","OTTAWA",76,NA,NA,45,1.68888888888889,0,9.24444444444444,0.0888888888888889
"9898","2020","1265","K4K","September 30, 2020","OTTAWA",109,NA,NA,63,1.73015873015873,0.0317460317460317,8.50793650793651,0.476190476190476
"9899","2020","1265","K4M","December 31, 2020","OTTAWA",59,NA,NA,41,1.4390243902439,0,10.1951219512195,1
"9900","2020","1265","K4P","December 31, 2020","OTTAWA",29,NA,NA,29,1,0,11.3103448275862,0.103448275862069
"9901","2020","1265","K4R","September 30, 2020","OTTAWA",115,NA,NA,54,2.12962962962963,0.0555555555555556,7.85185185185185,0.277777777777778
"9902","2020","1060",NA,"June 30, 2020","MONTRÉAL",4376,4237,139,2063,2.12118274357731,0.335918565196316,4.28925120772947,4.72176442074649
"9903","2020","1060","H1A","September 30, 2020","MONTRÉAL",47,NA,NA,7,6.71428571428571,2.14285714285714,10.1428571428571,1.57142857142857
"9904","2020","1060","H1B","June 30, 2020","MONTRÉAL",51,NA,NA,6,8.5,2.16666666666667,7.5,2.16666666666667
"9905","2020","1060","H1C","September 30, 2020","MONTRÉAL",15,NA,NA,12,1.25,0,8.58333333333333,0.5
"9906","2020","1060","H1E","December 31, 2020","MONTRÉAL",24,NA,NA,12,2,0,9.91666666666667,6.5
"9907","2020","1060","H1G","June 30, 2020","MONTRÉAL",4,NA,NA,1,4,2,10,0
"9908","2020","1060","H1H","March 31, 2020","MONTRÉAL",132,NA,NA,8,16.5,2.875,10,0.375
"9909","2020","1060","H1K","September 30, 2020","MONTRÉAL",100,NA,NA,4,25,3,11,1.25
"9910","2020","1060","H1L","December 31, 2020","MONTRÉAL",150,NA,NA,14,10.7142857142857,1.92857142857143,11.7142857142857,5.35714285714286
"9911","2020","1060","H1N","December 31, 2020","MONTRÉAL",6,NA,NA,1,6,3,21,1
"9912","2020","1060","H1P","December 31, 2020","MONTRÉAL",43,NA,NA,3,14.3333333333333,1.66666666666667,13,12
"9913","2020","1060","H1R","December 31, 2020","MONTRÉAL",1,NA,NA,1,1,0,11,1
"9914","2020","1060","H1W","September 30, 2020","MONTRÉAL",149,NA,NA,6,24.8333333333333,3.33333333333333,13.1666666666667,11
"9915","2020","1060","H1Y","September 30, 2020","MONTRÉAL",228,NA,NA,4,57,5,14.25,7.25
"9916","2020","1060","H1Z","June 30, 2020","MONTRÉAL",6,NA,NA,1,6,2,33,6
"9917","2020","1060","H2B","September 30, 2020","MONTRÉAL",4,NA,NA,1,4,2,10,0
"9918","2020","1060","H2C","September 30, 2020","MONTRÉAL",87,NA,NA,2,43.5,3,8.5,1
"9919","2020","1060","H2E","September 30, 2020","MONTRÉAL",17,NA,NA,3,5.66666666666667,2.33333333333333,9,2
"9920","2020","1060","H2H","June 30, 2020","MONTRÉAL",18,NA,NA,1,18,0,25,23
"9921","2020","1060","H2J","December 31, 2020","MONTRÉAL",71,NA,NA,4,17.75,2.75,14,4.5
"9922","2020","1060","H2K","December 31, 2020","MONTRÉAL",178,NA,NA,11,16.1818181818182,3.09090909090909,13.1818181818182,11.4545454545455
"9923","2020","1060","H2L","December 31, 2020","MONTRÉAL",400,NA,NA,6,66.6666666666667,8.33333333333333,19.5,2.5
"9924","2020","1060","H2N","June 30, 2020","MONTRÉAL",8,NA,NA,1,8,2,7,6
"9925","2020","1060","H2R","December 31, 2020","MONTRÉAL",137,NA,NA,6,22.8333333333333,3.83333333333333,16.5,4.5
"9926","2020","1060","H2S","September 30, 2020","MONTRÉAL",8,NA,NA,3,2.66666666666667,3,8,3
"9927","2020","1060","H2T","June 30, 2020","MONTRÉAL",74,NA,NA,2,37,3.5,13.5,-3
"9928","2020","1060","H2V","December 31, 2020","MONTRÉAL",57,NA,NA,2,28.5,4,23.5,10
"9929","2020","1060","H2X","June 30, 2020","MONTRÉAL",348,NA,NA,4,87,9.5,21,-7.5
"9930","2020","1060","H2Y","September 30, 2020","MONTRÉAL",147,NA,NA,1,147,20,28,-21
"9931","2020","1060","H3B","December 31, 2020","MONTRÉAL",465,NA,NA,2,232.5,39,27,2
"9932","2020","1060","H3C","March 31, 2020","MONTRÉAL",1712,NA,NA,11,155.636363636364,15.3636363636364,22.5454545454545,6.54545454545455
"9933","2020","1060","H3E","December 31, 2020","MONTRÉAL",290,NA,NA,4,72.5,9,23,5.5
"9934","2020","1060","H3H","December 31, 2020","MONTRÉAL",449,NA,NA,3,149.666666666667,16,24.6666666666667,4.33333333333333
"9935","2020","1060","H3J","December 31, 2020","MONTRÉAL",3,NA,NA,1,3,3,13,8
"9936","2020","1060","H3K","December 31, 2020","MONTRÉAL",625,NA,NA,11,56.8181818181818,5.63636363636364,16.2727272727273,6.72727272727273
"9937","2020","1060","H3L","September 30, 2020","MONTRÉAL",24,NA,NA,1,24,3,9,1
"9938","2020","1060","H3N","September 30, 2020","MONTRÉAL",4,NA,NA,1,4,3,15,2
"9939","2020","1060","H3R","September 30, 2020","MONTRÉAL",25,NA,NA,3,8.33333333333333,2,12.6666666666667,1
"9940","2020","1060","H3S","September 30, 2020","MONTRÉAL",80,NA,NA,3,26.6666666666667,4.66666666666667,16.6666666666667,2
"9941","2020","1060","H3W","March 31, 2020","MONTRÉAL",212,NA,NA,2,106,11,17,-12.5
"9942","2020","1060","H3X","June 30, 2020","MONTRÉAL",148,NA,NA,5,29.6,2,19,1
"9943","2020","1060","H4B","September 30, 2020","MONTRÉAL",71,NA,NA,2,35.5,2.5,18.5,2.5
"9944","2020","1060","H4C","September 30, 2020","MONTRÉAL",9,NA,NA,2,4.5,3,9,7.5
"9945","2020","1060","H4E","December 31, 2020","MONTRÉAL",17,NA,NA,5,3.4,2.2,12,6.2
"9946","2020","1060","H4G","December 31, 2020","MONTRÉAL",15,NA,NA,2,7.5,3,12,2.5
"9947","2020","1060","H4H","March 31, 2020","MONTRÉAL",32,NA,NA,4,8,4,15.5,8.5
"9948","2020","1060","H4K","September 30, 2020","MONTRÉAL",6,NA,NA,2,3,1,12,3
"9949","2020","1060","H4L","September 30, 2020","MONTRÉAL",136,NA,NA,1,136,7,19,6
"9950","2020","1060","H4M","December 31, 2020","MONTRÉAL",2,NA,NA,1,2,0,12,2
"9951","2020","1060","H4S","December 31, 2020","MONTRÉAL",54,NA,NA,3,18,1.33333333333333,15.6666666666667,4.66666666666667
"9952","2020","1060","H4T","December 31, 2020","MONTRÉAL",126,NA,NA,13,9.69230769230769,0.846153846153846,11.9230769230769,2.46153846153846
"9953","2020","1060","H4V","December 31, 2020","MONTRÉAL",1,NA,NA,1,1,0,13,9
"9954","2020","1060","H4W","March 31, 2020","MONTRÉAL",386,NA,NA,3,128.666666666667,12,21,0.666666666666667
"9955","2020","1060","H7A","September 30, 2020","MONTRÉAL",25,NA,NA,5,5,0,9.2,11.2
"9956","2020","1060","H7B","September 30, 2020","MONTRÉAL",3,NA,NA,3,1,0,7.66666666666667,10.6666666666667
"9957","2020","1060","H7E","December 31, 2020","MONTRÉAL",45,NA,NA,8,5.625,1.375,11.75,4.25
"9958","2020","1060","H7G","March 31, 2020","MONTRÉAL",89,NA,NA,2,44.5,4.5,8,4
"9959","2020","1060","H7H","June 30, 2020","MONTRÉAL",3,NA,NA,3,1,0,10.6666666666667,2
"9960","2020","1060","H7J","March 31, 2020","MONTRÉAL",1,NA,NA,1,1,0,9,0
"9961","2020","1060","H7K","March 31, 2020","MONTRÉAL",69,NA,NA,5,13.8,2,8,7.6
"9962","2020","1060","H7L","March 31, 2020","MONTRÉAL",139,NA,NA,21,6.61904761904762,2,6.75,6.28571428571429
"9963","2020","1060","H7M","September 30, 2020","MONTRÉAL",273,NA,NA,2,136.5,7.5,8.5,2
"9964","2020","1060","H7N","September 30, 2020","MONTRÉAL",176,NA,NA,6,29.3333333333333,3,8.33333333333333,8.5
"9965","2020","1060","H7P","March 31, 2020","MONTRÉAL",313,NA,NA,3,104.333333333333,7.66666666666667,12,0
"9966","2020","1060","H7R","March 31, 2020","MONTRÉAL",25,23,2,19,1.31578947368421,0.105263157894737,8,6.63157894736842
"9967","2020","1060","H7T","September 30, 2020","MONTRÉAL",756,NA,NA,20,37.8,2.4,8.05263157894737,4.4
"9968","2020","1060","H7V","March 31, 2020","MONTRÉAL",50,NA,NA,3,16.6666666666667,2,8.66666666666667,1.33333333333333
"9969","2020","1060","H7W","December 31, 2020","MONTRÉAL",12,NA,NA,3,4,1.66666666666667,7.66666666666667,10
"9970","2020","1060","H7X","March 31, 2020","MONTRÉAL",15,NA,NA,13,1.15384615384615,0,9.5,3
"9971","2020","1060","H7Y","March 31, 2020","MONTRÉAL",2,NA,NA,2,1,0,6.5,2
"9972","2020","1060","H8N","December 31, 2020","MONTRÉAL",421,NA,NA,10,42.1,2.3,16.1,7.6
"9973","2020","1060","H8P","September 30, 2020","MONTRÉAL",12,NA,NA,1,12,3,13,0
"9974","2020","1060","H8R","June 30, 2020","MONTRÉAL",1,NA,NA,1,1,0,33,1
"9975","2020","1060","H8S","September 30, 2020","MONTRÉAL",69,NA,NA,6,11.5,2.5,13.3333333333333,7.33333333333333
"9976","2020","1060","H8T","September 30, 2020","MONTRÉAL",2,NA,NA,2,1,0,11.5,3
"9977","2020","1060","H8Y","December 31, 2020","MONTRÉAL",7,NA,NA,7,1,0,13.2857142857143,1.14285714285714
"9978","2020","1060","H8Z","September 30, 2020","MONTRÉAL",3,NA,NA,2,1.5,0,5.5,10.5
"9979","2020","1060","H9A","September 30, 2020","MONTRÉAL",1,NA,NA,1,1,0,10,2
"9980","2020","1060","H9B","September 30, 2020","MONTRÉAL",55,NA,NA,1,55,5,17,3
"9981","2020","1060","H9C","December 31, 2020","MONTRÉAL",9,NA,NA,9,1,0,12.1111111111111,1.11111111111111
"9982","2020","1060","H9E","September 30, 2020","MONTRÉAL",5,NA,NA,5,1,0,7.4,2.2
"9983","2020","1060","H9G","December 31, 2020","MONTRÉAL",24,NA,NA,1,24,3,18,17
"9984","2020","1060","H9H","September 30, 2020","MONTRÉAL",21,NA,NA,2,10.5,2,12,10
"9985","2020","1060","H9J","December 31, 2020","MONTRÉAL",1,NA,NA,1,1,0,12,3
"9986","2020","1060","H9K","December 31, 2020","MONTRÉAL",121,NA,NA,6,20.1666666666667,1.33333333333333,15.3333333333333,5.16666666666667
"9987","2020","1060","H9P","September 30, 2020","MONTRÉAL",2,NA,NA,2,1,0,8.5,5.5
"9988","2020","1060","H9R","March 31, 2020","MONTRÉAL",286,NA,NA,17,16.8235294117647,1.70588235294118,11.8823529411765,2.52941176470588
"9989","2020","1060","H9S","December 31, 2020","MONTRÉAL",72,NA,NA,7,10.2857142857143,0.857142857142857,11.2857142857143,2.71428571428571
"9990","2020","1060","H9W","December 31, 2020","MONTRÉAL",11,NA,NA,6,1.83333333333333,0,11.8333333333333,4.16666666666667
"9991","2020","1060","H9X","December 31, 2020","MONTRÉAL",24,NA,NA,12,2,0.166666666666667,11.3333333333333,1.75
"9992","2020","1060","J0L","June 30, 2020","MONTRÉAL",81,79,2,51,1.58823529411765,0.0588235294117647,5.78,1.17647058823529
"9993","2020","1060","J0N","March 31, 2020","MONTRÉAL",191,183,8,83,2.30120481927711,0.481927710843373,7.02631578947368,11.0722891566265
"9994","2020","1060","J0P","December 31, 2020","MONTRÉAL",319,318,1,44,7.25,0.613636363636364,7.30952380952381,1.72727272727273
"9995","2020","1060","J0V","December 31, 2020","MONTRÉAL",9,NA,NA,9,1,0,10.4444444444444,0.777777777777778
"9996","2020","1060","J2W","September 30, 2020","MONTRÉAL",185,184,1,44,4.20454545454545,0.25,6.25581395348837,0.75
"9997","2020","1060","J2X","September 30, 2020","MONTRÉAL",107,NA,NA,30,3.56666666666667,1.23333333333333,6.73333333333333,2.1
"9998","2020","1060","J2Y","June 30, 2020","MONTRÉAL",1,NA,NA,1,1,0,4,0
"9999","2020","1060","J3B","December 31, 2020","MONTRÉAL",139,138,1,22,6.31818181818182,1.22727272727273,8.95238095238095,3.22727272727273
"10000","2020","1060","J3E","March 31, 2020","MONTRÉAL",497,NA,NA,15,33.1333333333333,1.13333333333333,8.46666666666667,3.93333333333333
"10001","2020","1060","J3G","March 31, 2020","MONTRÉAL",95,78,17,28,3.39285714285714,0.285714285714286,7.25,1.60714285714286
"10002","2020","1060","J3H","March 31, 2020","MONTRÉAL",67,NA,NA,19,3.52631578947368,0.421052631578947,9.52631578947368,1.47368421052632
"10003","2020","1060","J3L","December 31, 2020","MONTRÉAL",122,112,10,76,1.60526315789474,0.144736842105263,6.89473684210526,0.763157894736842
"10004","2020","1060","J3N","September 30, 2020","MONTRÉAL",34,NA,NA,8,4.25,0.875,7.5,0.5
"10005","2020","1060","J3V","September 30, 2020","MONTRÉAL",8,NA,NA,2,4,1.5,8.5,5
"10006","2020","1060","J3X","September 30, 2020","MONTRÉAL",40,NA,NA,6,6.66666666666667,1,7.6,2
"10007","2020","1060","J3Y","December 31, 2020","MONTRÉAL",520,500,20,79,6.58227848101266,0.645569620253165,8.1578947368421,2.17721518987342
"10008","2020","1060","J4B","September 30, 2020","MONTRÉAL",19,NA,NA,11,1.72727272727273,0,14.5454545454545,5.81818181818182
"10009","2020","1060","J4G","March 31, 2020","MONTRÉAL",3,NA,NA,1,3,2,3,0
