"ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"2005","5915043",4,3,"December 31, 2005","2410","VANCOUVER","PORT MOODY CY",1,1,1,0,1821,4,"Vancouver",2185166.7,933,0.00457630989891984
"2005","5915046",1,1,"December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER DM",1,3,0.333333333333333,0,1821,4,"Vancouver",2185166.7,933,0.00457630989891984
"2005","5915051",1,1,"December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",3,7,0.428571428571429,0,1821,4,"Vancouver",2185166.7,933,0.0137289296967595
"2005","5915051",2,1,"December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",3,2,1.5,0,1821,4,"Vancouver",2185166.7,933,0.0137289296967595
"2005","5915051",4,3,"December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",2,1,2,0,1821,4,"Vancouver",2185166.7,933,0.00915261979783968
"2005","5915051",5,1,"December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",2,1,2,2,1821,4,"Vancouver",2185166.7,933,0.00915261979783968
"2005","5915051",5,3,"December 31, 2005","2410","VANCOUVER","NORTH VANCOUVER CY",1,1,1,13,1821,4,"Vancouver",2185166.7,933,0.00457630989891984
"2005","5915055",1,1,"December 31, 2005","2410","VANCOUVER","WEST VANCOUVER DM",15,20,0.75,0,1821,4,"Vancouver",2185166.7,933,0.0686446484837976
"2005","5915055",2,3,"December 31, 2005","2410","VANCOUVER","WEST VANCOUVER DM",0,1,0,0,1821,4,"Vancouver",2185166.7,933,0
"2005","5915062",1,1,"December 31, 2005","2410","VANCOUVER","BOWEN ISLAND IM",0,19,0,0,1821,4,"Vancouver",2185166.7,933,0
"2005","5915070",1,1,"December 31, 2005","2410","VANCOUVER","PITT MEADOWS CY",16,26,0.615384615384615,0,1821,4,"Vancouver",2185166.7,933,0.0732209583827174
"2005","5915075",1,1,"December 31, 2005","2410","VANCOUVER","MAPLE RIDGE CY",28,63,0.444444444444444,0,1821,4,"Vancouver",2185166.7,933,0.128136677169755
"2005","5915075",1,3,"December 31, 2005","2410","VANCOUVER","MAPLE RIDGE CY",2,6,0.333333333333333,0,1821,4,"Vancouver",2185166.7,933,0.00915261979783968
"2005","5915075",5,3,"December 31, 2005","2410","VANCOUVER","MAPLE RIDGE CY",2,1,2,4,1821,4,"Vancouver",2185166.7,933,0.00915261979783968
"2005","5917005",1,1,"December 31, 2005","2440","VICTORIA","NORTH SAANICH DM",4,6,0.666666666666667,0,1995,4,"Victoria",339382.63,935,0.11786107026161
"2005","5917010",1,1,"December 31, 2005","2440","VICTORIA","SIDNEY T",3,5,0.6,0,1995,4,"Victoria",339382.63,935,0.0883958026962075
"2005","5917010",1,3,"December 31, 2005","2440","VICTORIA","SIDNEY T",0,1,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917010",5,3,"December 31, 2005","2440","VICTORIA","SIDNEY T",1,1,1,3,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917015",1,1,"December 31, 2005","2440","VICTORIA","CENTRAL SAANICH DM",1,5,0.2,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917021",1,1,"December 31, 2005","2440","VICTORIA","SAANICH DM",4,25,0.16,0,1995,4,"Victoria",339382.63,935,0.11786107026161
"2005","5917021",1,3,"December 31, 2005","2440","VICTORIA","SAANICH DM",1,1,1,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917021",2,1,"December 31, 2005","2440","VICTORIA","SAANICH DM",1,1,1,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917021",2,3,"December 31, 2005","2440","VICTORIA","SAANICH DM",6,5,1.2,0,1995,4,"Victoria",339382.63,935,0.176791605392415
"2005","5917030",1,1,"December 31, 2005","2440","VICTORIA","OAK BAY DM",1,2,0.5,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917034",1,1,"December 31, 2005","2440","VICTORIA","VICTORIA CY",0,1,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917034",2,1,"December 31, 2005","2440","VICTORIA","VICTORIA CY",1,2,0.5,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917034",2,3,"December 31, 2005","2440","VICTORIA","VICTORIA CY",2,1,2,0,1995,4,"Victoria",339382.63,935,0.058930535130805
"2005","5917034",4,3,"December 31, 2005","2440","VICTORIA","VICTORIA CY",1,1,1,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917034",5,3,"December 31, 2005","2440","VICTORIA","VICTORIA CY",12,5,2.4,7,1995,4,"Victoria",339382.63,935,0.35358321078483
"2005","5917040",1,1,"December 31, 2005","2440","VICTORIA","ESQUIMALT DM",0,2,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917040",1,3,"December 31, 2005","2440","VICTORIA","ESQUIMALT DM",0,1,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917041",1,1,"December 31, 2005","2440","VICTORIA","COLWOOD CY",6,17,0.352941176470588,0,1995,4,"Victoria",339382.63,935,0.176791605392415
"2005","5917041",2,1,"December 31, 2005","2440","VICTORIA","COLWOOD CY",0,1,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917041",2,3,"December 31, 2005","2440","VICTORIA","COLWOOD CY",0,1,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917041",4,3,"December 31, 2005","2440","VICTORIA","COLWOOD CY",7,4,1.75,0,1995,4,"Victoria",339382.63,935,0.206256872957818
"2005","5917042",1,1,"December 31, 2005","2440","VICTORIA","METCHOSIN DM",1,1,1,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917044",1,1,"December 31, 2005","2440","VICTORIA","LANGFORD CY",13,35,0.371428571428571,0,1995,4,"Victoria",339382.63,935,0.383048478350233
"2005","5917047",1,1,"December 31, 2005","2440","VICTORIA","VIEW ROYAL T",3,8,0.375,0,1995,4,"Victoria",339382.63,935,0.0883958026962075
"2005","5917049",1,1,"December 31, 2005","2440","VICTORIA","HIGHLANDS DM",0,2,0,0,1995,4,"Victoria",339382.63,935,0
"2005","5917052",1,1,"December 31, 2005","2440","VICTORIA","SOOKE DM",4,15,0.266666666666667,0,1995,4,"Victoria",339382.63,935,0.11786107026161
"2005","5917052",4,3,"December 31, 2005","2440","VICTORIA","SOOKE DM",1,1,1,0,1995,4,"Victoria",339382.63,935,0.0294652675654025
"2005","5917054",1,1,"December 31, 2005","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",0,2,0,0,1995,4,"Victoria",339382.63,935,0
"2006","1209034",1,1,"December 31, 2006","0580","HALIFAX","HALIFAX RGM",48,176,0.272727272727273,0,433,4,"Halifax",386017.781,205,1.24346603608915
"2006","1209034",2,1,"December 31, 2006","0580","HALIFAX","HALIFAX RGM",14,16,0.875,0,433,4,"Halifax",386017.781,205,0.362677593859336
"2006","1209034",5,3,"December 31, 2006","0580","HALIFAX","HALIFAX RGM",124,3,41.3333333333333,0,433,4,"Halifax",386017.781,205,3.21228725989697
"2006","2421035",1,1,"December 31, 2006","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",2,3,0.666666666666667,0,1651,4,"Quebec",737279.625,421,0.0271267499084896
"2006","2421040",1,1,"December 31, 2006","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,7,0.142857142857143,0,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2421040",2,1,"December 31, 2006","1400","QUÉBEC","LAC-BEAUPORT MÉ",2,1,2,0,1651,4,"Quebec",737279.625,421,0.0271267499084896
"2006","2421040",5,3,"December 31, 2006","1400","QUÉBEC","LAC-BEAUPORT MÉ",3,1,3,4,1651,4,"Quebec",737279.625,421,0.0406901248627344
"2006","2421045",1,1,"December 31, 2006","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",4,11,0.363636363636364,0,1651,4,"Quebec",737279.625,421,0.0542534998169792
"2006","2422005",1,1,"December 31, 2006","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",1,7,0.142857142857143,0,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2422005",2,1,"December 31, 2006","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",3,2,1.5,0,1651,4,"Quebec",737279.625,421,0.0406901248627344
"2006","2422010",1,1,"December 31, 2006","1400","QUÉBEC","SAINTE-FAMILLE PE",0,2,0,0,1651,4,"Quebec",737279.625,421,0
"2006","2422020",1,1,"December 31, 2006","1400","QUÉBEC","SHANNON MÉ",2,9,0.222222222222222,0,1651,4,"Quebec",737279.625,421,0.0271267499084896
"2006","2422025",1,1,"December 31, 2006","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",0,4,0,0,1651,4,"Quebec",737279.625,421,0
"2006","2422035",1,1,"December 31, 2006","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",2,3,0.666666666666667,0,1651,4,"Quebec",737279.625,421,0.0271267499084896
"2006","2422035",5,3,"December 31, 2006","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",3,1,3,3,1651,4,"Quebec",737279.625,421,0.0406901248627344
"2006","2422040",1,1,"December 31, 2006","1400","QUÉBEC","LAC-BEAUPORT MÉ",0,6,0,0,1651,4,"Quebec",737279.625,421,0
"2006","2422045",1,1,"December 31, 2006","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",1,9,0.111111111111111,0,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2423027",1,1,"December 31, 2006","1400","QUÉBEC","QUÉBEC V",39,135,0.288888888888889,0,1651,4,"Quebec",737279.625,421,0.528971623215547
"2006","2423027",2,1,"December 31, 2006","1400","QUÉBEC","QUÉBEC V",17,29,0.586206896551724,0,1651,4,"Quebec",737279.625,421,0.230577374222162
"2006","2423027",4,1,"December 31, 2006","1400","QUÉBEC","QUÉBEC V",1,1,1,2,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2423027",4,3,"December 31, 2006","1400","QUÉBEC","QUÉBEC V",4,1,4,2,1651,4,"Quebec",737279.625,421,0.0542534998169792
"2006","2423027",5,1,"December 31, 2006","1400","QUÉBEC","QUÉBEC V",20,17,1.17647058823529,1.82352941176471,1651,4,"Quebec",737279.625,421,0.271267499084896
"2006","2423027",5,3,"December 31, 2006","1400","QUÉBEC","QUÉBEC V",228,41,5.5609756097561,3.17073170731707,1651,4,"Quebec",737279.625,421,3.09244948956781
"2006","2423057",1,1,"December 31, 2006","1400","QUÉBEC","L'ANCIENNE-LORETTE V",1,2,0.5,0,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2423057",5,3,"December 31, 2006","1400","QUÉBEC","L'ANCIENNE-LORETTE V",2,2,1,3,1651,4,"Quebec",737279.625,421,0.0271267499084896
"2006","2423072",1,1,"December 31, 2006","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",1,20,0.05,0,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2423072",5,3,"December 31, 2006","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",1,1,1,3,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2425213",1,1,"December 31, 2006","1400","QUÉBEC","LÉVIS V",15,48,0.3125,0,1651,4,"Quebec",737279.625,421,0.203450624313672
"2006","2425213",2,1,"December 31, 2006","1400","QUÉBEC","LÉVIS V",13,11,1.18181818181818,0,1651,4,"Quebec",737279.625,421,0.176323874405182
"2006","2425213",4,1,"December 31, 2006","1400","QUÉBEC","LÉVIS V",9,4,2.25,2,1651,4,"Quebec",737279.625,421,0.122070374588203
"2006","2425213",5,1,"December 31, 2006","1400","QUÉBEC","LÉVIS V",1,1,1,1,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2425213",5,3,"December 31, 2006","1400","QUÉBEC","LÉVIS V",45,16,2.8125,2.125,1651,4,"Quebec",737279.625,421,0.610351872941016
"2006","2426070",1,1,"December 31, 2006","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",1,2,0.5,0,1651,4,"Quebec",737279.625,421,0.0135633749542448
"2006","2452007",1,1,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",4,6,0.666666666666667,0,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2452007",5,3,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",5,1,5,3,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2455065",1,1,"December 31, 2006","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",0,1,0,0,781,4,"Montreal",3815961.34,462,0
"2006","2457005",1,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",7,20,0.35,0,781,4,"Montreal",3815961.34,462,0.0183440013572045
"2006","2457005",2,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",1,1,1,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2457005",5,3,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",17,5,3.4,1.2,781,4,"Montreal",3815961.34,462,0.0445497175817824
"2006","2457010",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",1,8,0.125,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2457010",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",1,1,1,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2457020",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",7,12,0.583333333333333,0,781,4,"Montreal",3815961.34,462,0.0183440013572045
"2006","2457025",1,1,"December 31, 2006","1060","MONTRÉAL","DELSON V",1,5,0.2,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2457025",2,1,"December 31, 2006","1060","MONTRÉAL","DELSON V",0,1,0,0,781,4,"Montreal",3815961.34,462,0
"2006","2457025",5,3,"December 31, 2006","1060","MONTRÉAL","DELSON V",2,1,2,2,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2457030",1,1,"December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",1,3,0.333333333333333,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2457030",5,3,"December 31, 2006","1060","MONTRÉAL","BOIS-DES-FILION V",2,1,2,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2457035",1,1,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",4,12,0.333333333333333,0,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2457035",2,1,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",9,6,1.5,0,781,4,"Montreal",3815961.34,462,0.0235851446021201
"2006","2457035",5,3,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",7,6,1.16666666666667,2,781,4,"Montreal",3815961.34,462,0.0183440013572045
"2006","2457040",1,1,"December 31, 2006","1060","MONTRÉAL","BELOEIL V",11,18,0.611111111111111,0,781,4,"Montreal",3815961.34,462,0.0288262878470357
"2006","2457040",2,1,"December 31, 2006","1060","MONTRÉAL","BELOEIL V",3,2,1.5,0,781,4,"Montreal",3815961.34,462,0.00786171486737337
"2006","2457040",5,3,"December 31, 2006","1060","MONTRÉAL","BELOEIL V",9,4,2.25,2.5,781,4,"Montreal",3815961.34,462,0.0235851446021201
"2006","2457045",1,1,"December 31, 2006","1060","MONTRÉAL","MERCIER V",1,7,0.142857142857143,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2458007",1,1,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",15,37,0.405405405405405,0,781,4,"Montreal",3815961.34,462,0.0393085743368668
"2006","2458007",2,1,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",8,10,0.8,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2458007",2,3,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",0,1,0,0,781,4,"Montreal",3815961.34,462,0
"2006","2458007",4,3,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",1,1,1,2,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2458007",5,3,"December 31, 2006","1060","MONTRÉAL","LAVALTRIE V",75,28,2.67857142857143,2.03571428571429,781,4,"Montreal",3815961.34,462,0.196542871684334
"2006","2458012",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-LAMBERT V",2,1,2,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2458033",1,1,"December 31, 2006","1060","MONTRÉAL","BOUCHERVILLE V",5,16,0.3125,0,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2458033",5,3,"December 31, 2006","1060","MONTRÉAL","BOUCHERVILLE V",21,7,3,2.28571428571429,781,4,"Montreal",3815961.34,462,0.0550320040716136
"2006","2458037",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",8,11,0.727272727272727,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2458037",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",2,2,1,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2458037",5,3,"December 31, 2006","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",2,1,2,3,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2458227",1,1,"December 31, 2006","1060","MONTRÉAL","LONGUEUIL V",6,21,0.285714285714286,0,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2458227",4,1,"December 31, 2006","1060","MONTRÉAL","LONGUEUIL V",8,3,2.66666666666667,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2458227",5,3,"December 31, 2006","1060","MONTRÉAL","LONGUEUIL V",119,20,5.95,2.75,781,4,"Montreal",3815961.34,462,0.311848023072477
"2006","2459010",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",3,11,0.272727272727273,0,781,4,"Montreal",3815961.34,462,0.00786171486737337
"2006","2459015",1,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",2,11,0.181818181818182,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2459015",2,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",0,1,0,0,781,4,"Montreal",3815961.34,462,0
"2006","2459020",5,3,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",4,1,4,3,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2460005",5,3,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",44,5,8.8,2.4,781,4,"Montreal",3815961.34,462,0.115305151388143
"2006","2460013",1,1,"December 31, 2006","1060","MONTRÉAL","REPENTIGNY V",22,46,0.478260869565217,0,781,4,"Montreal",3815961.34,462,0.0576525756940714
"2006","2460013",2,1,"December 31, 2006","1060","MONTRÉAL","REPENTIGNY V",9,9,1,0,781,4,"Montreal",3815961.34,462,0.0235851446021201
"2006","2460013",5,3,"December 31, 2006","1060","MONTRÉAL","REPENTIGNY V",40,22,1.81818181818182,2.45454545454545,781,4,"Montreal",3815961.34,462,0.104822864898312
"2006","2460028",1,1,"December 31, 2006","1060","MONTRÉAL","L'ASSOMPTION V",18,31,0.580645161290323,0,781,4,"Montreal",3815961.34,462,0.0471702892042402
"2006","2460028",2,1,"December 31, 2006","1060","MONTRÉAL","L'ASSOMPTION V",4,4,1,0,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2460028",5,1,"December 31, 2006","1060","MONTRÉAL","L'ASSOMPTION V",2,2,1,2,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2460028",5,3,"December 31, 2006","1060","MONTRÉAL","L'ASSOMPTION V",13,4,3.25,2.25,781,4,"Montreal",3815961.34,462,0.0340674310919513
"2006","2464008",1,1,"December 31, 2006","1060","MONTRÉAL","TERREBONNE V",58,104,0.557692307692308,0,781,4,"Montreal",3815961.34,462,0.151993154102552
"2006","2464008",2,1,"December 31, 2006","1060","MONTRÉAL","TERREBONNE V",3,4,0.75,0,781,4,"Montreal",3815961.34,462,0.00786171486737337
"2006","2464008",5,1,"December 31, 2006","1060","MONTRÉAL","TERREBONNE V",2,1,2,1,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2464008",5,3,"December 31, 2006","1060","MONTRÉAL","TERREBONNE V",80,27,2.96296296296296,2.51851851851852,781,4,"Montreal",3815961.34,462,0.209645729796623
"2006","2464015",1,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",22,50,0.44,0,781,4,"Montreal",3815961.34,462,0.0576525756940714
"2006","2464015",2,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",6,5,1.2,0,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2464015",4,3,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",5,3,1.66666666666667,2,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2464015",5,3,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",14,5,2.8,3,781,4,"Montreal",3815961.34,462,0.0366880027144091
"2006","2465005",1,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",72,131,0.549618320610687,0,781,4,"Montreal",3815961.34,462,0.188681156816961
"2006","2465005",2,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",7,11,0.636363636363636,0,781,4,"Montreal",3815961.34,462,0.0183440013572045
"2006","2465005",4,1,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",6,1,6,3,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2465005",4,3,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",26,13,2,2.07692307692308,781,4,"Montreal",3815961.34,462,0.0681348621839025
"2006","2465005",5,3,"December 31, 2006","1060","MONTRÉAL","CHAMBLY V",239,50,4.78,2.92,781,4,"Montreal",3815961.34,462,0.626316617767412
"2006","2466023",1,1,"December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",66,97,0.680412371134021,0,781,4,"Montreal",3815961.34,462,0.172957727082214
"2006","2466023",2,1,"December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",31,28,1.10714285714286,0,781,4,"Montreal",3815961.34,462,0.0812377202961915
"2006","2466023",4,1,"December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",6,2,3,0,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2466023",4,3,"December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",80,23,3.47826086956522,1.69565217391304,781,4,"Montreal",3815961.34,462,0.209645729796623
"2006","2466023",5,1,"December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",4,2,2,1,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2466023",5,3,"December 31, 2006","1060","MONTRÉAL","MONTRÉAL V",1999,157,12.7324840764331,3.3375796178344,781,4,"Montreal",3815961.34,462,5.23852267329312
"2006","2466032",1,1,"December 31, 2006","1060","MONTRÉAL","WESTMOUNT V",1,1,1,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2466058",1,1,"December 31, 2006","1060","MONTRÉAL","CÔTE-SAINT-LUC V",1,2,0.5,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2466058",5,3,"December 31, 2006","1060","MONTRÉAL","CÔTE-SAINT-LUC V",22,1,22,8,781,4,"Montreal",3815961.34,462,0.0576525756940714
"2006","2466062",1,1,"December 31, 2006","1060","MONTRÉAL","HAMPSTEAD V",2,3,0.666666666666667,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2466072",4,3,"December 31, 2006","1060","MONTRÉAL","MONT-ROYAL V",5,3,1.66666666666667,2,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2466087",1,1,"December 31, 2006","1060","MONTRÉAL","DORVAL V",2,2,1,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2466097",4,1,"December 31, 2006","1060","MONTRÉAL","POINTE-CLAIRE V",18,2,9,0,781,4,"Montreal",3815961.34,462,0.0471702892042402
"2006","2466097",4,3,"December 31, 2006","1060","MONTRÉAL","POINTE-CLAIRE V",6,2,3,2,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2466097",5,3,"December 31, 2006","1060","MONTRÉAL","POINTE-CLAIRE V",57,3,19,5.33333333333333,781,4,"Montreal",3815961.34,462,0.149372582480094
"2006","2466102",1,1,"December 31, 2006","1060","MONTRÉAL","KIRKLAND V",3,3,1,0,781,4,"Montreal",3815961.34,462,0.00786171486737337
"2006","2466102",4,3,"December 31, 2006","1060","MONTRÉAL","KIRKLAND V",5,2,2.5,1,781,4,"Montreal",3815961.34,462,0.0131028581122889
"2006","2466102",5,3,"December 31, 2006","1060","MONTRÉAL","KIRKLAND V",10,3,3.33333333333333,1.33333333333333,781,4,"Montreal",3815961.34,462,0.0262057162245779
"2006","2466107",1,1,"December 31, 2006","1060","MONTRÉAL","BEACONSFIELD V",8,11,0.727272727272727,0,781,4,"Montreal",3815961.34,462,0.0209645729796623
"2006","2466107",4,3,"December 31, 2006","1060","MONTRÉAL","BEACONSFIELD V",1,1,1,2,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2466112",1,1,"December 31, 2006","1060","MONTRÉAL","BAIE-D'URFÉ V",2,4,0.5,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2466117",1,1,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",2,2,1,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2466117",5,3,"December 31, 2006","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",2,1,2,3,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2466127",1,1,"December 31, 2006","1060","MONTRÉAL","SENNEVILLE VL",1,1,1,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2466142",1,1,"December 31, 2006","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",7,8,0.875,0,781,4,"Montreal",3815961.34,462,0.0183440013572045
"2006","2466142",4,3,"December 31, 2006","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",3,2,1.5,2.5,781,4,"Montreal",3815961.34,462,0.00786171486737337
"2006","2466142",5,3,"December 31, 2006","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",109,8,13.625,2,781,4,"Montreal",3815961.34,462,0.285642306847899
"2006","2467010",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",0,4,0,0,781,4,"Montreal",3815961.34,462,0
"2006","2467010",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",1,3,0.333333333333333,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
"2006","2467010",5,3,"December 31, 2006","1060","MONTRÉAL","SAINT-PHILIPPE V",6,2,3,3,781,4,"Montreal",3815961.34,462,0.0157234297347467
"2006","2467015",1,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",4,12,0.333333333333333,0,781,4,"Montreal",3815961.34,462,0.0104822864898312
"2006","2467015",2,1,"December 31, 2006","1060","MONTRÉAL","BLAINVILLE V",2,2,1,0,781,4,"Montreal",3815961.34,462,0.00524114324491558
"2006","2467020",1,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",21,46,0.456521739130435,0,781,4,"Montreal",3815961.34,462,0.0550320040716136
"2006","2467020",2,1,"December 31, 2006","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,781,4,"Montreal",3815961.34,462,0.00262057162245779
