"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"283","1999","1060",2,1,"December 31, 1999","MONTRÉAL",134,135,0.992592592592593,0,4,"3592721.83",0.372976273534653
"284","1999","1060",2,3,"December 31, 1999","MONTRÉAL",3,3,1,0,4,"3592721.83",0.00835021507913403
"285","1999","1060",4,1,"December 31, 1999","MONTRÉAL",49,30,1.63333333333333,1.2,4,"3592721.83",0.136386846292522
"286","1999","1060",4,3,"December 31, 1999","MONTRÉAL",108,62,1.74193548387097,0.274193548387097,4,"3592721.83",0.300607742848825
"287","1999","1060",5,1,"December 31, 1999","MONTRÉAL",2,1,2,0,4,"3592721.83",0.00556681005275602
"288","1999","1060",5,3,"December 31, 1999","MONTRÉAL",424,166,2.55421686746988,2.19277108433735,4,"3592721.83",1.18016373118428
"289","1999","1265",1,1,"December 31, 1999",NA,138,466,0.296137339055794,0,4,"815337.624011852",1.69255037343884
"290","1999","1265",2,1,"December 31, 1999",NA,15,36,0.416666666666667,0,4,"815337.624011852",0.183972866678135
"291","1999","1265",4,1,"December 31, 1999",NA,147,81,1.81481481481481,0,4,"815337.624011852",1.80293409344573
"292","1999","1265",5,1,"December 31, 1999",NA,3,2,1.5,0,4,"815337.624011852",0.0367945733356271
"293","1999","1265",5,3,"December 31, 1999",NA,9,3,3,0,4,"815337.624011852",0.110383720006881
"294","2000","0140",1,1,"December 31, 2000","CALGARY",814,1331,0.611570247933884,0,4,"974556.104",8.35252066719393
"295","2000","0140",1,3,"December 31, 2000","CALGARY",6,8,0.75,0,4,"974556.104",0.0615664914043779
"296","2000","0140",2,1,"December 31, 2000","CALGARY",87,75,1.16,0,4,"974556.104",0.892714125363479
"297","2000","0140",2,3,"December 31, 2000","CALGARY",70,70,1,0,4,"974556.104",0.718275733051075
"298","2000","0140",4,1,"December 31, 2000","CALGARY",2,1,2,0,4,"974556.104",0.0205221638014593
"299","2000","0140",4,3,"December 31, 2000","CALGARY",52,31,1.67741935483871,0.0967741935483871,4,"974556.104",0.533576258837942
"300","2000","0140",5,3,"December 31, 2000","CALGARY",288,41,7.02439024390244,4.14634146341463,4,"974556.104",2.95519158741014
"301","2000","0610",1,1,"December 31, 2000","HAMILTON",152,300,0.506666666666667,0,4,"687808.674",2.20991688162397
"302","2000","0610",1,3,"December 31, 2000","HAMILTON",7,9,0.777777777777778,0,4,"687808.674",0.101772487969525
"303","2000","0610",2,1,"December 31, 2000",NA,30,33,0.909090909090909,0,4,"687808.674",0.436167805583679
"304","2000","0610",2,3,"December 31, 2000",NA,7,9,0.777777777777778,0,4,"687808.674",0.101772487969525
"305","2000","0610",4,1,"December 31, 2000",NA,67,15,4.46666666666667,0.266666666666667,4,"687808.674",0.974108099136883
"306","2000","0610",4,3,"December 31, 2000",NA,93,23,4.04347826086957,0,4,"687808.674",1.3521201973094
"307","2000","0610",5,3,"December 31, 2000","HAMILTON",231,14,16.5,0,4,"687808.674",3.35849210299433
"308","2000","1060",1,1,"December 31, 2000","MONTRÉAL",631,941,0.670563230605739,0,4,"3627104.42",1.73967971950474
"309","2000","1060",2,1,"December 31, 2000","MONTRÉAL",89,82,1.08536585365854,0,4,"3627104.42",0.245374794034741
"310","2000","1060",2,3,"December 31, 2000","MONTRÉAL",3,2,1.5,0,4,"3627104.42",0.00827106047308117
"311","2000","1060",4,1,"December 31, 2000","MONTRÉAL",20,16,1.25,0.375,4,"3627104.42",0.0551404031538745
"312","2000","1060",4,3,"December 31, 2000",NA,121,67,1.80597014925373,0.208955223880597,4,"3627104.42",0.333599439080941
"313","2000","1060",5,1,"December 31, 2000","MONTRÉAL",6,1,6,0,4,"3627104.42",0.0165421209461623
"314","2000","1060",5,3,"December 31, 2000","MONTRÉAL",437,158,2.76582278481013,0.683544303797468,4,"3627104.42",1.20481780891216
"315","2000","1265",1,1,"December 31, 2000","OTTAWA",103,415,0.248192771084337,0,4,"833841.656138415",1.23524651523169
"316","2000","1265",2,1,"December 31, 2000",NA,14,27,0.518518518518518,0,4,"833841.656138415",0.167897584594599
"317","2000","1265",4,1,"December 31, 2000",NA,74,46,1.60869565217391,0,4,"833841.656138415",0.887458661428594
"318","2000","1265",5,1,"December 31, 2000",NA,3,2,1.5,0,4,"833841.656138415",0.0359780538416998
"319","2001","0140",1,1,"December 31, 2001","CALGARY",667,1354,0.49261447562777,0,4,"1004815.47",6.63803474283691
"320","2001","0140",1,3,"December 31, 2001","CALGARY",1,3,0.333333333333333,0,4,"1004815.47",0.00995207607621726
"321","2001","0140",2,1,"December 31, 2001","CALGARY",73,74,0.986486486486487,0,4,"1004815.47",0.72650155356386
"322","2001","0140",2,3,"December 31, 2001","CALGARY",74,67,1.1044776119403,0,4,"1004815.47",0.736453629640077
"323","2001","0140",4,3,"December 31, 2001","CALGARY",50,28,1.78571428571429,0,4,"1004815.47",0.497603803810863
"324","2001","0140",5,3,"December 31, 2001","CALGARY",258,39,6.61538461538461,3.94871794871795,4,"1004815.47",2.56763562766405
"325","2001","0610",1,1,"December 31, 2001","HAMILTON",301,434,0.693548387096774,0,4,"696023.087",4.32456919349286
"326","2001","0610",2,1,"December 31, 2001","HAMILTON",12,16,0.75,0,4,"696023.087",0.172408074159184
"327","2001","0610",2,3,"December 31, 2001","HAMILTON",9,7,1.28571428571429,0,4,"696023.087",0.129306055619388
"328","2001","0610",4,1,"December 31, 2001","HAMILTON",90,21,4.28571428571429,0.19047619047619,4,"696023.087",1.29306055619388
"329","2001","0610",4,3,"December 31, 2001","HAMILTON",115,26,4.42307692307692,0,4,"696023.087",1.65224404402551
"330","2001","0610",5,3,"December 31, 2001","HAMILTON",132,13,10.1538461538462,1.07692307692308,4,"696023.087",1.89648881575102
"331","2001","1060",1,1,"December 31, 2001","MONTRÉAL",633,1068,0.592696629213483,0,4,"3666625.51",1.72638301422825
"332","2001","1060",2,1,"December 31, 2001","MONTRÉAL",91,97,0.938144329896907,0,4,"3666625.51",0.248184603941186
"333","2001","1060",2,3,"December 31, 2001","MONTRÉAL",4,3,1.33333333333333,0,4,"3666625.51",0.0109092133600521
"334","2001","1060",4,1,"December 31, 2001","MONTRÉAL",16,12,1.33333333333333,0.166666666666667,4,"3666625.51",0.0436368534402086
"335","2001","1060",4,3,"December 31, 2001","MONTRÉAL",87,42,2.07142857142857,0.380952380952381,4,"3666625.51",0.237275390581134
"336","2001","1060",5,1,"December 31, 2001","MONTRÉAL",3,2,1.5,0,4,"3666625.51",0.00818191002003911
"337","2001","1060",5,3,"December 31, 2001","MONTRÉAL",586,142,4.12676056338028,0.542253521126761,4,"3666625.51",1.59819975724764
"338","2001","1265",1,1,"December 31, 2001","OTTAWA",74,508,0.145669291338583,0,4,"854593",0.865909269090667
"339","2001","1265",2,1,"December 31, 2001","OTTAWA",29,45,0.644444444444444,0,4,"854593",0.339342821670667
"340","2001","1265",4,1,"December 31, 2001","OTTAWA",107,62,1.7258064516129,0,4,"854593",1.25205799719867
"341","2001","1265",4,3,"December 31, 2001","OTTAWA",3,2,1.5,0,4,"854593",0.035104429828
"342","2001","1265",5,3,"December 31, 2001","OTTAWA",7,4,1.75,0,4,"854593",0.0819103362653333
"343","2002","0140",1,1,"December 31, 2002","CALGARY",566,1270,0.445669291338583,0,4,"1026949.07",5.51147098268466
"344","2002","0140",1,3,"December 31, 2002","CALGARY",0,4,0,0,4,"1026949.07",0
"345","2002","0140",2,1,"December 31, 2002","CALGARY",58,49,1.18367346938776,0,4,"1026949.07",0.564779712006556
"346","2002","0140",2,3,"December 31, 2002","CALGARY",46,50,0.92,0,4,"1026949.07",0.447928737108647
"347","2002","0140",4,1,"December 31, 2002","CALGARY",3,3,1,0,4,"1026949.07",0.029212743724477
"348","2002","0140",4,3,"December 31, 2002","CALGARY",36,22,1.63636363636364,0,4,"1026949.07",0.350552924693724
"349","2002","0140",5,3,"December 31, 2002","CALGARY",157,19,8.26315789473684,5.84210526315789,4,"1026949.07",1.5288002549143
"350","2002","0610",1,1,"December 31, 2002","HAMILTON",181,421,0.429928741092637,0,4,"703103.699",2.57430021001781
"351","2002","0610",1,3,"December 31, 2002","HAMILTON",2,2,1,0,4,"703103.699",0.0284453061880421
"352","2002","0610",2,1,"December 31, 2002","HAMILTON",21,27,0.777777777777778,0,4,"703103.699",0.298675714974442
"353","2002","0610",2,3,"December 31, 2002","HAMILTON",8,9,0.888888888888889,0,4,"703103.699",0.113781224752168
"354","2002","0610",4,1,"December 31, 2002","HAMILTON",47,14,3.35714285714286,0,4,"703103.699",0.66846469541899
"355","2002","0610",4,3,"December 31, 2002","HAMILTON",45,15,3,0,4,"703103.699",0.640019389230947
"356","2002","0610",5,3,"December 31, 2002","HAMILTON",47,6,7.83333333333333,0.833333333333333,4,"703103.699",0.66846469541899
"357","2002","1060",1,1,"December 31, 2002","MONTRÉAL",464,1098,0.422586520947177,0,4,"3697581.32",1.25487436203296
"358","2002","1060",2,1,"December 31, 2002","MONTRÉAL",69,84,0.821428571428571,0,4,"3697581.32",0.186608471940247
"359","2002","1060",2,3,"December 31, 2002","MONTRÉAL",4,3,1.33333333333333,0,4,"3697581.32",0.0108178824313186
"360","2002","1060",4,1,"December 31, 2002","MONTRÉAL",17,9,1.88888888888889,0.222222222222222,4,"3697581.32",0.0459760003331042
"361","2002","1060",4,3,"December 31, 2002","MONTRÉAL",62,34,1.82352941176471,0.294117647058824,4,"3697581.32",0.167677177685439
"362","2002","1060",5,1,"December 31, 2002","MONTRÉAL",6,3,2,1,4,"3697581.32",0.016226823646978
"363","2002","1060",5,3,"December 31, 2002","MONTRÉAL",452,142,3.1830985915493,2.6056338028169,4,"3697581.32",1.22242071473901
"364","2002","1265",1,1,"December 31, 2002","OTTAWA",59,456,0.129385964912281,0,4,"867412",0.680184272295057
"365","2002","1265",2,1,"December 31, 2002","OTTAWA",26,39,0.666666666666667,0,4,"867412",0.299742221689347
"366","2002","1265",4,1,"December 31, 2002","OTTAWA",110,65,1.69230769230769,0,4,"867412",1.2681401686857
"367","2002","1265",4,3,"December 31, 2002","OTTAWA",1,1,1,0,4,"867412",0.0115285469880518
"368","2002","1265",5,3,"December 31, 2002","OTTAWA",30,4,7.5,0,4,"867412",0.345856409641554
"369","2003","0140",1,1,"December 31, 2003","CALGARY",717,1482,0.483805668016194,0,4,"1049550.64",6.83149504820463
"370","2003","0140",1,3,"December 31, 2003","CALGARY",2,3,0.666666666666667,0,4,"1049550.64",0.0190557741930394
"371","2003","0140",2,1,"December 31, 2003","CALGARY",81,86,0.941860465116279,0,4,"1049550.64",0.771758854818096
"372","2003","0140",2,3,"December 31, 2003","CALGARY",39,41,0.951219512195122,0,4,"1049550.64",0.371587596764269
"373","2003","0140",4,1,"December 31, 2003","CALGARY",1,1,1,0,4,"1049550.64",0.00952788709651971
"374","2003","0140",4,3,"December 31, 2003","CALGARY",106,47,2.25531914893617,0,4,"1049550.64",1.00995603223109
"375","2003","0140",5,3,"December 31, 2003","CALGARY",203,27,7.51851851851852,2.2962962962963,4,"1049550.64",1.9341610805935
"376","2003","0610",1,1,"December 31, 2003","HAMILTON",47,229,0.205240174672489,0,4,"709382.018",0.662548511343855
"377","2003","0610",1,3,"December 31, 2003","HAMILTON",0,13,0,0,4,"709382.018",0
"378","2003","0610",2,1,"December 31, 2003","HAMILTON",15,16,0.9375,0,4,"709382.018",0.21145165255655
"379","2003","0610",2,3,"December 31, 2003","HAMILTON",4,4,1,0,4,"709382.018",0.0563871073484132
"380","2003","0610",4,1,"December 31, 2003","HAMILTON",34,16,2.125,0,4,"709382.018",0.479290412461512
"381","2003","0610",4,3,"December 31, 2003","HAMILTON",16,7,2.28571428571429,0,4,"709382.018",0.225548429393653
"382","2003","0610",5,3,"December 31, 2003","HAMILTON",6,2,3,4,4,"709382.018",0.0845806610226198
"383","2003","1060",1,1,"December 31, 2003","MONTRÉAL",494,1182,0.417935702199662,0,4,"3726893.8899999997",1.32550057656726
"384","2003","1060",2,1,"December 31, 2003","MONTRÉAL",88,114,0.771929824561403,0,4,"3726893.8899999997",0.236121560198216
"385","2003","1060",2,3,"December 31, 2003","MONTRÉAL",0,1,0,0,4,"3726893.8899999997",0
"386","2003","1060",4,1,"December 31, 2003","MONTRÉAL",12,9,1.33333333333333,0.444444444444444,4,"3726893.8899999997",0.0321983945724841
"387","2003","1060",4,3,"December 31, 2003","MONTRÉAL",107,45,2.37777777777778,0.244444444444444,4,"3726893.8899999997",0.28710235160465
"388","2003","1060",5,1,"December 31, 2003","MONTRÉAL",13,9,1.44444444444444,0.333333333333333,4,"3726893.8899999997",0.0348815941201911
"389","2003","1060",5,3,"December 31, 2003","MONTRÉAL",723,237,3.0506329113924,1.22784810126582,4,"3726893.8899999997",1.93995327299216
"390","2003","1265",1,1,"December 31, 2003","OTTAWA",53,339,0.156342182890855,0,4,"877683",0.603862670235153
"391","2003","1265",2,1,"December 31, 2003","OTTAWA",26,44,0.590909090909091,0,4,"877683",0.296234517473849
"392","2003","1265",4,1,"December 31, 2003","OTTAWA",78,48,1.625,0,4,"877683",0.888703552421546
"393","2003","1265",4,3,"December 31, 2003","OTTAWA",8,2,4,0,4,"877683",0.0911490822996458
"394","2003","1265",5,3,"December 31, 2003","OTTAWA",2,2,1,0,4,"877683",0.0227872705749114
"395","2004","0140",1,1,"December 31, 2004","CALGARY",705,1450,0.486206896551724,0,4,"1083762.24",6.50511684186376
"396","2004","0140",1,3,"December 31, 2004","CALGARY",1,3,0.333333333333333,0,4,"1083762.24",0.00922711608775002
"397","2004","0140",2,1,"December 31, 2004","CALGARY",142,111,1.27927927927928,0,4,"1083762.24",1.3102504844605
"398","2004","0140",2,3,"December 31, 2004","CALGARY",48,52,0.923076923076923,0,4,"1083762.24",0.442901572212001
"399","2004","0140",4,3,"December 31, 2004","CALGARY",112,58,1.93103448275862,0,4,"1083762.24",1.033437001828
"400","2004","0140",5,3,"December 31, 2004","CALGARY",178,25,7.12,0.56,4,"1083762.24",1.6424266636195
"401","2004","0610",1,1,"December 31, 2004","HAMILTON",51,192,0.265625,0,4,"714418.297",0.713867494913838
"402","2004","0610",1,3,"December 31, 2004","HAMILTON",0,2,0,0,4,"714418.297",0
"403","2004","0610",2,1,"December 31, 2004","HAMILTON",7,15,0.466666666666667,0,4,"714418.297",0.0979818130273895
"404","2004","0610",2,3,"December 31, 2004","HAMILTON",3,3,1,0,4,"714418.297",0.0419922055831669
"405","2004","0610",4,1,"December 31, 2004","HAMILTON",92,29,3.17241379310345,0,4,"714418.297",1.28776097121712
"406","2004","0610",4,3,"December 31, 2004","HAMILTON",19,7,2.71428571428571,0,4,"714418.297",0.265950635360057
"407","2004","1060",1,1,"December 31, 2004","MONTRÉAL",632,1447,0.436765722183829,0,4,"3753837.1",1.68361061805266
"408","2004","1060",2,1,"December 31, 2004","MONTRÉAL",112,149,0.751677852348993,0,4,"3753837.1",0.298361375351104
"409","2004","1060",4,1,"December 31, 2004","MONTRÉAL",10,6,1.66666666666667,0.666666666666667,4,"3753837.1",0.0266394085134914
