"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","comp_per_10kpop"
"2019","2410",2,1,"September 30, 2019","VANCOUVER",248,NA,NA,124,2,0,11.9677419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",2742828.97,0.904175953778117
"2019","2410",2,3,"December 31, 2019","VANCOUVER",144,NA,NA,72,2,0,11.1830985915493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",2742828.97,0.525005392516326
"2019","1060",5,3,"March 31, 2019","MONTRÉAL",6047,NA,NA,242,24.9876033057851,4.10743801652893,9.92372881355932,148,1690,2586,521,25,4970,83.0681066398391,894.136793060563,401354.475251509,120082,6253500,"2019-4","4",4379881.41,13.8063098836276
"2019","1490",1,3,"September 30, 2019","REGINA",2,NA,NA,2,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",263389.406,0.075933198315501
"2019","0580",4,1,"September 30, 2019","HALIFAX",58,NA,NA,14,4.14285714285714,0,11.4285714285714,NA,NA,NA,22,NA,22,0,0,390940.727272727,362201,434895,"2019-4","4",449794.406,1.2894780198756
"2019","1490",1,2,"March 31, 2019","REGINA",9,NA,NA,9,1,0,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",263389.406,0.341699392419754
"2019","1060",1,2,"June 30, 2019","MONTRÉAL",3,NA,NA,3,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",4379881.41,0.00684950052106548
"2019","2410",1,1,"September 30, 2019","VANCOUVER",3535,NA,NA,3535,1,0,13.2817142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",2742828.97,12.8881532121195
"2019","0610",5,2,"December 31, 2019","HAMILTON",101,NA,NA,5,20.2,2.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",806282.125,1.25266326597529
"2019","2410",5,3,"March 31, 2019","VANCOUVER",9877,NA,NA,130,75.9769230769231,8.14615384615385,21.1550387596899,52,3394,4909,944,17,9316,72.3413868613139,778.675454036496,671780.350472306,5900,7650000,"2019-4","4",2742828.97,36.010265707526
"2019","0140",5,2,"September 30, 2019","CALGARY",1863,1764,99,116,16.0603448275862,1.11206896551724,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1542511,12.0777096565276
"2019","1265",4,1,"September 30, 2019","OTTAWA",1806,NA,NA,380,4.75263157894737,0,9,NA,NA,191,1360,64,1615,162.307442724458,1747.0610827418,386828.808049536,233900,1166378,"2019-4","4",1091281.286,16.5493537108085
"2019","1060",2,1,"June 30, 2019","MONTRÉAL",769,NA,NA,385,1.9974025974026,0,5.98776758409786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",4379881.41,1.75575530023312
"2019","1490",4,1,"December 31, 2019","REGINA",84,NA,NA,21,4,0,7.38095238095238,NA,NA,4,49,NA,53,21.5150943396226,231.586323962264,312285.886792453,254000,376900,"2019-4","4",263389.406,3.18919432925104
"2019","1265",2,2,"December 31, 2019","OTTAWA",30,NA,NA,15,2,0,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1091281.286,0.27490620782074
"2019","2440",1,3,"December 31, 2019","VICTORIA",15,NA,NA,15,1,0,13.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",408951.406,0.366791745423171
"2019","0140",4,1,"September 30, 2019","CALGARY",969,NA,NA,192,5.046875,0,8.61581920903955,NA,NA,184,599,21,804,123.064664179104,1324.65573875746,377260.235074627,1,1495000,"2019-4","4",1542511,6.28196492601998
"2019","2440",5,2,"March 31, 2019","VICTORIA",1605,1343,262,282,5.69148936170213,0.340425531914894,10.6312056737589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",408951.406,39.2467167602793
"2019","0140",1,3,"September 30, 2019","CALGARY",1,NA,NA,1,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1542511,0.00648293594016509
"2019","1265",4,2,"December 31, 2019","OTTAWA",9,NA,NA,3,3,0,15.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1091281.286,0.0824718623462219
"2019","2680",4,1,"December 31, 2019","WINNIPEG",22,NA,NA,6,3.66666666666667,0,5.66666666666667,NA,NA,10,4,NA,14,107.272857142857,1154.674307,388035.714285714,279900,449900,"2019-4","4",850849.094,0.258565239772119
"2019","0140",2,1,"March 31, 2019","CALGARY",1146,NA,NA,573,2,0,7.30700179533214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1542511,7.4294445874292
"2019","0580",5,2,"December 31, 2019","HALIFAX",1674,1673,1,24,69.75,7.25,20.5416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",449794.406,37.2170035391681
"2019","1265",1,1,"September 30, 2019","OTTAWA",2410,NA,NA,2410,1,0,7.4291754756871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1091281.286,22.0841320282661
"2019","2680",1,2,"September 30, 2019","WINNIPEG",8,NA,NA,8,1,0,8.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",850849.094,0.0940237235534977
"2019","2270",1,1,"September 30, 2019","TORONTO",6109,NA,NA,6109,1,0,11.7825941422594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",6552178.94,9.32361593897495
"2019","2440",1,2,"September 30, 2019","VICTORIA",35,NA,NA,35,1,0,9.58064516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",408951.406,0.8558474059874
"2019","0580",4,2,"December 31, 2019","HALIFAX",63,NA,NA,13,4.84615384615385,0,10.6923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",449794.406,1.40063991814073
"2019","1400",5,2,"September 30, 2019","QUÉBEC",3994,3972,22,153,26.1045751633987,3.07843137254902,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",831678.281,48.0233774434708
"2019","0340",1,3,"June 30, 2019","EDMONTON",2,NA,NA,2,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1466169.84,0.0136409844578443
"2019","0580",1,3,"December 31, 2019","HALIFAX",6,NA,NA,6,1,0,6.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",449794.406,0.133394277918165
"2019","0140",1,2,"December 31, 2019","CALGARY",4,NA,NA,4,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1542511,0.0259317437606604
"2019","1700",1,1,"September 30, 2019","SASKATOON",675,NA,NA,675,1,0,6.92227204783259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",336708.844,20.0469934790308
"2019","2440",1,1,"March 31, 2019","VICTORIA",714,NA,NA,714,1,0,10.7619047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",408951.406,17.459287082143
"2019","0340",2,2,"September 30, 2019","EDMONTON",20,NA,NA,10,2,0,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1466169.84,0.136409844578443
"2019","1700",2,1,"March 31, 2019","SASKATOON",50,NA,NA,25,2,0,9.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",336708.844,1.48496247992821
"2019","2270",4,2,"September 30, 2019","TORONTO",14,NA,NA,2,7,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",6552178.94,0.0213669378205352
"2019","0340",2,1,"December 31, 2019","EDMONTON",1314,NA,NA,657,2,0,7.24191063174114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1466169.84,8.96212678880368
"2019","1400",2,1,"September 30, 2019","QUÉBEC",478,NA,NA,239,2,0,5.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",831678.281,5.74741472658464
"2019","1060",4,3,"June 30, 2019","MONTRÉAL",178,NA,NA,29,6.13793103448276,0,10.551724137931,NA,NA,29,91,17,137,153.115912408759,1648.12436957664,682235.182481752,160000,2095918,"2019-4","4",4379881.41,0.406403697583218
"2019","2270",2,3,"March 31, 2019","TORONTO",4,NA,NA,2,2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",6552178.94,0.00610483937729576
"2019","2440",4,3,"September 30, 2019","VICTORIA",247,NA,NA,62,3.98387096774194,0,11.6451612903226,NA,2,13,184,38,237,58.5692827004219,630.433902059072,596027.215189873,418950,979000,"2019-4","4",408951.406,6.03983740796822
"2019","1265",2,1,"December 31, 2019","OTTAWA",270,NA,NA,135,2,0,7.12977099236641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1091281.286,2.47415587038666
"2019","1265",5,2,"September 30, 2019","OTTAWA",1133,1127,6,36,31.4722222222222,4.11111111111111,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",1091281.286,10.3822911153633
"2019","2410",1,3,"September 30, 2019","VANCOUVER",32,NA,NA,32,1,0,7.79310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-4","4",2742828.97,0.116667865003628
"2020","1060",5,1,"December 31, 2020","MONTRÉAL",45,NA,NA,23,1.95652173913043,2,7.52380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",4366381.16,0.10306017351907
"2020","0340",5,3,"June 30, 2020","EDMONTON",1035,NA,NA,21,49.2857142857143,6.52380952380952,13.7777777777778,NA,137,410,17,NA,564,62.400780141844,671.675757368794,374174.15248227,123900,2498000,"2020-4","4",1480212.22,6.99224061263323
"2020","1490",5,2,"December 31, 2020","REGINA",226,211,15,67,3.37313432835821,1.11940298507463,8.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,8.56891225780396
"2020","2410",2,1,"September 30, 2020","VANCOUVER",322,NA,NA,161,2,0,13.06875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,1.16298791257181
"2020","0340",4,1,"September 30, 2020","EDMONTON",715,NA,NA,181,3.95027624309392,0,8.68484848484849,NA,NA,36,348,4,388,98.6136597938144,1061.46757265464,345637.783505155,255500,680000,"2020-4","4",1480212.22,4.83038844254373
"2020","0580",4,1,"June 30, 2020","HALIFAX",89,NA,NA,20,4.45,0,12.65,NA,NA,7,60,5,72,149.516527777778,1609.38095334722,400143.722222222,288000,479900,"2020-4","4",458917.219,1.93934758416637
"2020","1060",4,1,"September 30, 2020","MONTRÉAL",1193,NA,NA,260,4.58846153846154,0,7.53333333333333,NA,NA,59,377,48,484,90.1080785123967,969.914346299587,443046.925619835,234847,1522269,"2020-4","4",4366381.16,2.73223971129447
"2020","0140",2,3,"June 30, 2020","CALGARY",10,NA,NA,5,2,0,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1558692.06,0.0641563542705157
"2020","0340",1,1,"December 31, 2020","EDMONTON",4316,NA,NA,4316,1,0,7.51643414518799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1480212.22,29.1579811440822
"2020","1060",5,3,"December 31, 2020","MONTRÉAL",6873,NA,NA,205,33.5268292682927,4.73658536585366,11.7574257425743,264,2113,2616,817,37,5847,81.8849067898067,881.4009481948,447922.640328374,1e+05,3674500,"2020-4","4",4366381.16,15.7407238354794
"2020","1490",4,1,"June 30, 2020","REGINA",32,NA,NA,10,3.2,0,6.4,NA,NA,NA,12,NA,12,67.385,725.3254015,331814,294900,388983,"2020-4","4",263744.094,1.2132973108395
"2020","2410",5,2,"December 31, 2020","VANCOUVER",5250,3333,1917,1904,2.75735294117647,0.176995798319328,13.1614610905241,NA,NA,NA,23,40,63,164.184444444444,1767.26494155555,1398182.53968254,798000,2998800,"2020-4","4",2768730.41,18.9617594441056
"2020","1265",5,2,"March 31, 2020","OTTAWA",1966,1963,3,55,35.7454545454545,3.92727272727273,16.037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1115118.529,17.6304128114797
"2020","2440",5,1,"September 30, 2020","VICTORIA",3,NA,NA,1,3,2,13,NA,2,1,NA,NA,3,0,0,533000,450000,699000,"2020-4","4",414541.281,0.0723691496480902
"2020","1265",2,2,"June 30, 2020","OTTAWA",52,NA,NA,26,2,0,10.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1115118.529,0.466318141504041
"2020","0140",2,2,"March 31, 2020","CALGARY",6,NA,NA,3,2,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1558692.06,0.0384938125623095
"2020","1265",1,3,"June 30, 2020","OTTAWA",1,NA,NA,1,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1115118.529,0.0089676565673854
"2020","0610",5,2,"December 31, 2020","HAMILTON",617,NA,NA,5,123.4,14.2,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",812317.188,7.59555514908051
"2020","1400",5,2,"September 30, 2020","QUÉBEC",3983,3966,17,143,27.8531468531469,3.1958041958042,7.93798449612403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",836101.281,47.6377693768896
"2020","0340",4,3,"September 30, 2020","EDMONTON",557,NA,NA,106,5.25471698113208,0,12.6796116504854,NA,NA,73,153,NA,226,134.274557522124,1445.31790971239,317600.969026549,249950,509900,"2020-4","4",1480212.22,3.76297393356204
"2020","0140",5,1,"December 31, 2020","CALGARY",4,NA,NA,1,4,3,7,NA,NA,3,1,NA,4,143.2125,1541.52502875,411945,320000,507780,"2020-4","4",1558692.06,0.0256625417082063
"2020","1060",4,2,"June 30, 2020","MONTRÉAL",29,NA,NA,5,5.8,0,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",4366381.16,0.0664165562678454
"2020","2410",1,2,"September 30, 2020","VANCOUVER",657,NA,NA,657,1,0,11.6792144026187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,2.37292875329093
"2020","0140",4,1,"September 30, 2020","CALGARY",1063,NA,NA,219,4.85388127853881,0,8.74056603773585,NA,5,120,607,7,739,128.556048714479,1383.76445275778,387744.350473613,239900,890000,"2020-4","4",1558692.06,6.81982045895583
"2020","1400",5,1,"September 30, 2020","QUÉBEC",14,NA,NA,7,2,2,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",836101.281,0.167443829092758
"2020","2270",1,3,"December 31, 2020","TORONTO",43,NA,NA,43,1,0,11.4883720930233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",6575527.19,0.0653939961884638
"2020","1060",2,2,"June 30, 2020","MONTRÉAL",8,NA,NA,4,2,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",4366381.16,0.0183218086256125
"2020","1700",2,3,"December 31, 2020","SASKATOON",10,NA,NA,5,2,0,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",339576.969,0.294484046708126
"2020","2410",1,3,"September 30, 2020","VANCOUVER",23,NA,NA,23,1,0,13.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,0.0830705651837009
"2020","0580",1,2,"December 31, 2020","HALIFAX",64,NA,NA,64,1,0,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",458917.219,1.39458702681627
"2020","1060",2,1,"December 31, 2020","MONTRÉAL",741,NA,NA,371,1.99730458221024,0,5.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",4366381.16,1.69705752394736
"2020","1060",5,4,"June 30, 2020","MONTRÉAL",230,NA,NA,5,46,4.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",4366381.16,0.52675199798636
"2020","1490",4,2,"December 31, 2020","REGINA",4,NA,NA,1,4,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,0.151662163854937
"2020","1265",4,1,"September 30, 2020","OTTAWA",2351,NA,NA,502,4.68326693227092,0,9.42008196721311,NA,NA,249,1915,72,2236,166.150393559928,1788.42622123971,435916.611359571,247900,697900,"2020-4","4",1115118.529,21.0829605899231
"2020","1400",2,2,"December 31, 2020","QUÉBEC",6,NA,NA,3,2,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",836101.281,0.0717616410397534
"2020","2410",4,2,"June 30, 2020","VANCOUVER",48,NA,NA,3,16,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,0.17336465777468
"2020","2680",5,2,"September 30, 2020","WINNIPEG",2248,2163,85,141,15.9432624113475,1.3758865248227,10.6474820143885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",852162.344,26.379949968782
"2020","2410",5,4,"March 31, 2020","VANCOUVER",188,NA,NA,1,188,12,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,0.679011576284164
"2020","0580",5,2,"June 30, 2020","HALIFAX",1297,1296,1,23,56.3913043478261,5.65217391304348,21.3181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",458917.219,28.2621777153234
"2020","1490",1,1,"March 31, 2020","REGINA",231,NA,NA,231,1,0,8.0921052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,8.75848996262263
"2020","2440",2,1,"March 31, 2020","VICTORIA",58,NA,NA,29,2,0,10.8620689655172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",414541.281,1.39913689319641
"2020","2680",4,1,"September 30, 2020","WINNIPEG",4,NA,NA,1,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",852162.344,0.0469394127558399
"2020","2410",2,2,"March 31, 2020","VANCOUVER",6,NA,NA,3,2,0,19.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,0.021670582221835
"2020","1700",4,1,"December 31, 2020","SASKATOON",55,NA,NA,12,4.58333333333333,0,12,NA,NA,17,32,NA,49,127.812857142857,1375.764813,368851.020408163,250000,576565,"2020-4","4",339576.969,1.6196622568947
"2020","0140",4,2,"September 30, 2020","CALGARY",199,NA,NA,36,5.52777777777778,0,11.8484848484848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1558692.06,1.27671144998326
"2020","0610",2,1,"June 30, 2020","HAMILTON",68,NA,NA,34,2,0,8.84848484848485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",812317.188,0.837111426478889
"2020","0580",5,3,"December 31, 2020","HALIFAX",341,NA,NA,4,85.25,13.5,29,1,113,173,4,NA,291,82.5418213058419,888.471910353952,533095.742268041,234900,1504300,"2020-4","4",458917.219,7.43053400225543
"2020","2410",4,3,"December 31, 2020","VANCOUVER",2654,NA,NA,499,5.3186372745491,0,12.8040816326531,NA,1,115,1664,644,2424,149.629678217822,1610.59889336881,817969.680693069,479980,7159900,"2020-4","4",2768730.41,9.58562086945836
"2020","2680",2,2,"March 31, 2020","WINNIPEG",2,NA,NA,1,2,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",852162.344,0.0234697063779199
"2020","2270",4,2,"June 30, 2020","TORONTO",34,NA,NA,5,6.8,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",6575527.19,0.0517068807071574
"2020","1060",4,3,"March 31, 2020","MONTRÉAL",67,NA,NA,6,11.1666666666667,0,14.3333333333333,NA,8,11,13,9,41,115.516829268293,1243.41159856098,436904.634146341,252165,797328,"2020-4","4",4366381.16,0.153445147239505
"2020","2680",5,3,"March 31, 2020","WINNIPEG",71,NA,NA,2,35.5,4,24.5,NA,30,33,8,NA,71,91.3528169014084,983.31258584507,266561.971830986,194900,345900,"2020-4","4",852162.344,0.833174576416158
"2020","1490",2,1,"December 31, 2020","REGINA",32,NA,NA,16,2,0,8.46153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,1.2132973108395
"2020","1700",4,2,"December 31, 2020","SASKATOON",24,NA,NA,2,12,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",339576.969,0.706761712099503
"2020","2680",2,3,"September 30, 2020","WINNIPEG",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",852162.344,0.0234697063779199
"2020","0580",4,2,"June 30, 2020","HALIFAX",53,NA,NA,12,4.41666666666667,0,12.0909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",458917.219,1.15489238158222
"2020","1490",5,3,"September 30, 2020","REGINA",11,NA,NA,1,11,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,0.417070950601078
"2020","0140",5,3,"December 31, 2020","CALGARY",1867,NA,NA,60,31.1166666666667,3.5,13.2631578947368,NA,473,1156,165,2,1796,78.8600668151448,848.841873191536,334058.81013363,119900,1779708,"2020-4","4",1558692.06,11.9779913423053
"2020","0340",4,2,"December 31, 2020","EDMONTON",237,NA,NA,37,6.40540540540541,0,8.37142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1480212.22,1.60112176347254
"2020","0610",4,1,"March 31, 2020","HAMILTON",940,NA,NA,143,6.57342657342657,0,10.2352941176471,NA,NA,63,81,NA,144,114.223125,1229.4862951875,547183.125,364900,809900,"2020-4","4",812317.188,11.5718344248552
"2020","2410",1,1,"December 31, 2020","VANCOUVER",3002,NA,NA,3002,1,0,14.1805369127517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,10.8425146383248
"2020","2680",1,1,"March 31, 2020","WINNIPEG",1665,NA,NA,1665,1,0,7.50889025137952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",852162.344,19.5385305596183
"2020","1400",1,1,"December 31, 2020","QUÉBEC",801,NA,NA,801,1,0,4.55758683729433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",836101.281,9.58017907880708
"2020","2440",5,3,"June 30, 2020","VICTORIA",1166,NA,NA,20,58.3,6.65,21.55,24,542,575,25,NA,1166,66.6204116638079,717.095449108062,560683.234991424,265000,2859900,"2020-4","4",414541.281,28.1274761632244
"2020","1400",5,3,"June 30, 2020","QUÉBEC",98,NA,NA,10,9.8,3.3,9.1,NA,11,74,8,NA,93,67.7274193548387,729.011169193548,293284.709677419,143149,573725,"2020-4","4",836101.281,1.17210680364931
"2020","1700",4,3,"September 30, 2020","SASKATOON",67,NA,NA,17,3.94117647058824,0,12.5882352941176,NA,NA,23,36,NA,59,114.315762711864,1230.48343825424,325585.644067797,246800,402900,"2020-4","4",339576.969,1.97304311294445
"2020","0340",2,3,"September 30, 2020","EDMONTON",78,NA,NA,39,2,0,11.695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1480212.22,0.526951466459316
"2020","2680",4,2,"March 31, 2020","WINNIPEG",236,NA,NA,37,6.37837837837838,0,8.79166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",852162.344,2.76942535259455
"2020","0340",2,2,"September 30, 2020","EDMONTON",48,NA,NA,24,2,0,14.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",1480212.22,0.324277825513425
"2020","1265",5,3,"March 31, 2020","OTTAWA",545,NA,NA,38,14.3421052631579,3.10526315789474,15.1891891891892,18,66,381,71,9,545,89.9151376146789,967.837549770642,395610.902752294,248900,1385000,"2020-4","4",1115118.529,4.88737282922504
"2020","2270",5,1,"December 31, 2020","TORONTO",89,NA,NA,1,89,6,24,NA,45,41,3,NA,89,60.8997752808988,655.519091146068,492983.595505618,720,825300,"2020-4","4",6575527.19,0.13535036420403
"2020","0140",5,2,"June 30, 2020","CALGARY",2309,2149,160,204,11.3186274509804,1.00980392156863,7.47959183673469,NA,NA,NA,4,NA,4,0,0,530000,530000,530000,"2020-4","4",1558692.06,14.8137022010621
"2020","0580",2,1,"December 31, 2020","HALIFAX",72,NA,NA,36,2,0,8.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",458917.219,1.5689104051683
"2020","1490",1,3,"September 30, 2020","REGINA",2,NA,NA,2,1,0,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,0.0758310819274687
"2020","0580",1,1,"December 31, 2020","HALIFAX",842,NA,NA,842,1,0,8.88303341902314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",458917.219,18.3475355715515
"2020","1700",5,2,"March 31, 2020","SASKATOON",545,426,119,133,4.09774436090226,0.285714285714286,7.65891472868217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",339576.969,16.0493805455929
"2020","2680",5,1,"December 31, 2020","WINNIPEG",8,NA,NA,4,2,1.5,5.25,NA,NA,2,2,NA,4,31.4475,338.49774525,2e+05,2e+05,2e+05,"2020-4","4",852162.344,0.0938788255116797
"2020","2270",1,1,"March 31, 2020","TORONTO",4596,NA,NA,4596,1,0,12.3552333484368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",6575527.19,6.98955363912046
"2020","2410",2,3,"March 31, 2020","VANCOUVER",260,NA,NA,130,2,0,11.3230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",2768730.41,0.939058562946184
"2020","2440",1,2,"September 30, 2020","VICTORIA",44,NA,NA,44,1,0,10.6818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",414541.281,1.06141419483866
"2020","1490",5,1,"September 30, 2020","REGINA",2,NA,NA,1,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",263744.094,0.0758310819274687
"2020","1400",2,1,"March 31, 2020","QUÉBEC",553,NA,NA,277,1.99638989169675,0,4.47196261682243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",836101.281,6.61403124916394
"2020","0610",4,2,"March 31, 2020","HAMILTON",18,NA,NA,2,9,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-4","4",812317.188,0.221588318773824
