"","reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"898","2016-1","0580","March 31, 2016","HALIFAX",162,97,1.67010309278351,0.103092783505155,2016,1,"414817.844",3.90532862419487
"899","2016-1","1490","March 31, 2016","REGINA",492,198,2.48484848484848,0.464646464646465,2016,1,"245959.688",20.003277935529
"900","2016-1","2410","March 31, 2016","VANCOUVER",1614,796,2.02763819095477,0.790201005025126,2016,1,"2586822.5",6.23931483509209
"901","2016-2","0580","June 30, 2016","HALIFAX",208,89,2.33707865168539,0.157303370786517,2016,2,"416635.90599999996",4.9923685646047
"902","2016-2","1490","June 30, 2016","REGINA",415,153,2.71241830065359,0.503267973856209,2016,2,"247437.313",16.7719247743367
"903","2016-2","2410","June 30, 2016","VANCOUVER",1197,781,1.53265044814341,0.53393085787452,2016,2,"2595686.5",4.61149680440993
"904","2016-3","0580","September 30, 2016","HALIFAX",146,78,1.87179487179487,0.179487179487179,2016,3,"418750",3.4865671641791
"905","2016-3","1490","September 30, 2016","REGINA",322,130,2.47692307692308,0.438461538461538,2016,3,"249063.156",12.9284477548337
"906","2016-3","2410","September 30, 2016","VANCOUVER",1203,886,1.35778781038375,0.27765237020316,2016,3,"2602800.75",4.62194426523044
"907","2016-4","0580","December 31, 2016","HALIFAX",150,85,1.76470588235294,0.164705882352941,2016,4,"420704.5",3.5654479569389
"908","2016-4","1490","December 31, 2016","REGINA",396,159,2.49056603773585,0.39622641509434,2016,4,"250498.59399999998",15.8084719629205
"909","2016-4","2410","December 31, 2016","VANCOUVER",1319,968,1.36260330578512,0.228305785123967,2016,4,"2611912.25",5.04993994342651
"910","2017-1","0580","March 31, 2017","HALIFAX",186,99,1.87878787878788,0.101010101010101,2017,1,"422689.25",4.40039579904149
"911","2017-1","1490","March 31, 2017","REGINA",370,137,2.7007299270073,0.445255474452555,2017,1,"251884.71899999998",14.6892594941418
"912","2017-1","2410","March 31, 2017","VANCOUVER",1409,1092,1.29029304029304,0.195054945054945,2017,1,"2621459.75",5.37486795286481
"913","2017-2","0580","June 30, 2017","HALIFAX",194,104,1.86538461538462,0.0961538461538462,2017,2,"424704.25",4.56788459263123
"914","2017-2","1490","June 30, 2017","REGINA",388,142,2.73239436619718,0.464788732394366,2017,2,"253221.531",15.3225516988127
"915","2017-2","2410","June 30, 2017","VANCOUVER",1380,1007,1.37040714995035,0.259185700099305,2017,2,"2631443.25",5.24427042080425
"916","2017-3","0580","September 30, 2017","HALIFAX",222,117,1.8974358974359,0.0854700854700855,2017,3,"426549.969",5.20454849687259
"917","2017-3","1490","September 30, 2017","REGINA",381,151,2.52317880794702,0.370860927152318,2017,3,"254472.15600000002",14.9721685071116
"918","2017-3","2410","September 30, 2017","VANCOUVER",1560,1200,1.3,0.188333333333333,2017,3,"2641543.84",5.90563736394396
"919","2017-4","0580","December 31, 2017","HALIFAX",231,135,1.71111111111111,0.0740740740740741,2017,4,"428705.281",5.38831710822802
"920","2017-4","1490","December 31, 2017","REGINA",401,182,2.2032967032967,0.296703296703297,2017,4,"255725.094",15.6809014605348
"921","2017-4","2410","December 31, 2017","VANCOUVER",1607,1172,1.37116040955631,0.0648464163822526,2017,4,"2652526.91",6.05837397517675
"922","2018-1","0580","March 31, 2018","HALIFAX",212,127,1.66929133858268,0.0393700787401575,2018,1,"430970.656",4.91912841509098
"923","2018-1","1490","March 31, 2018","REGINA",403,208,1.9375,0.225961538461538,2018,1,"256943.46899999998",15.6843838673323
"924","2018-1","2410","March 31, 2018","VANCOUVER",1499,1132,1.32420494699647,0.114840989399293,2018,1,"2664073.5300000003",5.62672157175782
"925","2018-2","0580","June 30, 2018","HALIFAX",183,112,1.63392857142857,0.0446428571428571,2018,2,"433346.094",4.2229525668691
"926","2018-2","1490","June 30, 2018","REGINA",413,212,1.94811320754717,0.240566037735849,2018,2,"258127.281",15.9998586123874
"927","2018-2","2410","June 30, 2018","VANCOUVER",1518,1131,1.342175066313,0.16710875331565,2018,2,"2676183.72",5.67225631280651
"928","2018-3","0580","September 30, 2018","HALIFAX",177,107,1.65420560747664,0.0467289719626168,2018,3,"435929.719",4.06028752538434
"929","2018-3","1490","September 30, 2018","REGINA",371,203,1.82758620689655,0.216748768472906,2018,3,"259545.59399999998",14.2942129851759
"930","2018-3","2410","September 30, 2018","VANCOUVER",1990,1253,1.58818834796488,0.176376695929769,2018,3,"2692798.7199999997",7.39008075583161
"931","2018-4","0580","December 31, 2018","HALIFAX",233,106,2.19811320754717,0.122641509433962,2018,4,"438486.031",5.31373826136778
"932","2018-4","1490","December 31, 2018","REGINA",421,195,2.15897435897436,0.241025641025641,2018,4,"260552.65600000002",16.1579623275842
"933","2018-4","2410","December 31, 2018","VANCOUVER",2249,1301,1.72867025365104,0.269792467332821,2018,4,"2704459.5300000003",8.31589445156164
"934","2019-1","0580","March 31, 2019","HALIFAX",257,141,1.82269503546099,0.0921985815602837,2019,1,"441113.156",5.82616946478014
"935","2019-1","1490","March 31, 2019","REGINA",405,187,2.16577540106952,0.245989304812834,2019,1,"261417.531",15.4924575429488
"936","2019-1","2410","March 31, 2019","VANCOUVER",2253,1332,1.69144144144144,0.214714714714715,2019,1,"2715107.41",8.29801425793317
"937","2019-2","0580","June 30, 2019","HALIFAX",212,100,2.12,0.13,2019,2,"443811.09400000004",4.77680713407313
"938","2019-2","1490","June 30, 2019","REGINA",295,153,1.9281045751634,0.235294117647059,2019,2,"262140.219",11.2535192472697
"939","2019-2","2410","June 30, 2019","VANCOUVER",2110,1309,1.61191749427044,0.178762414056532,2019,2,"2724742.34",7.74385147918243
"940","2019-3","0580","September 30, 2019","HALIFAX",204,95,2.14736842105263,0.136842105263158,2019,3,"447087.5",4.56286521094864
"941","2019-3","1490","September 30, 2019","REGINA",273,143,1.90909090909091,0.223776223776224,2019,3,"262550.094",10.3980157021006
"942","2019-3","2410","September 30, 2019","VANCOUVER",2298,1203,1.91022443890274,0.207813798836243,2019,3,"2732913.41",8.40860889185655
"943","2019-4","0580","December 31, 2019","HALIFAX",181,83,2.18072289156627,0.156626506024096,2019,4,"449724",4.02469069918439
"944","2019-4","1490","December 31, 2019","REGINA",190,126,1.50793650793651,0.198412698412698,2019,4,"263056.65599999996",7.22277865495257
"945","2019-4","2410","December 31, 2019","VANCOUVER",2478,1217,2.03615447822514,0.225965488907149,2019,4,"2740702.84",9.04147638275151
"946","2020-1","0580","March 31, 2020","HALIFAX",137,65,2.10769230769231,0.353846153846154,2020,1,"452228.25",3.02944364930762
"947","2020-1","1490","March 31, 2020","REGINA",176,117,1.5042735042735,0.213675213675214,2020,1,"263489.281",6.67958860914725
"948","2020-1","2410","March 31, 2020","VANCOUVER",2202,1016,2.16732283464567,0.244094488188976,2020,1,"2747659.72",8.01409280767853
"949","2020-2","0580","June 30, 2020","HALIFAX",129,61,2.11475409836066,0.245901639344262,2020,2,"454600.25",2.8376579203377
"950","2020-2","1490","June 30, 2020","REGINA",157,111,1.41441441441441,0.198198198198198,2020,2,"263847.969",5.95039638148589
"951","2020-2","2410","June 30, 2020","VANCOUVER",2020,990,2.04040404040404,0.344444444444444,2020,2,"2753784.03",7.33536100868448
"952","2020-3","0580","September 30, 2020","HALIFAX",90,28,3.21428571428571,0.535714285714286,2020,3,"455746.578",1.97478169545356
"953","2020-3","1490","September 30, 2020","REGINA",125,87,1.4367816091954,0.172413793103448,2020,3,"263818.898",4.73809878472012
"954","2020-3","2410","September 30, 2020","VANCOUVER",1814,1045,1.73588516746411,0.272727272727273,2020,3,"2757566.89",6.57826291205578
"955","2020-4","0580","December 31, 2020","HALIFAX",145,22,6.59090909090909,2.09090909090909,2020,4,"457102.375",3.17215590927525
"956","2020-4","1490","December 31, 2020","REGINA",93,60,1.55,0.25,2020,4,"264035.78099999996",3.52224988779078
"957","2020-4","2410","December 31, 2020","VANCOUVER",1518,811,1.87176325524044,0.36498150431566,2020,4,"2761560.16",5.49689274196366
"958","2021-1","0580","March 31, 2021","HALIFAX",143,26,5.5,1.76923076923077,2021,1,"460009.359",3.10863240502026
"959","2021-1","1490","March 31, 2021","REGINA",68,42,1.61904761904762,0.261904761904762,2021,1,"264568.50800000003",2.57022275682184
"960","2021-1","2410","March 31, 2021","VANCOUVER",1156,592,1.9527027027027,0.498310810810811,2021,1,"2767456.86",4.17712021715128
"961","2021-2","0580","June 30, 2021","HALIFAX",122,24,5.08333333333333,1.91666666666667,2021,2,"463559.25",2.63181028099429
"962","2021-2","1490","June 30, 2021","REGINA",62,37,1.67567567567568,0.297297297297297,2021,2,"264986.969",2.33973769479963
"963","2021-2","2410","June 30, 2021","VANCOUVER",1387,488,2.8422131147541,0.901639344262295,2021,2,"2774950.03",4.99828820340956
"964","2021-3","0580","September 30, 2021","HALIFAX",110,26,4.23076923076923,1.03846153846154,2021,3,"467593.766",2.35246934408445
"965","2021-3","1490","September 30, 2021","REGINA",52,34,1.52941176470588,0.323529411764706,2021,3,"265487.305",1.95866239253888
"966","2021-3","2410","September 30, 2021","VANCOUVER",1452,437,3.32265446224256,1.30663615560641,2021,3,"2793307.6999999997",5.19813839341795
"967","2021-4","0580","December 31, 2021","HALIFAX",102,24,4.25,1.125,2021,4,"472079.625",2.16065245349235
"968","2021-4","1490","December 31, 2021","REGINA",84,35,2.4,0.342857142857143,2021,4,"266264.406",3.15475888279262
"969","2021-4","2410","December 31, 2021","VANCOUVER",1624,432,3.75925925925926,1.39351851851852,2021,4,"2809072.9099999997",5.78126681660249
"970","2022-1","0580","March 31, 2022","HALIFAX",94,14,6.71428571428571,1.92857142857143,2022,1,"477733.54699999996",1.96762401531748
"971","2022-1","1490","March 31, 2022","REGINA",76,34,2.23529411764706,0.352941176470588,2022,1,"267634.414",2.83969459921548
"972","2022-1","2410","March 31, 2022","VANCOUVER",1535,439,3.49658314350797,1.29612756264237,2022,1,"2828213.67",5.42745414281234
"973","2022-2","0580","June 30, 2022","HALIFAX",100,22,4.54545454545455,1.22727272727273,2022,2,"484272.25",2.0649541657611
"974","2022-2","1490","June 30, 2022","REGINA",61,34,1.79411764705882,0.352941176470588,2022,2,"269415.96900000004",2.26415680653287
"975","2022-2","2410","June 30, 2022","VANCOUVER",841,445,1.88988764044944,1.16629213483146,2022,2,"2852748.0300000003",2.94803463592261
"976","2022-3","0580","September 30, 2022","HALIFAX",102,28,3.64285714285714,0.964285714285714,2022,3,"488722.24",2.0870750633325
"977","2022-3","1490","September 30, 2022","REGINA",66,36,1.83333333333333,0.388888888888889,2022,3,"270398.455",2.44084234874789
"978","2022-3","2410","September 30, 2022","VANCOUVER",898,488,1.84016393442623,0.995901639344262,2022,3,"2868081.42",3.1310129264043
"979","2022-4","0580","December 31, 2022","HALIFAX",62,43,1.44186046511628,0.627906976744186,2022,4,"492852.508",1.25798284463635
"980","2022-4","1490","December 31, 2022","REGINA",88,69,1.27536231884058,0.231884057971014,2022,4,"271377.622",3.24271394787298
"981","2022-4","2410","December 31, 2022","VANCOUVER",1059,495,2.13939393939394,0.957575757575758,2022,4,"2884163.23",3.67177553955571
"982","2023-1","0580","March 31, 2023","HALIFAX",73,46,1.58695652173913,0.58695652173913,2023,1,"496354",1.47072452322334
"983","2023-1","1490","March 31, 2023","REGINA",106,87,1.2183908045977,0.137931034482759,2023,1,"272675.1",3.88741032826246
"984","2023-1","2410","March 31, 2023","VANCOUVER",1262,538,2.3457249070632,0.869888475836431,2023,1,"2901925",4.34883740965049
"985","2023-2","0580","June 30, 2023","HALIFAX",67,49,1.36734693877551,0.551020408163265,2023,2,"499417.39999999997",1.34156318942832
"986","2023-2","1490","June 30, 2023","REGINA",74,60,1.23333333333333,0.0833333333333333,2023,2,"273981.4",2.70091327367478
"987","2023-2","2410","June 30, 2023","VANCOUVER",1392,529,2.63137996219282,0.854442344045369,2023,2,"2919165",4.7684868789534
"988","1988-2","0340","June 30, 1988","EDMONTON",182,425,0.428235294117647,0.00941176470588235,1988,2,"813030.0160000001",2.23853973922655
"989","1988-2","1400","June 30, 1988",NA,978,781,1.25224071702945,0,1988,2,"641710.984",15.2405058411779
"990","1988-2","1700","June 30, 1988","SASKATOON",246,173,1.42196531791908,0.0635838150289017,1988,2,"215818.898",11.3984457468595
"991","1988-3","0340","September 30, 1988","EDMONTON",164,549,0.298724954462659,0.00728597449908925,1988,3,"817630.2540000001",2.00579662014317
"992","1988-3","1400","September 30, 1988",NA,1027,729,1.40877914951989,0,1988,3,"644355.468",15.9384074630061
"993","1988-3","1700","September 30, 1988","SASKATOON",250,214,1.16822429906542,0.0841121495327103,1988,3,"215988.035",11.574715238277
"994","1988-4","0340","December 31, 1988","EDMONTON",189,466,0.405579399141631,0,1988,4,"821466.779",2.30076254854854
"995","1988-4","1400","December 31, 1988",NA,1080,653,1.65390505359877,0,1988,4,"646773.4430000001",16.6982737415828
"996","1988-4","1700","December 31, 1988","SASKATOON",230,213,1.07981220657277,0.0985915492957746,1988,4,"216113.54",10.6425539093941
"997","1989-1","0340","March 31, 1989","EDMONTON",172,354,0.485875706214689,0,1989,1,"825528.509",2.08351375058326
"998","1989-1","1400","March 31, 1989",NA,1025,525,1.95238095238095,0,1989,1,"649245.201",15.7875637497396
"999","1989-1","1700","March 31, 1989","SASKATOON",161,129,1.24806201550388,0.155038759689922,1989,1,"216182.412",7.44741436227476
"1000","1989-2","0340","June 30, 1989","EDMONTON",143,454,0.314977973568282,0,1989,2,"829815.445",1.72327474574783
"1001","1989-2","1400","June 30, 1989",NA,862,998,0.86372745490982,0,1989,2,"651770.743",13.2255092646894
"1002","1989-2","1700","June 30, 1989","SASKATOON",132,119,1.10924369747899,0.168067226890756,1989,2,"216194.652",6.10560893985481
"1003","1989-3","0340","September 30, 1989","EDMONTON",140,523,0.267686424474187,0.00764818355640535,1989,3,"835354.741",1.67593470329032
"1004","1989-3","1400","September 30, 1989",NA,783,672,1.16517857142857,0,1989,3,"654547.726",11.9624584869461
"1005","1989-3","1700","September 30, 1989","SASKATOON",124,107,1.1588785046729,0.158878504672897,1989,3,"215762.614",5.74705680938775
"1006","1989-4","0340","December 31, 1989","EDMONTON",168,591,0.284263959390863,0.00676818950930626,1989,4,"839681.228",2.00075926908777
"1007","1989-4","1400","December 31, 1989",NA,844,616,1.37012987012987,0,1989,4,"657101.771",12.844281316052
"1008","1989-4","1700","December 31, 1989","SASKATOON",105,110,0.954545454545455,0.127272727272727,1989,4,"215816.647",4.86524100247003
"1009","1990-1","0340","March 31, 1990","EDMONTON",156,435,0.358620689655172,0,1990,1,"843822.059",1.84873100123589
"1010","1990-1","1400","March 31, 1990",NA,803,534,1.50374531835206,0,1990,1,"659630.535",12.1734813261791
"1011","1990-1","1700","March 31, 1990","SASKATOON",82,77,1.06493506493506,0.12987012987013,1990,1,"215969.104",3.79683938495203
"1012","1990-2","0340","June 30, 1990","EDMONTON",223,566,0.393992932862191,0,1990,2,"847777.235",2.6304079750384
"1013","1990-2","1400","June 30, 1990",NA,670,1141,0.587204206836109,0,1990,2,"662134.02",10.1187973999584
"1014","1990-2","1700","June 30, 1990","SASKATOON",85,93,0.913978494623656,0.0860215053763441,1990,2,"216219.988",3.93118142250567
"1015","1990-3","0340","September 30, 1990","EDMONTON",383,909,0.421342134213421,0.022002200220022,1990,3,"851626.5140000001",4.49727660780651
"1016","1990-3","1400","September 30, 1990",NA,705,707,0.997171145685997,0,1990,3,"665108.8200000001",10.5997692227266
"1017","1990-3","1700","September 30, 1990","SASKATOON",71,74,0.959459459459459,0.108108108108108,1990,3,"216685.034",3.27664530813882
"1018","1990-4","0340","December 31, 1990","EDMONTON",492,786,0.625954198473282,0.039440203562341,1990,4,"855178.476",5.75318502286533
"1019","1990-4","1400","December 31, 1990",NA,725,658,1.10182370820669,0,1990,4,"667363.106",10.8636511890125
"1020","1990-4","1700","December 31, 1990","SASKATOON",90,77,1.16883116883117,0.168831168831169,1990,4,"217086.473",4.14581335982183
"1021","1991-1","0340","March 31, 1991","EDMONTON",509,640,0.7953125,0.0171875,1991,1,"858512.878",5.92885689945352
"1022","1991-1","1400","March 31, 1991",NA,676,487,1.38809034907598,0,1991,1,"669393.475",10.0986941947709
"1023","1991-1","1700","March 31, 1991","SASKATOON",89,63,1.41269841269841,0.0952380952380952,1991,1,"217540.041",4.09120084702016
"1024","1991-2","0340","June 30, 1991","EDMONTON",443,575,0.770434782608696,0.0260869565217391,1991,2,"861629.721",5.14141967486751
"1025","1991-2","1400","June 30, 1991",NA,763,931,0.819548872180451,0.00322234156820623,1991,2,"671199.925",11.3677009126603
"1026","1991-2","1700","June 30, 1991","SASKATOON",74,74,1,0.0405405405405405,1991,2,"218045.739",3.3937833566195
"1027","1991-3","0340","September 30, 1991","EDMONTON",565,779,0.725288831835687,0.0718870346598203,1991,3,"864653.2660000001",6.53441121680792
"1028","1991-3","1400","September 30, 1991",NA,735,726,1.01239669421488,0.00413223140495868,1991,3,"672026.583",10.9370673510991
"1029","1991-3","1700","September 30, 1991","SASKATOON",50,56,0.892857142857143,0.0535714285714286,1991,3,"218807.933",2.28510910525351
"1030","1991-4","0340","December 31, 1991","EDMONTON",554,778,0.712082262210797,0.0141388174807198,1991,4,"867285.2860000001",6.3877481717129
"1031","1991-4","1400","December 31, 1991",NA,836,681,1.22760646108664,0.00440528634361234,1991,4,"673687.546",12.4093135603252
"1032","1991-4","1700","December 31, 1991","SASKATOON",46,47,0.978723404255319,0.0212765957446809,1991,4,"219336.144",2.09723756245118
"1033","1992-1","0340","March 31, 1992","EDMONTON",523,664,0.787650602409639,0.016566265060241,1992,1,"869650.043",6.01391334606075
"1034","1992-1","1400","March 31, 1992",NA,874,565,1.54690265486726,0.00530973451327434,1992,1,"675426.9410000001",12.9399635541041
"1035","1992-1","1700","March 31, 1992","SASKATOON",34,28,1.21428571428571,0.0357142857142857,1992,1,"219834.74000000002",1.5466163355255
"1036","1992-2","0340","June 30, 1992","EDMONTON",603,796,0.757537688442211,0.00376884422110553,1992,2,"871747.536",6.91714028544154
"1037","1992-2","1400","June 30, 1992",NA,975,844,1.15521327014218,0,1992,2,"677244.767",14.3965674968442
"1038","1992-2","1700","June 30, 1992","SASKATOON",28,60,0.466666666666667,0,1992,2,"220303.718",1.27097264876846
"1039","1992-3","0340","September 30, 1992","EDMONTON",572,849,0.673733804475854,0.0129564193168433,1992,3,"873729.292",6.54665014939204
"1040","1992-3","1400","September 30, 1992",NA,901,837,1.07646356033453,0,1992,3,"679788.826",13.2541160657442
"1041","1992-3","1700","September 30, 1992","SASKATOON",42,73,0.575342465753425,0,1992,3,"220645.734",1.90350383116856
"1042","1992-4","0340","December 31, 1992","EDMONTON",758,1061,0.714420358152686,0.00282752120640905,1992,4,"875231.647",8.66056435000002
"1043","1992-4","1400","December 31, 1992",NA,952,639,1.48982785602504,0,1992,4,"681504.3940000001",13.9690955536231
"1044","1992-4","1700","December 31, 1992","SASKATOON",35,66,0.53030303030303,0,1992,4,"221094.419",1.58303407920939
"1045","1993-1","0340","March 31, 1993","EDMONTON",997,1103,0.903898458748867,0.00271985494106981,1993,1,"876406.1279999999",11.3760044361534
"1046","1993-1","1400","March 31, 1993",NA,967,586,1.65017064846416,0,1993,1,"683039.2729999999",14.1573118592846
"1047","1993-1","1700","March 31, 1993","SASKATOON",34,33,1.03030303030303,0,1993,1,"221552.426",1.53462548859655
"1048","1993-2","0340","June 30, 1993","EDMONTON",1038,1203,0.86284289276808,0.00249376558603491,1993,2,"877252.735",11.8323940021686
"1049","1993-2","1400","June 30, 1993",NA,937,851,1.10105757931845,0,1993,2,"684393.463",13.6909548477087
"1050","1993-2","1700","June 30, 1993","SASKATOON",31,53,0.584905660377358,0,1993,2,"222019.756",1.3962721407549
"1051","1993-3","0340","September 30, 1993","EDMONTON",1069,1264,0.845727848101266,0.00237341772151899,1993,3,"877023.235",12.188958710997
"1052","1993-3","1400","September 30, 1993",NA,1040,733,1.41882673942701,0,1993,3,"685597.458",15.1692511088628
"1053","1993-3","1700","September 30, 1993","SASKATOON",29,62,0.467741935483871,0,1993,3,"222325.972",1.30439101374985
"1054","1993-4","0340","December 31, 1993","EDMONTON",1267,1398,0.906294706723891,0.0157367668097282,1993,4,"877513.385",14.4385261998026
"1055","1993-4","1400","December 31, 1993",NA,960,616,1.55844155844156,0,1993,4,"686578.071",13.9823865711551
"1056","1993-4","1700","December 31, 1993","SASKATOON",58,59,0.983050847457627,0.0508474576271186,1993,4,"222880.121",2.60229578751889
"1057","1994-1","0340","March 31, 1994","EDMONTON",1239,1213,1.02143446001649,0.00247320692497939,1994,1,"877974.954",14.1120198743164
"1058","1994-1","1400","March 31, 1994","QUÉBEC",906,490,1.84897959183673,0,1994,1,"687365.7980000001",13.1807547398511
"1059","1994-1","1700","March 31, 1994","SASKATOON",33,44,0.75,0.0681818181818182,1994,1,"223511.76799999998",1.47643232816269
"1060","1994-2","0340","June 30, 1994","EDMONTON",1245,1275,0.976470588235294,0.0172549019607843,1994,2,"878407.9410000001",14.1733691362428
"1061","1994-2","1400","June 30, 1994",NA,974,875,1.11314285714286,0,1994,2,"687960.638",14.1577867424444
"1062","1994-2","1700","June 30, 1994","SASKATOON",28,49,0.571428571428571,0,1994,2,"224220.913",1.24876844114893
"1063","1994-3","0340","September 30, 1994","EDMONTON",1455,1318,1.10394537177542,0.0166919575113809,1994,3,"877995.012",16.5718481325495
"1064","1994-3","1400","September 30, 1994","QUÉBEC",925,630,1.46825396825397,0,1994,3,"687631.523",13.4519720091425
"1065","1994-3","1700","September 30, 1994","SASKATOON",30,76,0.394736842105263,0,1994,3,"225332.732",1.33136449967686
"1066","1994-4","0340","December 31, 1994","EDMONTON",1593,1316,1.21048632218845,0.0167173252279635,1994,4,"878697.77",18.1291002934945
"1067","1994-4","1400","December 31, 1994","QUÉBEC",910,528,1.72348484848485,0,1994,4,"688133.017",13.2241874393305
"1068","1994-4","1700","December 31, 1994","SASKATOON",49,73,0.671232876712329,0.0547945205479452,1994,4,"226066.799",2.16750094294032
"1069","1995-1","0340","March 31, 1995","EDMONTON",1572,1117,1.40734109221128,0.0196956132497762,1995,1,"879698.88",17.8697510675471
"1070","1995-1","1400","March 31, 1995","QUÉBEC",930,460,2.02173913043478,0,1995,1,"688734.05",13.5030350249127
"1071","1995-1","1700","March 31, 1995","SASKATOON",53,61,0.868852459016393,0.0983606557377049,1995,1,"226748.29299999998",2.33739356088559
"1072","1995-2","0340","June 30, 1995","EDMONTON",1541,1130,1.36371681415929,0.0194690265486726,1995,2,"880998.343",17.4915198450038
"1073","1995-2","1400","June 30, 1995","QUÉBEC",912,635,1.43622047244094,0,1995,2,"689434.624",13.2282303245623
"1074","1995-2","1700","June 30, 1995","SASKATOON",33,55,0.6,0.0727272727272727,1995,2,"227377.21300000002",1.45133276833682
"1075","1995-3","0340","September 30, 1995","EDMONTON",1441,1062,1.35687382297552,0.0207156308851224,1995,3,"882320.35",16.3319365806308
"1076","1995-3","1400","September 30, 1995","QUÉBEC",786,576,1.36458333333333,0,1995,3,"690663.547",11.380360284166
"1077","1995-3","1700","September 30, 1995","SASKATOON",64,94,0.680851063829787,0.148936170212766,1995,3,"228009.171",2.80690463981381
"1078","1995-4","0340","December 31, 1995","EDMONTON",1472,1021,1.44172380019589,0.0215475024485798,1995,4,"884326.8409999999",16.64542940182
"1079","1995-4","1400","December 31, 1995","QUÉBEC",697,381,1.82939632545932,0,1995,4,"691391.6769999999",10.0811164378538
"1080","1995-4","1700","December 31, 1995","SASKATOON",61,88,0.693181818181818,0.0909090909090909,1995,4,"228510.699",2.66945925363433
"1081","1996-1","0340","March 31, 1996","EDMONTON",1295,825,1.56969696969697,0.023030303030303,1996,1,"886742.008",14.6040222332627
"1082","1996-1","1400","March 31, 1996","QUÉBEC",749,347,2.15850144092219,0,1996,1,"692047.825",10.8229514340284
"1083","1996-1","1700","March 31, 1996","SASKATOON",53,54,0.981481481481482,0.166666666666667,1996,1,"228937.408",2.31504324535726
"1084","1996-2","0340","June 30, 1996","EDMONTON",1169,765,1.5281045751634,0.0248366013071895,1996,2,"889565.85",13.1412418765851
"1085","1996-2","1400","June 30, 1996","QUÉBEC",600,357,1.68067226890756,0,1996,2,"692631.989",8.66260885331417
"1086","1996-2","1700","June 30, 1996","SASKATOON",32,74,0.432432432432432,0.0810810810810811,1996,2,"229289.299",1.39561680983638
"1087","1996-3","0340","September 30, 1996","EDMONTON",1152,840,1.37142857142857,0,1996,3,"892964.74",12.9008453346097
"1088","1996-3","1400","September 30, 1996","QUÉBEC",524,403,1.30024813895782,0,1996,3,"693014.184",7.56117280277773
"1089","1996-3","1700","September 30, 1996","SASKATOON",48,94,0.51063829787234,0.127659574468085,1996,3,"229299.676",2.09333047640242
"1090","1996-4","0340","December 31, 1996","EDMONTON",1046,906,1.15452538631347,0,1996,4,"896539.3840000001",11.6670836626626
"1091","1996-4","1400","December 31, 1996","QUÉBEC",494,297,1.66329966329966,0,1996,4,"693506.376",7.12322218072873
"1092","1996-4","1700","December 31, 1996","SASKATOON",46,78,0.58974358974359,0.141025641025641,1996,4,"229608.608",2.00340921016341
"1093","1997-1","0340","March 31, 1997","EDMONTON",895,781,1.14596670934699,0,1997,1,"900456.1549999999",9.93940676656267
"1094","1997-1","1400","March 31, 1997","QUÉBEC",349,243,1.43621399176955,0,1997,1,"693978.578",5.02897367532287
"1095","1997-1","1700","March 31, 1997","SASKATOON",42,36,1.16666666666667,0.25,1997,1,"229949.399",1.82648879199723
"1096","1997-2","0340","June 30, 1997","EDMONTON",832,825,1.00848484848485,0,1997,2,"904715.052",9.19626569891533
"1097","1997-2","1400","June 30, 1997","QUÉBEC",319,331,0.963746223564955,0,1997,2,"694430.79",4.59369032297661
"1098","1997-2","1700","June 30, 1997","SASKATOON",37,76,0.486842105263158,0.118421052631579,1997,2,"230322.05",1.60644627815704
"1099","1997-3","0340","September 30, 1997","EDMONTON",688,826,0.832929782082324,0,1997,3,"910627.1950000001",7.55523230337965
"1100","1997-3","1400","September 30, 1997","QUÉBEC",288,307,0.938110749185668,0,1997,3,"694694.8640000001",4.1457050415159
"1101","1997-3","1700","September 30, 1997","SASKATOON",35,119,0.294117647058824,0.0504201680672269,1997,3,"230930.74899999998",1.51560587542199
"1102","1997-4","0340","December 31, 1997","EDMONTON",658,873,0.753722794959908,0.00343642611683849,1997,4,"915045.897",7.19089613053584
"1103","1997-4","1400","December 31, 1997","QUÉBEC",290,270,1.07407407407407,0,1997,4,"695174.357",4.17161532326199
"1104","1997-4","1700","December 31, 1997","SASKATOON",33,102,0.323529411764706,0.0882352941176471,1997,4,"231285.44400000002",1.42680833818491
"1105","1998-1","0340","March 31, 1998","EDMONTON",758,779,0.973042362002567,0.00385109114249037,1998,1,"919282.2760000001",8.24556308534768
"1106","1998-1","1400","March 31, 1998","QUÉBEC",330,238,1.38655462184874,0,1998,1,"695701.1209999999",4.74341624641424
"1107","1998-1","1700","March 31, 1998","SASKATOON",42,66,0.636363636363636,0.136363636363636,1998,1,"231590.323",1.81354727848452
"1108","1998-2","0340","June 30, 1998","EDMONTON",724,893,0.810750279955207,0,1998,2,"923336.3339999999",7.84112975240071
"1109","1998-2","1400","June 30, 1998",NA,254,319,0.796238244514107,0,1998,2,"696275.1560000001",3.64798309707319
"1110","1998-2","1700","June 30, 1998","SASKATOON",29,100,0.29,0.09,1998,2,"231845.387",1.25083359972135
"1111","1998-3","0340","September 30, 1998","EDMONTON",776,952,0.815126050420168,0,1998,3,"926772.381",8.37314550917762
"1112","1998-3","1400","September 30, 1998","QUÉBEC",271,277,0.978339350180505,0,1998,3,"696919.876",3.88853883111234
"1113","1998-3","1700","September 30, 1998","SASKATOON",63,121,0.520661157024793,0.0495867768595041,1998,3,"232086.328",2.71450716390325
