reference_period,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2015,Calgary,0140,T2L,5.0,5,,5.0,1.0,0.0,0.2
2015,Calgary,0140,T3J,2.0,2,,2.0,1.0,0.0,0.0
2015,Calgary,0140,T3L,3.0,3,,3.0,1.0,0.0,0.0
2015,Calgary,0140,T1Y,12.0,5,,12.0,2.0,0.4,1.0
2015,Calgary,0140,T3A,74.0,13,,74.0,6.0,0.31,2.43
2015,Calgary,0140,nan,1147.0,647,,1147.0,2.0,0.02,0.66
2015,Calgary,0140,T1X,269.0,255,,269.0,1.0,0.0,0.49
2015,Calgary,0140,T3R,1376.0,644,,1376.0,2.0,0.07,0.42
2015,Calgary,0140,T2P,430.0,3,,430.0,143.0,18.67,7.0
2015,Calgary,0140,T3M,1508.0,803,,1508.0,2.0,0.04,0.44
2015,Calgary,0140,T2J,19.0,9,,19.0,2.0,0.22,0.14
2015,Calgary,0140,T2Y,123.0,5,,123.0,25.0,0.8,0.0
2015,Calgary,0140,T3Z,53.0,53,,53.0,1.0,0.0,0.6
2015,Calgary,0140,T2S,34.0,22,,34.0,2.0,0.18,1.5
2015,Calgary,0140,T2Z,650.0,213,,650.0,3.0,0.08,0.46
2015,Calgary,0140,T3N,1405.0,385,,1405.0,4.0,0.11,1.06
2015,Calgary,0140,T2M,96.0,51,,96.0,2.0,0.08,0.58
2015,Calgary,0140,T2R,129.0,1,,129.0,129.0,18.0,11.0
2015,Calgary,0140,T3K,9.0,9,,9.0,1.0,0.0,2.56
2015,Calgary,0140,T2G,81.0,15,,81.0,5.0,0.4,1.67
2015,Calgary,0140,T2E,589.0,84,,589.0,7.0,0.46,1.24
2015,Calgary,0140,T3C,132.0,30,,132.0,4.0,0.27,0.67
2015,Calgary,0140,T2C,2.0,2,,2.0,1.0,0.0,1.0
2015,Calgary,0140,T2H,67.0,14,,67.0,5.0,0.43,0.92
2015,Calgary,0140,T4B,307.0,22,,307.0,14.0,0.73,1.05
2015,Calgary,0140,T2X,1420.0,495,,1420.0,3.0,0.05,0.67
2015,Calgary,0140,T0L,3.0,3,,3.0,1.0,0.0,0.0
2015,Calgary,0140,T2K,15.0,11,,15.0,1.0,0.0,0.27
2015,Calgary,0140,T2T,333.0,79,,333.0,4.0,0.44,1.15
2015,Calgary,0140,T3H,165.0,146,,165.0,1.0,0.0,0.61
2016,Calgary,0140,T3M,1015.0,695,,1015.0,1.0,0.04,0.55
2016,Calgary,0140,T2C,6.0,3,,6.0,2.0,0.0,0.0
2016,Calgary,0140,T3H,150.0,90,,150.0,2.0,0.04,0.59
2016,Calgary,0140,T2J,27.0,26,,27.0,1.0,0.08,0.35
2016,Calgary,0140,T3C,74.0,25,,74.0,3.0,0.28,0.6
2016,Calgary,0140,T4C,409.0,310,,409.0,1.0,0.01,1.31
2016,Calgary,0140,T3K,3.0,3,,3.0,1.0,0.0,0.0
2016,Calgary,0140,T1X,212.0,143,,212.0,1.0,0.0,2.01
2016,Calgary,0140,T2K,15.0,11,,15.0,1.0,0.0,3.18
2016,Calgary,0140,T3S,1.0,1,,1.0,1.0,0.0,2.0
2016,Calgary,0140,T2V,23.0,18,,23.0,1.0,0.0,0.33
2016,Calgary,0140,T3J,17.0,17,,17.0,1.0,0.0,0.71
2016,Calgary,0140,T3Z,55.0,54,,55.0,1.0,0.0,1.37
2016,Calgary,0140,T2E,378.0,56,,378.0,7.0,0.61,1.54
2016,Calgary,0140,T2M,179.0,30,,179.0,6.0,0.4,1.03
2016,Calgary,0140,T2P,396.0,4,,396.0,99.0,13.0,17.0
2016,Calgary,0140,T2X,814.0,332,,814.0,2.0,0.05,1.37
2016,Calgary,0140,T3L,46.0,46,,46.0,1.0,0.0,0.28
2016,Calgary,0140,nan,917.0,533,,917.0,2.0,0.02,1.0
2016,Calgary,0140,T2Y,8.0,8,,8.0,1.0,0.0,1.0
2016,Calgary,0140,T3N,1087.0,664,,1087.0,2.0,0.04,0.63
2016,Calgary,0140,T0L,1.0,1,,1.0,1.0,0.0,0.0
2016,Calgary,0140,T2G,522.0,14,,522.0,37.0,3.29,3.36
2016,Calgary,0140,T2R,513.0,2,,513.0,257.0,34.0,17.0
2016,Calgary,0140,T3A,10.0,9,,10.0,1.0,0.0,0.0
2016,Calgary,0140,T2L,6.0,6,,6.0,1.0,0.0,0.83
2016,Calgary,0140,T4B,17.0,17,,17.0,1.0,0.0,0.47
2016,Calgary,0140,T0M,101.0,95,,101.0,1.0,0.0,1.16
2016,Calgary,0140,T2H,18.0,11,,18.0,2.0,0.0,6.55
2016,Calgary,0140,T3E,95.0,52,,95.0,2.0,0.12,0.88
2016,Calgary,0140,T2N,180.0,48,,180.0,4.0,0.33,1.52
2016,Calgary,0140,T2S,10.0,10,,10.0,1.0,0.0,0.1
2016,Calgary,0140,T2W,1.0,1,,1.0,1.0,0.0,1.0
2016,Calgary,0140,T1Y,8.0,2,,8.0,4.0,1.0,7.0
2016,Calgary,0140,T2T,168.0,51,,168.0,3.0,0.27,1.12
2016,Calgary,0140,T3G,26.0,26,,26.0,1.0,0.0,0.27
2016,Calgary,0140,T2B,7.0,5,,7.0,1.0,0.0,0.0
2016,Calgary,0140,T2Z,293.0,36,,293.0,8.0,0.17,2.61
2016,Calgary,0140,T3P,262.0,190,,262.0,1.0,0.06,0.55
2016,Calgary,0140,T2A,22.0,7,,22.0,3.0,0.71,4.43
2016,Calgary,0140,T3R,1039.0,534,,1039.0,2.0,0.04,0.7
2016,Calgary,0140,T3B,114.0,52,,114.0,2.0,0.0,0.81
2017,Calgary,0140,T1Y,4.0,1,,4.0,4.0,0.0,9.0
2017,Calgary,0140,T2C,19.0,4,,19.0,5.0,0.0,11.0
2017,Calgary,0140,T2L,3.0,3,,3.0,1.0,0.0,0.67
2017,Calgary,0140,T2M,145.0,61,,145.0,2.0,0.1,0.95
2017,Calgary,0140,T3C,119.0,46,,119.0,3.0,0.26,1.22
2017,Calgary,0140,T4A,258.0,162,,258.0,2.0,0.04,1.09
2017,Calgary,0140,T2H,18.0,7,,18.0,3.0,0.29,3.43
2017,Calgary,0140,T2T,420.0,89,,420.0,5.0,0.35,1.52
2017,Calgary,0140,T2X,741.0,349,,741.0,2.0,0.03,1.37
2017,Calgary,0140,T2Z,57.0,10,,57.0,6.0,0.0,18.8
2017,Calgary,0140,T3G,14.0,14,,14.0,1.0,0.0,0.0
2017,Calgary,0140,T4B,712.0,500,,712.0,1.0,0.0,1.01
2017,Calgary,0140,T1X,158.0,148,,158.0,1.0,0.0,0.51
2017,Calgary,0140,T3Z,92.0,88,,92.0,1.0,0.0,1.59
2017,Calgary,0140,T0L,6.0,6,,6.0,1.0,0.0,0.0
2017,Calgary,0140,T2E,189.0,103,,189.0,2.0,0.05,0.93
2017,Calgary,0140,T2N,301.0,78,,301.0,4.0,0.18,1.59
2017,Calgary,0140,T2K,31.0,24,,31.0,1.0,0.0,0.42
2017,Calgary,0140,T2P,307.0,2,,307.0,154.0,17.5,16.0
2017,Calgary,0140,T2W,1.0,1,,1.0,1.0,0.0,0.0
2017,Calgary,0140,T3J,180.0,7,,180.0,26.0,1.14,3.71
2017,Calgary,0140,T2B,6.0,2,,6.0,3.0,0.0,1.5
2017,Calgary,0140,T2J,128.0,54,,128.0,2.0,0.0,3.57
2017,Calgary,0140,T2R,497.0,2,,497.0,249.0,19.0,14.0
2017,Calgary,0140,T3E,307.0,92,,307.0,3.0,0.09,0.83
2017,Calgary,0140,T3K,62.0,4,,62.0,16.0,1.0,1.0
2017,Calgary,0140,T0M,423.0,374,,423.0,1.0,0.0,0.16
2017,Calgary,0140,T2A,24.0,4,,24.0,6.0,0.5,0.0
2017,Calgary,0140,T2V,30.0,25,,30.0,1.0,0.0,0.68
2017,Calgary,0140,T3L,68.0,68,,68.0,1.0,0.0,0.18
2017,Calgary,0140,T3M,1206.0,628,,1206.0,2.0,0.1,0.44
2017,Calgary,0140,T3R,1180.0,578,,1180.0,2.0,0.04,1.5
2017,Calgary,0140,T2G,428.0,20,,428.0,21.0,2.75,2.89
2017,Calgary,0140,T2Y,75.0,29,,75.0,3.0,0.14,1.52
2017,Calgary,0140,T3B,78.0,48,,78.0,2.0,0.0,0.33
2017,Calgary,0140,T3A,24.0,24,,24.0,1.0,0.0,0.71
2017,Calgary,0140,T3H,272.0,178,,272.0,2.0,0.02,1.04
2017,Calgary,0140,T3N,1814.0,872,,1814.0,2.0,0.03,1.01
2017,Calgary,0140,T4C,704.0,386,,704.0,2.0,0.04,1.21
2017,Calgary,0140,T2S,13.0,13,,13.0,1.0,0.0,1.54
2017,Calgary,0140,T3P,420.0,334,,420.0,1.0,0.01,0.59
2018,Calgary,0140,T2K,52.0,30,,52.0,2.0,0.2,0.67
2018,Calgary,0140,T2Y,108.0,30,,108.0,4.0,0.13,4.23
2018,Calgary,0140,T2E,183.0,84,,183.0,2.0,0.11,1.13
2018,Calgary,0140,T2N,655.0,99,,655.0,7.0,0.24,2.06
2018,Calgary,0140,T3B,506.0,136,1.0,505.0,4.0,0.17,0.56
2018,Calgary,0140,T2A,21.0,9,,21.0,2.0,0.33,1.89
2018,Calgary,0140,T2P,436.0,5,,436.0,87.0,11.0,9.6
2018,Calgary,0140,T3K,179.0,33,,179.0,5.0,0.24,1.09
2018,Calgary,0140,T4A,151.0,126,,151.0,1.0,0.0,0.47
2018,Calgary,0140,T2M,200.0,60,1.0,199.0,3.0,0.18,1.3
2018,Calgary,0140,T2T,316.0,95,,316.0,3.0,0.17,0.83
2018,Calgary,0140,T2Z,49.0,28,,49.0,2.0,0.14,2.11
2018,Calgary,0140,T3L,24.0,24,,24.0,1.0,0.0,0.58
2018,Calgary,0140,T1Y,4.0,1,,4.0,4.0,0.0,15.0
2018,Calgary,0140,T2J,181.0,144,,181.0,1.0,0.01,0.35
2018,Calgary,0140,T3J,62.0,28,,62.0,2.0,0.21,0.68
2018,Calgary,0140,T4C,458.0,317,,458.0,1.0,0.03,1.72
2018,Calgary,0140,T2G,68.0,9,,68.0,8.0,0.89,3.33
2018,Calgary,0140,T2H,5.0,3,,5.0,2.0,0.0,0.33
2018,Calgary,0140,T3P,487.0,376,,487.0,1.0,0.0,0.36
2018,Calgary,0140,T3S,1.0,1,,1.0,1.0,0.0,1.0
2018,Calgary,0140,T0M,380.0,327,16.0,364.0,1.0,0.03,0.46
2018,Calgary,0140,T3Z,150.0,127,4.0,146.0,1.0,0.02,0.33
2018,Calgary,0140,T2X,608.0,329,,608.0,2.0,0.01,1.71
2018,Calgary,0140,T3M,1312.0,579,12.0,1300.0,2.0,0.08,0.64
2018,Calgary,0140,T3N,1662.0,652,6.0,1656.0,3.0,0.08,0.99
2018,Calgary,0140,T1X,105.0,104,,105.0,1.0,0.0,0.31
2018,Calgary,0140,T3H,390.0,146,2.0,388.0,3.0,0.1,0.99
2018,Calgary,0140,T3C,51.0,33,1.0,50.0,2.0,0.0,1.12
2018,Calgary,0140,T3A,69.0,14,,69.0,5.0,0.0,0.71
2018,Calgary,0140,T2C,28.0,9,,28.0,3.0,0.22,1.89
2018,Calgary,0140,T2S,10.0,10,,10.0,1.0,0.0,2.4
2018,Calgary,0140,T0L,5.0,5,,5.0,1.0,0.0,0.6
2018,Calgary,0140,T3E,198.0,105,1.0,197.0,2.0,0.17,0.76
2018,Calgary,0140,T2W,1.0,1,,1.0,1.0,0.0,0.0
2018,Calgary,0140,T4B,651.0,461,,651.0,1.0,0.0,0.94
2018,Calgary,0140,T2V,49.0,26,,49.0,2.0,0.08,0.69
2018,Calgary,0140,T2R,462.0,1,,462.0,462.0,20.0,4.0
2018,Calgary,0140,T3G,30.0,30,,30.0,1.0,0.0,0.3
2018,Calgary,0140,T3R,491.0,237,,491.0,2.0,0.04,1.55
2018,Calgary,0140,T2L,173.0,10,,173.0,17.0,1.0,1.0
2019,Calgary,0140,T2E,705.0,72,4.0,701.0,10.0,0.68,1.61
2019,Calgary,0140,T3J,24.0,14,,24.0,2.0,0.0,0.64
2019,Calgary,0140,T2L,12.0,12,1.0,11.0,1.0,0.17,0.5
2019,Calgary,0140,T2X,649.0,318,8.0,641.0,2.0,0.04,1.58
2019,Calgary,0140,T3G,13.0,13,,13.0,1.0,0.0,0.31
2019,Calgary,0140,T1Y,5.0,5,,5.0,1.0,0.0,0.0
2019,Calgary,0140,T4A,101.0,84,,101.0,1.0,0.0,0.37
2019,Calgary,0140,T2B,8.0,4,1.0,7.0,2.0,0.0,1.5
2019,Calgary,0140,T2Z,54.0,28,,54.0,2.0,0.0,4.68
2019,Calgary,0140,T3P,483.0,326,,483.0,1.0,0.0,0.63
2019,Calgary,0140,T2A,47.0,18,2.0,45.0,3.0,0.0,1.78
2019,Calgary,0140,T2R,600.0,3,,600.0,200.0,6.67,5.0
2019,Calgary,0140,T2S,9.0,9,,9.0,1.0,0.0,0.67
2019,Calgary,0140,T2K,32.0,21,,32.0,2.0,0.1,1.14
2019,Calgary,0140,T3L,15.0,3,,15.0,5.0,0.0,3.67
2019,Calgary,0140,T3M,1166.0,556,38.0,1128.0,2.0,0.11,0.61
2019,Calgary,0140,T2T,277.0,82,,277.0,3.0,0.18,1.24
2019,Calgary,0140,T3K,149.0,45,,149.0,3.0,0.13,0.8
2019,Calgary,0140,T3N,1486.0,845,13.0,1473.0,2.0,0.1,1.14
2019,Calgary,0140,T0L,4.0,4,,4.0,1.0,0.0,0.5
2019,Calgary,0140,T2V,298.0,21,,298.0,14.0,1.05,1.0
2019,Calgary,0140,T2W,3.0,3,,3.0,1.0,0.0,1.33
2019,Calgary,0140,T3A,235.0,41,,235.0,6.0,0.2,2.98
2019,Calgary,0140,T2P,459.0,2,,459.0,230.0,29.5,17.0
2019,Calgary,0140,T2H,7.0,6,,7.0,1.0,1.0,0.5
2019,Calgary,0140,T2G,1111.0,17,1.0,1110.0,65.0,5.12,4.82
2019,Calgary,0140,T3C,177.0,37,,177.0,5.0,0.27,0.95
2019,Calgary,0140,T1X,131.0,123,,131.0,1.0,0.0,0.83
2019,Calgary,0140,T3H,385.0,110,,385.0,4.0,0.07,3.17
2019,Calgary,0140,T2N,360.0,77,4.0,356.0,5.0,0.32,2.65
2019,Calgary,0140,T4B,561.0,412,,561.0,1.0,0.01,1.38
2019,Calgary,0140,T3R,440.0,214,1.0,439.0,2.0,0.05,1.4
2019,Calgary,0140,T2C,111.0,1,,111.0,111.0,4.0,4.0
2019,Calgary,0140,T3B,296.0,92,,296.0,3.0,0.28,1.74
2019,Calgary,0140,T3Z,131.0,116,2.0,129.0,1.0,0.0,0.15
2019,Calgary,0140,T0M,406.0,330,33.0,373.0,1.0,0.01,0.45
2019,Calgary,0140,T2J,419.0,243,3.0,416.0,2.0,0.01,0.73
2019,Calgary,0140,T3E,92.0,63,1.0,91.0,1.0,0.13,0.41
2019,Calgary,0140,T2M,128.0,60,,128.0,2.0,0.23,1.02
2019,Calgary,0140,T2Y,10.0,10,,10.0,1.0,0.0,0.4
2019,Calgary,0140,T4C,310.0,237,1.0,309.0,1.0,0.0,0.63
2020,Calgary,0140,nan,108.0,21,,108.0,5.0,0.14,45.29
2020,Calgary,0140,,9127.0,4493,97.0,9030.0,2.0,0.09,1.24
2021,Calgary,0140,nan,34.0,7,,34.0,5.0,0.43,67.0
2021,Calgary,0140,,14983.0,6759,53.0,14930.0,2.0,0.09,1.17
2022,Calgary,0140,,17029.0,7698,342.0,16687.0,2.0,0.16,1.5
2022,Calgary,0140,nan,277.0,7,,277.0,40.0,1.57,75.0
2023,Calgary,0140,,19579.0,8591,676.0,18903.0,2.0,0.21,1.55
1988,Edmonton,0340,,3.0,3,,,1.0,0.0,0.67
1988,Edmonton,0340,nan,2804.0,2337,,,1.0,0.01,0.09
1989,Edmonton,0340,nan,4807.0,4124,,,1.0,0.0,0.23
1989,Edmonton,0340,,10.0,10,,,1.0,0.0,1.3
1990,Edmonton,0340,,32.0,30,,,1.0,0.0,0.57
1990,Edmonton,0340,nan,5889.0,4919,,,1.0,0.01,0.39
1991,Edmonton,0340,,110.0,35,,,3.0,0.0,1.83
1991,Edmonton,0340,nan,4175.0,3213,,,1.0,0.0,0.53
1992,Edmonton,0340,,61.0,28,,,2.0,0.0,4.41
1992,Edmonton,0340,nan,6703.0,5022,,,1.0,0.0,0.28
1993,Edmonton,0340,,118.0,35,,,3.0,0.0,1.19
1993,Edmonton,0340,nan,6602.0,4630,,,1.0,0.0,0.23
1994,Edmonton,0340,nan,4928.0,3467,,,1.0,0.0,0.31
1994,Edmonton,0340,,78.0,17,,,5.0,0.0,1.38
1995,Edmonton,0340,nan,3019.0,2257,,,1.0,0.0,0.43
1995,Edmonton,0340,,63.0,10,,,6.0,0.0,3.3
1996,Edmonton,0340,,6.0,6,,,1.0,0.0,4.83
1996,Edmonton,0340,nan,3628.0,3121,,,1.0,0.0,0.46
1997,Edmonton,0340,nan,4949.0,3924,,,1.0,0.0,0.32
1997,Edmonton,0340,,13.0,6,,,2.0,0.0,0.67
1998,Edmonton,0340,nan,5932.0,4286,,,1.0,0.0,0.51
1998,Edmonton,0340,,15.0,11,,,1.0,0.0,1.91
1999,Edmonton,0340,,185.0,20,,,9.0,0.0,0.6
1999,Edmonton,0340,nan,6470.0,4360,,,1.0,0.0,0.34
2000,Edmonton,0340,,4.0,1,,,4.0,0.0,0.0
2000,Edmonton,0340,nan,6224.0,4343,,,1.0,0.0,0.31
2001,Edmonton,0340,,30.0,5,,,6.0,0.0,1.4
2001,Edmonton,0340,nan,7825.0,5335,,,1.0,0.0,0.32
2002,Edmonton,0340,T5T,114.0,1,,,114.0,0.0,
2002,Edmonton,0340,,1.0,1,,,1.0,0.0,0.0
2002,Edmonton,0340,nan,12466.0,7575,,,2.0,0.0,0.45
2003,Edmonton,0340,T0B,1.0,1,,,1.0,0.0,0.0
2003,Edmonton,0340,T8N,1.0,1,,,1.0,0.0,0.0
2003,Edmonton,0340,,117.0,6,,,20.0,0.0,0.8
2003,Edmonton,0340,T6R,3.0,3,,,1.0,0.0,0.0
2003,Edmonton,0340,T5H,120.0,1,,,120.0,0.0,2.0
2003,Edmonton,0340,T6A,16.0,3,,,5.0,0.0,
2003,Edmonton,0340,T5R,1.0,1,,,1.0,0.0,0.0
2003,Edmonton,0340,nan,12121.0,7102,,,2.0,0.0,0.55
2004,Edmonton,0340,T6A,3.0,3,,,1.0,0.0,0.0
2004,Edmonton,0340,T8R,37.0,8,,,5.0,0.0,0.75
2004,Edmonton,0340,T5P,46.0,1,,,46.0,0.0,
2004,Edmonton,0340,T6R,146.0,2,,,73.0,0.0,3.0
2004,Edmonton,0340,nan,10482.0,7301,,,1.0,0.0,0.52
2004,Edmonton,0340,T7Y,2.0,2,,,1.0,0.0,0.0
2004,Edmonton,0340,T8A,2.0,2,,,1.0,0.0,0.0
2004,Edmonton,0340,T6M,113.0,2,,,57.0,0.0,0.0
2004,Edmonton,0340,,70.0,4,,,18.0,0.0,41.5
2004,Edmonton,0340,T5H,48.0,2,,,24.0,0.0,4.0
2004,Edmonton,0340,T8N,1.0,1,,,1.0,0.0,0.0
2004,Edmonton,0340,T5K,87.0,1,,,87.0,12.0,
2004,Edmonton,0340,T0B,2.0,2,,,1.0,0.0,3.0
2004,Edmonton,0340,T5X,91.0,1,,,91.0,0.0,
2004,Edmonton,0340,T6E,16.0,1,,,16.0,4.0,8.0
2004,Edmonton,0340,T9E,34.0,1,,,34.0,0.0,11.0
2004,Edmonton,0340,T5A,19.0,4,,,5.0,0.0,0.0
2004,Edmonton,0340,T6L,4.0,1,,,4.0,0.0,28.0
2004,Edmonton,0340,T6H,220.0,4,,,55.0,3.0,
2004,Edmonton,0340,T0C,2.0,2,,,1.0,0.0,0.0
2004,Edmonton,0340,T6C,54.0,2,,,27.0,0.0,0.0
2004,Edmonton,0340,T5Y,2.0,2,,,1.0,0.0,0.0
2004,Edmonton,0340,T8B,4.0,4,,,1.0,0.0,0.5
2004,Edmonton,0340,T8G,3.0,3,,,1.0,0.0,0.0
2005,Edmonton,0340,T8N,136.0,35,,,4.0,0.0,1.31
2005,Edmonton,0340,T5H,30.0,11,,,3.0,0.0,0.56
2005,Edmonton,0340,T5N,19.0,13,,,1.0,0.0,0.42
2005,Edmonton,0340,T5T,1.0,1,,,1.0,0.0,0.0
2005,Edmonton,0340,T6L,40.0,1,,,40.0,0.0,
2005,Edmonton,0340,T6R,47.0,47,,,1.0,0.0,0.38
2005,Edmonton,0340,T5B,19.0,7,,,3.0,0.0,0.0
2005,Edmonton,0340,T5G,19.0,5,,,4.0,0.0,0.6
2005,Edmonton,0340,T8A,59.0,5,,,12.0,0.0,1.0
2005,Edmonton,0340,T8R,82.0,40,,,2.0,0.0,0.55
2005,Edmonton,0340,T7Z,4.0,2,,,2.0,0.0,0.0
2005,Edmonton,0340,T9G,23.0,21,,,1.0,0.0,0.86
2005,Edmonton,0340,T5A,269.0,27,,,10.0,0.0,0.0
2005,Edmonton,0340,T5P,9.0,6,,,2.0,0.0,0.0
2005,Edmonton,0340,nan,11613.0,7912,,,1.0,0.0,0.51
2005,Edmonton,0340,T7Y,10.0,10,,,1.0,0.0,0.8
2005,Edmonton,0340,T8E,7.0,7,,,1.0,0.0,0.14
2005,Edmonton,0340,,135.0,11,,,12.0,0.0,1.0
2005,Edmonton,0340,T0B,1.0,1,,,1.0,0.0,2.0
2005,Edmonton,0340,T6C,63.0,15,,,4.0,0.0,0.57
2005,Edmonton,0340,T8T,21.0,21,,,1.0,0.0,0.52
2005,Edmonton,0340,T5M,5.0,3,,,2.0,0.0,0.0
2005,Edmonton,0340,T5R,10.0,5,,,2.0,0.0,0.4
2005,Edmonton,0340,T6G,57.0,14,,,4.0,0.0,0.0
2005,Edmonton,0340,T7X,14.0,6,,,2.0,0.0,1.67
2005,Edmonton,0340,T5X,44.0,6,,,7.0,0.0,0.0
2005,Edmonton,0340,T6M,24.0,13,,,2.0,0.0,14.0
2005,Edmonton,0340,T8B,32.0,32,,,1.0,0.0,0.56
2005,Edmonton,0340,T5K,107.0,1,,,107.0,6.0,14.0
2005,Edmonton,0340,T5Y,79.0,36,,,2.0,0.11,0.0
2005,Edmonton,0340,T6H,5.0,4,,,1.0,0.0,0.0
2005,Edmonton,0340,T5E,20.0,17,,,1.0,0.0,0.29
2005,Edmonton,0340,T9E,21.0,21,,,1.0,0.0,0.19
2005,Edmonton,0340,T0C,28.0,28,,,1.0,0.0,0.71
2005,Edmonton,0340,T6A,4.0,4,,,1.0,0.0,0.0
2005,Edmonton,0340,T8G,5.0,5,,,1.0,0.0,0.4
2005,Edmonton,0340,T6E,232.0,17,,,14.0,0.0,0.21
2006,Edmonton,0340,T5P,17.0,13,,,1.0,0.0,0.0
2006,Edmonton,0340,T6E,60.0,25,,,2.0,0.0,0.08
2006,Edmonton,0340,T5R,68.0,6,,,11.0,0.0,0.0
2006,Edmonton,0340,T5T,1.0,1,,,1.0,0.0,1.0
2006,Edmonton,0340,T5Y,10.0,10,,,1.0,0.0,0.1
2006,Edmonton,0340,T6A,15.0,5,,,3.0,0.0,0.8
2006,Edmonton,0340,T0C,86.0,86,,,1.0,0.0,1.1
2006,Edmonton,0340,T6R,66.0,66,,,1.0,0.0,0.24
2006,Edmonton,0340,nan,12154.0,9001,,,1.0,0.0,0.51
2006,Edmonton,0340,T5E,50.0,48,,,1.0,0.0,0.15
2006,Edmonton,0340,T5X,10.0,5,,,2.0,0.0,41.4
2006,Edmonton,0340,T7Y,26.0,25,,,1.0,0.0,1.8
2006,Edmonton,0340,T8R,217.0,125,,,2.0,0.0,0.89
2006,Edmonton,0340,T5K,429.0,5,,,86.0,2.0,0.0
2006,Edmonton,0340,T6H,7.0,7,,,1.0,0.0,0.57
2006,Edmonton,0340,T5N,148.0,13,,,11.0,0.0,0.17
2006,Edmonton,0340,T8G,25.0,25,,,1.0,0.0,1.52
2006,Edmonton,0340,T8N,111.0,64,,,2.0,0.0,0.64
2006,Edmonton,0340,T9E,52.0,51,,,1.0,0.0,0.24
2006,Edmonton,0340,T6C,283.0,21,,,13.0,0.0,0.32
2006,Edmonton,0340,T8B,83.0,83,,,1.0,0.0,0.59
2006,Edmonton,0340,T6M,39.0,34,,,1.0,0.0,0.76
2006,Edmonton,0340,T5L,10.0,6,,,2.0,0.0,0.5
2006,Edmonton,0340,T7Z,15.0,10,,,2.0,0.0,0.7
2006,Edmonton,0340,T5C,6.0,3,,,2.0,0.0,0.0
2006,Edmonton,0340,T8E,33.0,33,,,1.0,0.0,0.33
2006,Edmonton,0340,T6J,31.0,16,,,2.0,0.0,0.0
2006,Edmonton,0340,T9G,26.0,25,,,1.0,0.0,0.92
2006,Edmonton,0340,T5G,51.0,16,,,3.0,0.0,0.25
2006,Edmonton,0340,T8T,65.0,65,,,1.0,0.0,0.77
2006,Edmonton,0340,T5W,13.0,6,,,2.0,0.0,1.17
2006,Edmonton,0340,T5M,11.0,10,,,1.0,0.0,0.5
2006,Edmonton,0340,T5A,313.0,44,,,7.0,0.0,0.02
2006,Edmonton,0340,T5B,30.0,11,,,3.0,0.0,0.09
2006,Edmonton,0340,T5H,102.0,15,,,7.0,0.0,0.87
2006,Edmonton,0340,T6B,1.0,1,,,1.0,0.0,0.0
2006,Edmonton,0340,T6G,54.0,25,,,2.0,0.0,0.04
2006,Edmonton,0340,T6L,5.0,2,,,3.0,0.0,0.0
2006,Edmonton,0340,T0B,9.0,9,,,1.0,0.0,1.11
2006,Edmonton,0340,T8A,238.0,15,,,16.0,0.0,0.29
2007,Edmonton,0340,T8A,74.0,74,,,1.0,0.0,0.43
2007,Edmonton,0340,T8E,10.0,10,,,1.0,0.0,1.0
2007,Edmonton,0340,T9E,349.0,338,,,1.0,0.0,0.62
2007,Edmonton,0340,T6J,357.0,4,,,89.0,0.0,
2007,Edmonton,0340,T9G,45.0,35,,,1.0,0.0,1.03
2007,Edmonton,0340,T5K,203.0,8,,,25.0,0.0,0.0
2007,Edmonton,0340,T5R,12.0,11,,,1.0,0.0,0.73
2007,Edmonton,0340,T6A,7.0,7,,,1.0,0.0,0.0
2007,Edmonton,0340,T5Y,223.0,212,,,1.0,0.0,0.72
2007,Edmonton,0340,T6E,200.0,29,,,7.0,0.0,0.12
2007,Edmonton,0340,T6L,12.0,10,,,1.0,0.0,0.0
2007,Edmonton,0340,nan,11364.0,7106,,,2.0,0.0,0.89
2007,Edmonton,0340,T6M,45.0,43,,,1.0,0.0,7.93
2007,Edmonton,0340,T5C,4.0,1,,,4.0,0.0,
2007,Edmonton,0340,T8N,74.0,22,,,3.0,0.0,0.95
2007,Edmonton,0340,T8R,240.0,195,,,1.0,0.0,0.9
2007,Edmonton,0340,T5A,378.0,65,,,6.0,0.0,0.11
2007,Edmonton,0340,T5M,22.0,15,,,1.0,0.0,0.13
2007,Edmonton,0340,T0C,87.0,87,,,1.0,0.0,0.9
2007,Edmonton,0340,T5E,108.0,64,,,2.0,0.0,0.54
2007,Edmonton,0340,T8G,22.0,22,,,1.0,0.0,1.09
2007,Edmonton,0340,T6H,21.0,16,,,1.0,0.0,0.56
2007,Edmonton,0340,T8T,119.0,119,,,1.0,0.0,0.61
2007,Edmonton,0340,T5B,44.0,34,,,1.0,0.0,0.35
2007,Edmonton,0340,T7Y,45.0,45,,,1.0,0.0,1.38
2007,Edmonton,0340,T5N,104.0,14,,,7.0,0.0,0.23
2007,Edmonton,0340,T7Z,10.0,5,,,2.0,0.0,0.6
2007,Edmonton,0340,T5W,21.0,9,,,2.0,0.0,0.13
2007,Edmonton,0340,T6R,9.0,9,,,1.0,0.0,3.44
2007,Edmonton,0340,T5G,31.0,23,,,1.0,0.0,0.35
2007,Edmonton,0340,T5H,36.0,13,,,3.0,0.0,0.0
